contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Capelle aan den IJssel,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Werkkamer,0502::SB1,2903 AS,1127,1078,3,3,0,0,4,962,118,0,0,0,0,0,1084,68,96,41,137,35,179,191,75,32,57,1,3,1,142,1,19
,Capelle aan den IJssel,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Protestantse kerk “De Hoeksteen”,0502::SB2,2903 AJ,1465,184,0,0,0,0,0,154,30,0,0,0,0,0,184,5,12,4,13,12,22,43,15,9,8,2,9,0,25,0,5
,Capelle aan den IJssel,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Vergaderzaal,0502::SB3,2902 TA,1886,509,0,2,0,0,0,458,53,0,0,0,0,0,511,38,38,22,107,16,74,50,32,16,25,0,0,1,84,1,5
,Capelle aan den IJssel,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum De Rozenburcht,0502::SB4,2902 BW,1812,1148,3,2,0,0,0,1024,129,0,0,0,0,0,1153,63,87,37,196,50,142,193,74,35,65,1,5,0,186,1,13
,Capelle aan den IJssel,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Nieuwe Westerkerk,0502::SB5,2902 CT,1468,443,0,2,0,0,3,397,45,0,0,0,0,0,445,14,27,28,54,15,46,84,22,16,30,4,3,1,88,0,11
,Capelle aan den IJssel,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau PCB De Horizon,0502::SB6,2903 TJ,1439,352,0,0,0,0,1,304,47,0,0,0,0,0,352,20,21,22,25,22,54,49,29,7,19,5,3,1,66,1,8
,Capelle aan den IJssel,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verzorgingshuis De Vijverhof,0502::SB7,2903 LJ,2171,832,0,4,0,0,1,747,88,0,0,0,0,0,836,35,95,33,92,33,123,132,49,29,71,4,0,0,124,2,10
,Capelle aan den IJssel,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum d'Amandelhof,0502::SB8,2903 RL,1522,658,2,3,0,1,1,576,85,0,1,0,0,0,662,28,44,18,76,17,104,194,44,12,31,1,2,0,80,1,6
,Capelle aan den IJssel,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau OBS de Tweemaster,0502::SB9,2904 VA,1167,434,2,0,0,0,0,377,59,0,0,0,0,0,436,26,28,27,64,14,83,31,40,18,19,1,0,0,70,1,12
,Capelle aan den IJssel,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Senioren Residentie IJsselzicht,0502::SB10,2904 AE,1788,873,0,0,0,2,5,773,97,0,0,2,0,0,875,56,79,35,197,27,145,67,69,34,37,0,5,0,110,0,12
