contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0047::SB1,9641 AW,1232,536,2,1,0,0,3,473,63,0,0,0,0,0,539,32,51,21,76,35,159,22,35,20,22,0,0,1,57,1,4
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Cultuurcentrum van Beresteyn,0047::SB2,9641 AD,1453,648,1,0,0,0,2,577,70,0,0,0,0,0,649,31,64,23,72,54,159,30,53,22,32,2,13,0,81,0,12
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Waterschap Hunze en Aa's,0047::SB3,9641 PJ,1175,265,1,0,0,0,2,241,23,0,0,0,0,0,266,16,23,16,31,9,71,20,20,11,14,0,2,0,26,0,6
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Huize St Franciscus,0047::SB4,9641 LW,1200,445,0,0,0,1,1,402,43,0,0,1,0,0,446,19,37,12,71,41,127,26,30,6,21,0,2,1,46,2,4
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum A.G. Wildervanck,0047::SB5,9642 LN,1301,411,0,0,0,0,0,381,30,0,0,0,0,0,411,12,33,24,75,33,88,13,17,8,26,1,5,0,65,4,7
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Veenkade,0047::SB6,9642 AP,846,307,1,0,0,0,1,271,36,0,0,0,0,0,308,10,44,15,31,19,70,18,11,12,23,1,8,0,42,1,2
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorglokatie Meander: De Breehorn,0047::SB7,9641 LK,1168,301,3,0,0,0,0,277,27,0,0,0,0,0,304,13,27,13,13,24,85,28,19,5,13,0,5,0,53,1,2
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum Dukdalf,0047::SB8,9642 MA,1727,675,0,1,0,0,1,608,67,0,0,0,0,0,676,36,70,26,58,47,205,43,31,23,48,1,4,2,72,3,6
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.B.S. de Viermaster,0047::SB9,9642 KX,1182,444,0,1,0,0,0,389,56,0,0,0,0,0,445,14,42,17,55,52,118,23,47,11,9,0,2,0,50,1,3
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woon en zorgcentrum Westerhave,0047::SB10,9648 BE,1559,532,0,0,0,0,3,473,56,0,0,0,0,0,532,20,63,25,86,33,124,13,34,18,27,0,3,0,79,0,7
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Bijleveldcentrum,0047::SB11,9648 CM,1222,407,0,1,0,0,0,365,43,0,0,0,0,0,408,14,50,19,40,35,115,16,24,8,24,1,0,1,52,4,4
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.B.S. de Sleutel,0047::SB12,9648 KK,1359,355,0,0,0,0,0,320,35,0,0,0,0,0,355,8,42,24,37,25,68,19,28,19,22,3,1,2,56,1,0
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis de Molenwiek,0047::SB13,9644 VL,1335,444,3,4,0,0,2,406,43,0,0,0,0,0,451,8,55,20,45,55,113,19,21,16,26,1,0,0,60,2,3
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcomplex De Meridiaan,0047::SB14,9645 HC,2247,604,3,3,0,0,3,532,75,0,0,0,0,0,610,18,34,51,43,55,145,25,25,26,33,1,40,1,99,1,7
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis Noord-West,0047::SB15,9645 BC,986,257,0,1,0,0,0,230,28,0,0,0,0,0,258,4,15,21,12,34,47,20,18,7,7,2,6,0,60,1,3
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.S.G. Winkler Prins,0047::SB16,9646 AA,1577,619,0,0,0,0,1,545,73,0,0,0,0,0,619,37,87,22,95,23,171,24,28,13,30,0,6,0,73,0,10
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kantine VV Borgercompagnie,0047::SB17,9631 TN,371,174,2,0,0,0,0,151,25,0,0,0,0,0,176,9,17,7,38,11,47,6,12,7,4,0,0,0,14,0,2
,Veendam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Station Veendam,0047::SB18,9641 KG,0,193,0,0,0,0,3,172,18,0,0,0,0,0,193,13,10,8,15,8,67,13,22,9,6,0,1,1,17,1,2
