contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis Bemelen,1903::SB1,6268 NE,476,265,1,0,0,0,6,217,43,0,0,0,0,0,266,28,45,7,31,5,75,2,35,5,5,0,0,0,22,0,5
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Harmoniezaal Banholt,1903::SB2,6262 NX,816,333,0,1,0,0,0,286,48,0,0,0,0,0,334,16,86,27,18,3,120,1,21,10,6,2,1,0,22,0,0
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Harmoniezaal Mheer,1903::SB3,6261 NH,745,423,0,2,0,0,3,365,57,0,0,0,0,0,425,28,94,11,28,6,135,1,48,25,11,0,0,0,36,0,0
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Paviljoen Berggalm,1903::SB4,6255 AH,891,471,3,1,0,0,33,385,57,0,0,0,0,0,475,40,108,11,57,7,158,9,30,14,6,0,0,0,27,1,3
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Fanfarezaal,1903::SB5,6265 AK,1152,487,0,1,0,0,8,399,81,0,0,0,0,0,488,26,121,18,36,6,162,10,28,18,10,2,0,0,41,0,9
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Harmoniezaal Eckelrade,1903::SB6,6251 NB,568,281,0,0,2,0,4,240,35,0,2,0,0,0,279,24,53,13,35,8,76,4,15,14,8,0,3,0,21,1,6
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis Scheulder,1903::SB7,6307 PC,275,143,0,0,0,0,0,125,18,0,0,0,0,0,143,8,25,10,12,3,51,0,10,6,4,0,1,0,10,0,3
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zaal-café Riékelt,1903::SB8,6247 AN,556,245,0,1,0,0,0,214,32,0,0,0,0,0,246,13,49,13,21,5,84,0,18,8,2,0,0,0,31,1,0
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Feesthoeve De Laathof,1903::SB9,6245 KK,347,163,0,0,0,0,4,134,25,0,0,0,0,0,163,7,35,10,19,3,39,0,14,9,3,0,0,0,23,0,1
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,1903::SB10,6269 DA,3105,1307,3,4,0,0,20,1136,158,0,0,0,0,0,1314,67,270,35,121,45,463,2,93,37,33,0,1,2,125,2,11
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Keerhoes,1903::SB11,6267 CG,2784,1316,2,1,0,0,2,1162,155,0,0,0,0,0,1319,110,193,53,172,25,424,8,99,50,26,0,6,6,121,0,23
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau M.F.A. Gronsveld,1903::SB12,6247 CM,1897,769,0,1,0,0,4,687,79,0,0,0,0,0,770,38,109,43,94,8,251,3,70,25,33,1,0,1,80,1,12
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Brede School Op de Cour,1903::SB13,6245 RE,2152,734,1,1,0,0,9,619,108,0,0,0,0,0,736,35,103,24,109,14,199,10,75,30,28,0,2,1,83,3,18
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Café Du Commerce,1903::SB14,6245 LD,736,264,1,2,0,0,5,218,44,0,0,0,0,0,267,18,49,21,25,8,73,0,31,12,1,0,0,1,21,2,2
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Cultureel Centrum,1903::SB15,6245 EG,1921,843,0,1,0,0,13,730,101,0,0,0,0,0,844,48,147,36,74,25,256,5,79,37,29,0,3,1,92,1,10
,Eijsden-Margraten,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zaal K.O.H.,1903::SB16,6245 BH,2368,780,0,0,0,0,3,676,101,0,0,0,0,0,780,51,111,27,61,16,300,2,56,28,21,0,2,0,92,0,13
