contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Antoniushove,1586::SB1,7131 CW,1468,543,0,0,0,0,7,499,37,0,0,0,0,0,543,16,188,17,90,14,90,5,24,18,25,0,0,0,50,0,6
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Schuttersgilde St. Switbertus,1586::SB2,7131 ZT,1511,678,2,2,0,0,1,617,64,0,0,0,0,0,682,33,163,25,75,32,158,6,46,9,36,0,1,3,81,2,8
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau St. Jozefschool,1586::SB3,7131 GK,1455,637,1,2,0,0,0,579,61,0,0,0,0,0,640,38,179,7,100,11,151,4,28,14,32,0,0,1,69,0,3
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Den Diek,1586::SB4,7131 DP,1471,677,4,0,0,0,0,623,58,0,0,0,0,0,681,32,179,20,106,28,146,8,40,6,48,1,1,0,58,0,4
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Schoppe,1586::SB5,7131 SB,1332,572,0,2,0,0,1,526,47,0,0,0,0,0,574,36,82,29,55,41,125,9,53,22,35,1,0,2,74,0,8
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau St. Jorisschool,1586::SB6,7132 DK,1562,616,4,0,0,0,0,556,64,0,0,0,0,0,620,51,125,7,147,23,110,4,31,25,17,1,2,0,63,0,10
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,1586::SB7,7131 BJ,1536,536,1,1,0,0,8,484,46,0,0,0,0,0,538,26,148,11,115,16,109,9,24,9,20,0,2,0,36,0,11
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sportcomplex De Bult,1586::SB8,7134 NJ,943,424,0,0,0,0,0,372,52,0,0,0,0,0,424,7,253,10,61,3,22,1,15,4,9,0,0,0,37,1,1
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis 't Kempken,1586::SB9,7135 JD,1038,449,1,0,0,0,1,401,48,0,0,0,0,0,450,16,210,7,58,12,61,0,26,4,12,2,0,0,38,0,3
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Parochiehuis,1586::SB10,7136 LM,1601,688,1,1,0,0,0,628,62,0,0,0,0,0,690,37,305,9,96,12,99,3,37,8,24,0,0,0,43,1,14
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Bernard Vos Clubhuus,1586::SB11,7137 MD,1095,490,1,1,0,0,0,440,52,0,0,0,0,0,492,23,224,6,79,10,56,5,15,12,15,0,0,0,42,0,3
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Zorgcentrum ""De Molenberg""",1586::SB12,7141 AN,1272,554,0,0,0,0,4,482,68,0,0,0,0,0,554,36,150,9,108,21,101,4,35,13,23,1,0,0,49,0,4
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gezondheidscentrum den Papendiek,1586::SB13,7141 EL,1433,568,2,0,0,0,2,516,52,0,0,0,0,0,570,31,155,10,63,31,111,1,33,13,19,0,7,0,89,0,5
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Willibrordusschool,1586::SB14,7141 WH,1564,543,1,0,0,0,0,508,36,0,0,0,0,0,544,28,181,8,74,23,111,2,13,11,30,1,0,0,58,0,3
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.B.S. 't Palet,1586::SB15,7141 VG,1481,493,2,0,0,0,1,444,50,0,0,0,0,0,495,31,154,14,56,26,81,2,29,10,27,1,8,0,47,1,6
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stadhuis,1586::SB16,7141 BE,1678,706,0,2,0,0,5,636,67,0,0,0,0,0,708,32,221,9,158,11,115,1,47,16,19,1,2,0,65,1,8
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau St. Theresiaschool,1586::SB17,7263 RW,703,252,0,0,0,0,0,232,20,0,0,0,0,0,252,12,134,5,38,11,20,3,7,0,6,0,0,1,14,0,1
,Oost Gelre,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool St. Ludgerus,1586::SB18,7142 HA,488,282,0,0,0,0,3,246,33,0,0,0,0,0,282,11,176,2,46,1,17,0,1,3,9,0,0,0,16,0,0
