contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Ouderenzorg Westerhaven,0405::SB1,1621 KP,1667,699,2,1,0,0,7,641,54,0,0,0,0,0,702,63,34,17,119,29,147,9,103,45,40,0,2,1,79,3,8
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Schouwburg het Park,0405::SB2,1621 LE,1985,549,0,1,0,0,1,498,52,0,0,1,0,0,551,49,41,12,93,16,132,6,70,31,17,1,18,0,48,3,12
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau De Boterhal,0405::SB3,1621 CZ,1446,948,3,2,0,0,5,857,91,0,0,0,0,0,953,105,45,25,168,35,209,6,138,59,30,3,1,2,96,4,22
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Showband Hoorn,0405::SB4,1621GK,1232,618,2,0,0,0,0,541,79,0,0,0,0,0,620,54,40,23,108,19,135,5,94,36,29,0,4,2,50,2,17
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkcentrum Grote Waal,0405::SB5,1622 ES,4434,1627,6,5,0,0,3,1426,209,0,0,0,0,0,1638,89,99,78,153,91,381,29,181,97,115,2,21,3,257,8,23
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Verpleeghuis Lindendael,0405::SB6,1624 AB,1750,827,1,1,0,0,0,741,88,0,0,0,0,0,829,50,81,20,113,31,214,6,109,57,37,2,2,4,84,4,13
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkcentrum De Zaagtand,0405::SB7,1624 VW,2238,934,2,1,0,0,0,836,101,0,0,0,0,0,937,78,65,22,134,29,218,8,117,34,67,4,21,4,112,2,19
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Praethuys 't Slot,0405::SB8,1623JD,1703,686,0,0,0,0,1,611,74,0,0,0,0,0,686,44,32,29,115,35,146,11,99,31,31,1,4,1,84,1,22
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stadhuis,0405::SB9,1625 HV,1804,984,1,0,0,0,5,881,99,0,0,0,0,0,985,69,71,27,138,29,242,22,120,41,73,1,6,1,115,1,28
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkcentrum De Huesmolen,0405::SB10,1625 HZ,3350,1669,5,2,0,1,2,1485,190,0,0,1,0,0,1677,108,120,62,188,88,398,38,178,89,121,4,13,1,222,5,34
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Ouderenzorg Avondlicht,0405::SB11,1625 NX,1670,732,1,2,0,0,2,650,83,0,0,0,0,0,735,41,90,23,95,20,192,20,76,25,56,0,6,0,70,3,15
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau West-Friese Hockeyclub Hoorn,0405::SB12,1689 VR,3277,910,4,1,0,0,1,804,110,0,0,0,0,0,915,58,82,25,118,35,221,25,89,52,49,2,7,2,122,1,22
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkcentrum De Cogge,0405::SB13,1689 NZ,3275,1135,5,3,0,0,0,1022,121,0,0,0,0,0,1143,58,51,69,103,83,224,31,119,59,80,0,7,5,227,3,16
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Ouderenzorg De Perelaar,0405::SB14,1689 GN,1706,725,4,3,0,0,3,655,74,0,0,0,0,0,732,43,96,32,117,31,135,24,53,34,48,0,2,1,92,2,15
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau MFA De Kreek,0405::SB15,1689XD,4142,1269,4,4,0,0,2,1086,189,0,0,0,0,0,1277,94,124,30,287,45,209,21,141,43,58,0,10,1,175,7,24
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau S.V. Westfriezen,0405::SB16,1689 EJ,1697,583,0,1,0,0,0,526,58,0,0,0,0,0,584,37,78,9,89,22,139,13,50,22,29,1,4,2,78,2,8
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Sporthal Lingeweg (Adoshal),0405::SB17,1628 AW,1893,525,0,1,0,0,0,473,53,0,0,0,0,0,526,32,34,29,54,44,100,19,60,35,26,1,3,0,77,6,5
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Dorpskerk Blokker,0405::SB18,1695AC,2580,1303,0,2,0,0,3,1149,153,0,0,0,0,0,1305,101,158,47,202,29,302,14,104,45,100,0,5,2,163,4,27
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkcentrum Kersenboogerd,0405::SB19,1628 LZ,2013,711,1,2,0,0,2,643,70,0,0,1,0,0,715,40,54,39,83,53,159,27,55,39,37,1,7,1,105,2,9
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Klipper,0405::SB20,1628 RV,1481,555,1,2,0,0,0,500,58,0,0,0,0,0,558,45,39,16,86,21,114,21,74,23,34,0,1,1,74,0,6
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool de Tandem,0405::SB21,1628 SB,1492,510,4,0,0,0,0,473,41,0,0,0,0,0,514,34,32,23,74,16,123,9,46,21,37,1,3,0,81,0,10
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Elif,0405::SB22,1628 MA,1843,641,1,1,0,0,1,576,65,0,1,0,0,0,642,36,42,34,91,24,110,11,82,40,46,1,9,2,99,3,11
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Dynamis,0405::SB23,1628 TR,1532,771,0,3,0,0,0,667,107,0,0,0,0,0,774,55,53,33,135,23,175,19,73,25,55,0,6,3,93,1,22
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Het Spectrum,0405::SB24,1628 XH,3330,1350,3,3,0,0,1,1145,209,0,1,0,1,0,1355,110,101,38,330,41,223,36,100,48,64,4,49,2,161,5,38
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Bibliotheek Kersenboogerd,0405::SB25,1628 NW ,1780,656,2,4,0,0,2,595,65,0,0,0,0,0,662,32,36,33,44,49,142,24,78,45,42,1,15,1,96,3,15
,Hoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Museumstoomtram,0405::SB26,1624NN,1,229,0,0,0,0,8,205,16,0,0,0,0,0,229,24,10,5,27,10,60,4,45,9,9,1,0,1,15,2,7
