contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Bergeijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,1724::SB1,5571HB,2308,854,3,2,0,0,14,752,92,0,1,0,1,0,858,46,174,44,95,56,163,3,55,19,78,1,1,1,100,2,16
,Bergeijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool Prinses Beatrix,1724::SB3,5571EJ,1618,546,0,1,0,0,3,467,77,0,0,0,0,0,547,31,120,12,80,30,119,2,28,12,57,0,0,0,50,0,5
,Bergeijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis Terlo,1724::SB4,5571KW,1221,424,0,0,0,0,0,345,79,0,0,0,0,0,424,21,140,14,67,13,61,2,15,9,26,0,0,0,54,0,2
,Bergeijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis 't Sant,1724::SB5,5571XJ,553,250,0,1,0,0,4,211,36,0,0,0,0,0,251,12,77,13,32,4,37,1,8,8,23,0,0,1,32,0,2
,Bergeijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool Beisterveld,1724::SB6,5571RK,1681,569,1,1,0,1,3,503,64,0,1,0,0,0,570,20,100,21,66,32,135,2,53,12,54,1,0,1,58,1,13
,Bergeijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau SSC de Kattendans,1724::SB7,5571CM,1258,561,0,0,0,0,4,485,72,0,0,0,0,0,561,38,125,20,121,18,103,0,30,14,49,0,0,0,34,0,9
,Bergeijk,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Gemeenschapshuis ""Den Eijkholt""",1724::SB8,5575BG,1262,390,1,1,0,0,5,337,50,0,0,0,0,0,392,17,100,19,60,12,67,1,13,13,44,1,0,1,32,0,10
,Bergeijk,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Gemeenschapshuis ""De Rietstek""",1724::SB9,5561AC,1964,878,1,1,0,2,1,765,116,0,0,2,0,0,882,78,185,21,154,31,144,16,64,33,46,0,0,0,83,2,21
,Bergeijk,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Ontmoetngscentrum ""De Buitengaander""",1724::SB10,5563BC,1630,632,2,2,0,1,0,558,79,0,0,1,0,0,637,32,165,14,70,37,81,6,33,32,53,1,0,2,85,2,19
,Bergeijk,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Gemeenschapshuis ""Den Eijkholt""",1724::SB12,5575BG,1129,364,0,0,0,0,8,312,44,0,0,0,0,0,364,16,111,18,45,13,57,2,20,3,31,0,0,0,43,1,4
