contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0736::SB1,3641 AL,1764,1019,1,2,0,0,4,892,126,0,0,0,0,0,1022,58,203,37,205,12,143,66,47,49,46,1,4,3,131,1,13
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Bibliotheek AVV,0736::SB2,3641 JW,2068,870,3,1,0,0,1,774,99,0,0,0,0,0,874,50,113,39,167,12,125,32,64,35,58,2,8,0,150,0,15
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zaal Driehuis,0736::SB3,3648 BN,2055,743,1,1,0,0,0,677,68,0,0,0,0,0,745,33,109,31,144,5,127,34,45,34,44,0,0,0,128,0,9
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verenigingsgebouw Ons Streven,0736::SB4,1427 AK,1131,465,0,3,0,0,3,415,50,0,0,0,0,0,468,34,91,16,92,13,67,16,29,21,12,0,0,0,70,0,4
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Springbok,0736::SB5,1426 AG,707,362,2,0,0,0,1,317,46,0,0,0,0,0,364,16,71,8,96,0,57,20,27,10,7,0,0,0,42,2,6
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau voormalig PCBS de Hoeksteen,0736::SB6,3641 ML,1428,604,0,0,0,0,0,541,63,0,0,0,0,0,604,44,81,16,117,8,112,35,38,14,34,0,1,1,91,2,10
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Veenlanden College,0736::SB7,3641 XR,1495,744,0,0,0,2,2,677,67,0,0,2,0,0,746,73,105,13,172,11,118,39,48,29,32,1,0,2,92,1,8
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau voormalig OBS De Trekvogel,0736::SB8,3641 ZE,1898,817,1,1,0,1,0,738,80,0,1,0,0,0,818,51,117,33,159,12,148,33,52,17,40,0,9,1,130,3,12
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau OBS Twister,0736::SB9,3642 BS,2288,1064,3,1,0,0,120,946,2,0,0,0,0,0,1068,80,155,29,213,31,156,36,84,35,57,2,3,1,163,1,18
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Maria-Oord (Hoofdingang),0736::SB10,3645 DH,1780,784,5,6,0,0,1,716,78,0,0,0,0,0,795,47,123,31,169,11,94,61,47,19,36,0,1,0,127,1,17
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kids College,0736::SB12,3648 HC,2133,749,2,0,0,1,1,656,93,0,1,0,0,0,750,35,136,24,144,13,134,40,43,26,34,3,2,1,99,2,13
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau NH Verenigingsgebouw,0736::SB13,3645 DL,2025,779,0,0,0,0,1,670,108,0,0,0,0,0,779,54,88,33,192,4,88,71,44,15,16,1,1,1,154,1,16
,De Ronde Venen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau EHBO Gebouw Lucas,0736::SB14,3645 GR,1943,832,1,1,0,0,0,737,97,0,0,0,0,0,834,62,96,31,196,18,107,37,61,26,38,1,1,0,147,1,10
