contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0213::SB1,6971 BV,1527,758,0,0,0,0,8,674,76,0,0,0,0,0,758,60,103,19,139,24,164,14,103,27,21,2,0,3,71,0,8
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Tolzicht,0213::SB2,6971 CC,1353,531,0,0,0,0,3,486,42,0,0,0,0,0,531,23,62,20,87,27,124,12,70,29,22,0,0,0,52,1,2
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Seniorencomplex ""de Molenhorst""",0213::SB3,6971 CV,1322,485,1,1,0,0,2,461,25,0,0,1,0,0,488,38,50,17,62,27,133,9,50,26,16,1,0,0,53,1,2
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kindcentrum Het P@rk,0213::SB4,6971 CN,1115,477,0,1,0,0,1,430,47,0,0,0,0,0,478,24,34,24,59,16,141,16,65,21,15,0,3,3,51,0,5
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het Buurthuis Leuvenheim,0213::SB5,6974 AH,567,290,0,0,0,0,0,261,29,0,0,0,0,0,290,13,37,5,37,12,62,6,56,18,9,0,0,0,27,0,8
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Buitengewoon Kinderopvang, Oeken",0213::SB6,6971 KC,460,280,0,0,0,0,2,256,22,0,0,0,0,0,280,22,35,5,55,11,54,12,40,16,8,1,0,0,14,1,6
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Basisschool J.H. Isings, Empe",0213::SB7,7399 AG,728,337,0,1,0,0,2,291,45,0,0,0,0,0,338,27,68,18,60,5,62,15,35,9,7,0,0,1,21,0,9
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Gemeenschapshuis De Wheme, Hall",0213::SB8,6964 AA,766,362,0,1,0,0,7,314,42,0,0,0,0,0,363,27,67,6,59,16,58,13,41,20,7,1,0,0,40,1,6
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Tjark Riks Centrum,0213::SB9,6961 DZ,1485,570,1,1,0,0,2,499,71,0,0,0,0,0,572,37,75,16,101,15,122,9,45,15,32,1,23,0,73,2,4
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Bibliotheek Eerbeek,0213::SB10,6961 EA,1443,578,1,0,0,0,32,495,52,0,0,0,0,0,579,43,56,19,110,17,131,12,49,26,20,0,13,1,73,2,6
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Pater Dekkerhuis,0213::SB11,6961 XL,882,308,1,7,0,0,3,285,28,0,0,0,0,0,316,10,37,19,44,14,76,9,15,5,20,0,13,0,43,0,3
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Servicepunt Eerbeek,0213::SB12,6961 CW,1503,547,5,1,0,0,12,494,47,0,0,0,0,0,553,25,68,29,87,29,133,17,45,18,25,0,6,0,58,1,6
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Rode Kruis Gebouw,0213::SB13,6961 AB,1645,572,3,4,0,1,3,507,70,0,0,1,0,0,580,29,61,22,96,27,132,19,49,18,41,0,10,0,59,3,6
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Scholencluster H.A. Lorentzstraat 1-3, Eerbeek",0213::SB14,6961 XB,965,312,1,0,0,0,3,281,29,0,0,0,0,0,313,12,61,18,41,9,77,10,18,7,23,0,9,0,26,0,1
,Brummen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verrij Wonen,0213::SB15,6971 GW,1085,387,1,2,0,0,0,364,26,0,0,0,0,0,390,29,43,6,66,21,91,13,46,11,16,3,1,0,39,0,2
