contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Twenterand,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Vriezenhof,1700::SB1,7671 GM,1097,478,2,0,0,0,0,450,30,0,0,0,0,0,480,8,211,8,34,7,50,106,10,3,6,3,0,1,30,0,1
,Twenterand,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Kooykershuus,1700::SB2,7671 AK,978,390,0,1,0,0,1,335,55,0,0,0,0,0,391,7,163,9,28,1,18,112,9,2,9,2,0,0,22,1,7
,Twenterand,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Westerkerk, Kanaalweg Z",1700::SB3,7671 GD,1221,539,0,2,0,0,0,486,55,0,0,0,0,0,541,7,188,22,35,11,31,122,27,4,5,2,1,1,81,0,2
,Twenterand,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mobiel Stembureau,1700::SB6,7671 GS,0,29,0,0,0,0,2,25,2,0,0,0,0,0,29,1,16,0,3,1,6,1,0,0,0,0,0,0,1,0,0
,Twenterand,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hervormd Centrum Hoofdweg,1700::SB7,7676 AK,1263,393,1,0,0,0,6,345,43,0,0,0,0,0,394,6,94,33,27,16,56,62,5,7,17,1,0,1,66,1,1
,Twenterand,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau NH Kerk Oude Hoevenweg 40,1700::SB8,7671 PJ,610,202,0,0,0,0,0,180,22,0,0,0,0,0,202,5,78,8,24,8,16,21,7,4,11,1,0,1,18,0,0
,Twenterand,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool Eltheto,1700::SB9,7671 GG,991,331,0,1,0,0,2,305,25,0,0,0,0,0,332,5,90,12,31,4,35,103,8,7,9,1,0,0,25,0,1
,Twenterand,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Weemelanden,1700::SB10,7672 GD,1240,574,0,2,0,0,2,508,66,0,0,0,0,0,576,12,216,17,42,14,37,123,25,13,8,0,0,0,52,4,11
,Twenterand,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Baptistenkerk,1700::SB11,7676 AC,1286,366,3,0,0,0,0,328,41,0,0,0,0,0,369,8,94,31,24,12,54,53,16,4,20,3,0,0,47,0,0
,Twenterand,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Vriezenveen,1700::SB12,7671 GS,1071,574,0,0,0,0,1,518,55,0,0,0,0,0,574,18,208,21,36,13,55,121,18,5,4,3,0,0,61,1,10
