contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Waadhoeke,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Botniahuis,1949::SB1,8801 KJ,1888,702,0,2,0,0,5,638,61,0,0,0,0,0,704,34,126,24,105,29,163,40,69,27,12,1,0,3,53,1,15
,Waadhoeke,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Saxenoord,1949::SB2,8801 DA,1007,364,0,0,0,0,5,329,30,0,0,0,0,0,364,10,68,11,45,25,82,31,19,9,12,1,3,0,45,2,1
,Waadhoeke,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sjaerdemastate,1949::SB3,8801 HS,1869,649,0,1,0,0,2,594,54,0,0,0,0,0,650,26,104,30,71,32,180,30,37,21,24,0,0,0,89,4,1
,Waadhoeke,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Waadhoeke,1949::SB4,8801 PA,1665,709,0,2,0,0,4,606,101,0,0,0,0,0,711,34,109,21,113,28,166,63,55,17,20,0,1,0,72,1,9
,Waadhoeke,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Serviceflat Froonacker,1949::SB5,8802 PP,1075,389,3,3,0,0,1,364,30,0,0,0,0,0,395,19,63,18,38,22,93,34,15,9,7,0,0,1,65,0,5
,Waadhoeke,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Driesprong,1949::SB6,8801 AZ,1623,765,5,0,0,0,2,703,65,0,0,0,0,0,770,35,148,22,118,23,182,67,49,14,27,1,1,2,68,0,8
,Waadhoeke,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau C.B.S. Toermalijn,1949::SB7,8802 RD,1594,772,0,4,0,0,0,703,73,0,0,0,0,0,776,32,133,16,101,23,200,51,59,22,21,1,0,1,102,0,10
,Waadhoeke,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Rede,1949::SB8,8811 HD,382,169,0,0,0,0,2,155,12,0,0,0,0,0,169,8,13,8,53,7,31,1,14,8,6,0,0,0,16,1,3
,Waadhoeke,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Us Doarpshûs,1949::SB9,8812 JJ,296,145,0,0,0,0,0,126,19,0,0,0,0,0,145,4,15,2,29,2,43,8,4,5,6,0,0,0,25,0,2
,Waadhoeke,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Singel,1949::SB10,8806 KL,653,268,0,0,0,0,0,242,26,0,0,0,0,0,268,6,65,6,32,12,51,20,19,11,10,0,0,1,30,0,5
