contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stichting Welzijn&Zorg Doven WeZoDo,0637::SB1,2712 VD,1723,618,2,1,0,0,0,552,69,0,0,0,0,0,621,22,54,29,66,22,97,100,54,27,27,1,5,2,101,0,11
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Lunchcafé De Zoetelaar,0637::SB2,2712 AE,1596,529,1,0,0,0,4,480,46,0,0,0,0,0,530,45,58,20,87,23,95,33,41,31,31,0,0,0,58,2,5
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau WZC De Morgenster,0637::SB3,2712 AT,1011,498,2,0,0,0,0,445,55,0,0,0,0,0,500,22,67,21,61,21,82,95,22,12,30,0,1,0,60,0,4
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau KBS De Paulusschool,0637::SB4,2712 RN,1231,473,2,3,0,0,0,416,62,0,0,0,0,0,478,36,42,25,76,21,69,38,36,30,24,1,0,1,62,1,11
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Jacobsvlinder,0637::SB5,2722 EK,1695,483,0,2,0,0,0,430,55,0,0,0,0,0,485,12,31,16,64,14,103,44,37,22,34,0,8,1,90,2,5
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Castellum Palensteyn,0637::SB6,2722 BN,1385,459,1,3,0,0,2,413,48,0,0,0,0,0,463,22,35,30,36,27,88,31,42,21,24,1,16,2,72,3,9
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau MBO Rijnland,0637::SB7,2722 ZA,1455,140,0,0,0,1,0,122,19,0,0,1,0,0,141,13,17,1,9,10,25,8,9,4,12,0,0,0,31,1,0
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkservicecentrum De Spil,0637::SB8,2713 GA,1272,581,0,0,0,0,2,524,55,0,0,0,0,0,581,39,44,32,81,23,102,32,48,26,53,2,2,1,86,3,7
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau IKC Stella Nova,0637::SB9,2713 VM,1529,588,0,4,0,0,0,537,55,0,0,0,0,0,592,41,43,43,66,10,103,48,60,20,23,1,5,1,114,0,10
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Recreatieruimte Bijdorp,0637::SB10,2713 SZ,1321,679,0,0,0,0,2,603,74,0,0,0,0,0,679,41,62,23,132,28,135,42,45,28,38,1,7,2,79,0,16
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stadhuis,0637::SB11,2711 EB,1486,1114,3,4,0,1,7,998,117,0,0,1,0,0,1122,90,98,41,155,40,224,35,104,48,80,1,6,3,158,4,27
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stadstheater,0637::SB12,2711EK,1727,670,0,1,0,0,0,602,68,0,1,0,1,0,670,50,47,31,111,22,129,17,54,21,44,3,2,1,120,3,15
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wooncomplex Albrandswaard,0637::SB15,2716 DA,2161,873,1,5,0,1,2,803,75,0,0,1,0,0,880,50,86,55,98,57,180,26,42,30,61,0,9,0,172,1,6
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Speelboerderij Het Buitenbeest,0637::SB16,2715 VP,2031,491,3,0,0,0,1,436,57,0,0,0,0,0,494,32,25,30,48,30,86,31,45,32,29,2,2,1,84,3,11
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Vuurvogel,0637::SB18,2716 GV,1765,422,2,3,0,1,1,389,38,0,0,1,0,0,428,22,35,23,50,27,69,19,42,26,26,1,1,0,72,1,8
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau IKC De Piramide,0637::SB19,2716 BG,1881,969,2,2,0,1,1,881,92,0,0,1,0,0,974,74,80,33,130,39,214,34,87,39,54,1,6,3,156,2,17
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Buurthuis 't Anker,0637::SB20,2715 BL,1881,597,0,5,0,1,1,537,63,0,1,0,0,0,601,30,45,33,101,24,118,36,48,25,22,1,0,0,94,5,15
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Kindcentrum Toverberg,0637::SB21,2716 LW,1868,964,2,3,0,1,3,838,127,0,1,0,0,0,968,76,94,48,135,22,184,48,111,56,41,5,1,4,118,5,16
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau SBO Horizon,0637::SB22,2717 CR,1751,357,0,1,0,0,0,327,31,0,0,0,0,0,358,29,31,15,35,14,63,19,30,19,20,0,6,0,70,1,5
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau IKC De Watersnip,0637::SB23,2717 BG,1790,680,0,1,0,0,1,602,78,0,0,0,0,0,681,45,53,42,79,23,132,35,72,38,31,0,6,3,110,0,11
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Buytenwegh stichting Middin,0637::SB24,2726 CV,1472,275,0,0,0,0,0,238,37,0,0,0,0,0,275,12,17,14,28,10,47,7,34,20,20,5,5,2,46,2,6
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau REAKT,0637::SB25,2717 HR,1333,757,0,2,0,0,1,675,83,0,0,0,0,0,759,38,46,55,71,44,156,34,67,47,44,0,6,4,131,3,11
,Zoetermeer,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau RK Basisschool 't Schrijverke,0637::SB26,2717 XK,796,335,1,0,0,0,1,298,37,0,0,0,0,0,336,31,16,25,34,19,72,9,29,14,24,0,11,0,46,0,5
