contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Amsterdam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stadhuis,0363::SB1,1011 PN,654,713,0,2,0,0,7,654,54,0,0,0,0,0,715,96,6,2,67,16,144,5,227,64,9,1,7,2,37,1,29
,Amsterdam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stadhuis,0363::SB2,1011 PN,642,691,0,3,0,0,0,641,53,0,0,0,0,0,694,85,14,4,57,17,139,10,223,46,5,0,7,3,26,3,52
,Amsterdam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Universiteitsbibliotheek Amsterdam,0363::SB3,1012 WP,459,649,0,2,0,0,2,598,52,0,0,1,0,1,652,96,21,7,76,12,93,2,208,56,6,0,0,1,18,1,52
,Amsterdam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Leger des Heils,0363::SB4,1012 DB,1536,704,1,2,0,0,0,668,41,0,0,2,0,0,709,75,17,6,82,12,135,10,213,57,5,0,1,2,53,2,34
,Amsterdam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Kensho Premium Fitness,0363::SB5,1018 PR,905,881,1,5,0,0,2,784,101,0,0,0,0,0,887,118,17,13,77,22,213,5,247,61,13,0,19,5,28,3,40
,Amsterdam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau OBS De Witte Olifant,0363::SB6,1011 LX,1051,848,0,6,0,0,3,748,103,0,0,0,0,0,854,93,10,14,82,26,199,4,224,72,14,1,1,0,50,5,53
,Amsterdam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Voormalige Stadstimmertuin,0363::SB7,1018 ET,777,607,2,0,0,0,2,548,59,0,0,0,0,0,609,83,12,5,75,11,120,4,163,46,4,0,3,0,27,0,54
,Amsterdam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau OBS De Witte Olifant,0363::SB8,1011 DB,771,579,0,1,0,0,1,529,51,0,0,1,0,0,581,68,9,5,44,20,147,2,169,44,8,1,1,1,30,1,29
,Amsterdam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Brandweer Kazerne Hendrik,0363::SB9,1016 TG,1225,829,0,7,0,0,1,749,86,0,0,0,0,0,836,107,11,3,99,27,176,1,245,71,8,0,8,5,31,0,37
,Amsterdam,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Cultura Nederland,0363::SB10,1015 AB,973,531,1,1,0,0,0,473,61,1,0,1,0,0,534,79,16,7,104,8,106,0,118,38,5,0,0,1,20,1,28
