contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Maastricht,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Stembureau Stadhuis, Merretkamer",0935::SB1,6211 CL,1591,1446,0,8,0,2,43,1289,124,0,0,2,0,0,1456,161,89,27,185,35,343,18,302,87,26,3,3,5,98,5,59
,Maastricht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Centre Céramique,0935::SB2,6221 KV,0,685,1,2,0,1,7,622,58,0,1,0,0,0,687,64,82,16,93,11,197,5,95,32,11,0,1,1,52,2,23
,Maastricht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Theater aan het Vrijthof,0935::SB3,6211 LE,1574,581,0,1,0,0,20,513,49,0,0,0,0,0,582,63,47,17,73,10,119,2,144,29,11,1,1,1,36,4,23
,Maastricht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Muziekschool Kumulus,0935::SB4,6221 BA,1875,786,1,2,0,0,4,719,69,3,0,3,0,0,792,70,46,13,116,18,166,8,156,56,24,1,8,3,63,3,35
,Maastricht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Klooster Zusters onder de Bogen,0935::SB5,6211 NX,1096,495,0,5,0,0,6,435,59,0,0,0,0,0,500,43,83,7,65,9,132,8,67,28,7,0,0,1,22,1,22
,Maastricht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Gemeenschapshuis De Lètterdoes,0935::SB6,6224 AZ,1253,344,0,1,0,0,1,310,34,0,0,0,0,0,345,13,25,31,23,28,82,2,38,18,18,4,9,1,45,0,7
,Maastricht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Kumulus West,0935::SB7,6211 RB,1494,541,0,1,0,0,2,489,51,0,0,0,0,0,542,39,34,16,65,10,117,4,134,43,5,0,1,2,52,2,17
,Maastricht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Envida locatie Koepelhof,0935::SB8,6224 LW,1456,622,1,1,0,0,0,568,56,0,0,0,0,0,624,55,86,19,54,12,190,1,95,30,22,1,0,0,46,0,11
,Maastricht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Envida locatie Larisa,0935::SB9,6211 LX,1146,445,0,3,0,1,1,401,47,0,0,1,0,0,449,33,44,15,63,6,120,6,68,15,12,0,0,1,44,1,17
,Maastricht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Centre Céramique,0935::SB10,6221 KV,3223,1182,4,4,0,4,0,1107,87,0,0,4,0,0,1194,121,117,18,186,20,323,12,177,40,28,0,0,1,111,1,27
