contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Waalwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stadhuis Waalwijk,0867::SB1,5141 PA,1334,508,0,1,0,0,4,452,53,0,0,0,0,0,509,38,53,15,111,16,99,9,39,27,33,0,1,0,53,1,13
,Waalwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basischool Besoyen,0867::SB3,5141 BP,2262,694,1,0,0,0,0,621,74,0,0,0,0,0,695,36,71,33,121,37,118,36,45,41,35,1,2,1,103,0,14
,Waalwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Balade,0867::SB8,5142 WX,1737,672,2,3,0,0,0,604,73,0,0,0,0,0,677,41,81,44,87,29,94,12,45,29,58,0,44,2,95,1,10
,Waalwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Buurthuis Zanddonk,0867::SB11,5144 VM,2349,729,3,2,0,0,4,654,76,0,0,0,0,0,734,53,73,36,122,35,139,12,68,16,44,2,4,2,114,1,8
,Waalwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau 't Bourgondisch Hof,0867::SB12,5144 AL,1714,418,5,1,0,0,2,379,43,0,0,0,0,0,424,14,33,33,45,29,79,14,48,23,39,2,9,2,48,0,0
,Waalwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Juliana v Stolberg,0867::SB13,5144 CJ,1119,685,3,1,0,0,0,600,89,0,0,0,0,0,689,66,134,20,198,15,96,8,34,26,30,1,0,0,53,1,3
,Waalwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Buurthuis Bloemenoord,0867::SB15,5143 TB,1177,447,1,0,0,0,0,399,49,0,0,0,0,0,448,19,46,33,52,24,102,7,17,10,43,0,24,1,65,1,3
,Waalwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Steunpunt de Blijde Incomste,0867::SB16,5143 GA  ,1275,554,0,1,0,0,1,494,60,0,0,0,0,0,555,48,69,12,156,20,104,17,32,9,33,1,0,0,42,0,11
,Waalwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Zorgcentrum Antoniushof,0867::SB17,5142 RT,2039,632,0,4,0,0,0,572,64,0,0,0,0,0,636,33,83,49,88,44,105,10,47,28,56,6,7,1,63,3,9
,Waalwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Buurthuis Vrijhoeve,0867::SB18,5161 XL,1566,516,0,0,0,0,0,454,62,0,0,0,0,0,516,25,64,34,56,22,50,118,27,8,25,1,3,0,81,0,2
