contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Hasselt,1896::SB1,8061 CB,1534,864,5,3,0,0,0,760,112,0,0,0,0,0,872,17,140,27,75,21,119,284,48,11,21,5,1,0,88,0,7
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Teeuwland Hasselt,1896::SB2,8061 JR,1436,652,0,3,0,0,0,585,70,0,0,0,0,0,655,12,142,19,49,10,66,217,34,15,20,3,0,1,59,0,5
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Baak Hasselt,1896::SB3,8061 DA,1359,444,0,0,0,0,0,403,41,0,0,0,0,0,444,12,87,13,25,6,61,180,10,6,7,0,0,0,35,0,2
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Hasselt,1896::SB4,8061 CB,1153,383,1,1,0,0,0,333,52,0,0,0,0,0,385,7,75,10,42,9,46,129,17,6,11,0,0,0,28,0,3
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Olde Staduus Genemuiden,1896::SB5,8281 EV,1357,641,0,1,0,0,0,538,104,0,0,0,0,0,642,4,77,28,37,7,38,360,9,3,12,1,0,0,64,1,0
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Schakel Genemuiden,1896::SB6,8281 AB,1880,753,0,0,0,0,0,620,133,0,0,0,0,0,753,6,70,13,29,10,53,498,9,5,6,2,0,0,51,0,1
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Driester Kamperzeedijk,1896::SB7,8281 PG,600,373,1,1,0,0,0,315,60,0,0,0,0,0,375,4,92,3,15,0,5,219,1,2,2,0,0,1,29,0,0
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Meente Genemuiden,1896::SB8,8281 DG,1667,555,0,4,0,0,0,473,86,0,0,0,0,0,559,2,68,9,21,9,29,364,4,2,10,0,0,1,35,0,1
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Eben Haëzerschool Genemuiden,1896::SB9,8281 KN,1908,550,0,0,0,0,0,444,106,0,0,0,0,0,550,1,75,9,23,4,21,376,3,5,4,1,0,0,27,0,1
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Arembergschool Zwartsluis,1896::SB10,8064 CD,1336,548,2,2,0,0,2,484,66,0,0,0,0,0,552,14,116,18,81,16,92,83,22,13,14,0,0,0,74,0,5
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Schans Zwartsluis,1896::SB11,8064 DC,1044,522,2,2,0,0,0,479,47,0,0,0,0,0,526,7,155,16,50,22,90,81,7,8,24,0,0,0,58,0,4
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hotel Zwartewater Zwartsluis,1896::SB12,8064 PC,1306,563,0,0,0,3,3,489,74,0,0,3,0,0,566,18,130,22,64,18,55,131,24,17,11,2,0,1,70,0,0
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mobiel bureau De Meente Genemuiden,1896::SB14,8281 DG,0,352,0,1,0,0,1,292,60,0,0,0,0,0,353,3,32,12,9,1,16,245,8,5,6,0,0,0,13,0,2
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mobiel bureau Eben Haëzerschool Genemuiden,1896::SB15,8281 KN,0,436,0,1,0,0,1,352,84,0,0,0,0,0,437,1,51,3,15,3,11,313,3,5,2,1,0,0,27,0,1
,Zwartewaterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mobiel bureau De Baak Hasselt,1896::SB16,8061 DA,0,340,0,1,0,0,1,302,38,0,0,0,0,0,341,11,44,5,34,4,46,147,14,2,5,1,0,0,24,0,3
