contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis Wijkaan Duin,0375::SB2,1944TD,2098,704,2,0,0,0,0,653,53,0,0,0,0,0,706,42,49,64,55,40,125,19,72,45,45,2,16,2,114,4,10
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Studio O,0375::SB3,1944VC,2117,777,4,1,0,0,0,705,77,0,0,0,0,0,782,49,65,48,62,41,192,13,77,31,58,0,2,1,120,6,12
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Montessorischool,0375::SB4,1943MN,2122,849,0,2,0,0,0,767,84,0,0,0,0,0,851,59,71,21,141,29,210,14,82,41,41,1,2,1,116,1,19
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Museum Kennemerland,0375::SB5,1943DK,2029,974,2,2,0,0,1,853,124,0,0,0,0,0,978,94,81,24,161,26,238,13,130,43,40,0,0,2,99,4,19
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Nieuw Akerendam,0375::SB8,1942BJ,1860,730,2,1,0,0,2,642,89,0,0,0,0,0,733,61,69,28,160,11,162,15,63,27,25,1,4,0,90,0,14
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Lommerlust,0375::SB9,1941GA,1968,611,0,2,0,0,0,554,59,0,0,0,0,0,613,27,51,31,71,32,121,11,64,30,34,0,11,1,104,2,21
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kennemer Theater,0375::SB10,1941HD,1471,414,2,1,0,0,1,377,39,0,0,0,0,0,417,25,27,28,35,25,74,3,48,19,23,0,3,1,91,3,9
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kennemer College,0375::SB11,1945SR,2005,659,7,2,0,0,0,611,57,0,0,0,0,0,668,38,59,25,73,44,128,15,69,24,52,1,9,0,111,2,9
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Huis ter Wijck,0375::SB12,1945WK,1885,567,4,3,0,1,4,529,40,0,1,0,0,0,573,21,70,34,68,34,104,7,43,31,49,1,5,1,89,1,9
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Immanuelkerk,0375::SB13,1945PG,1119,293,0,0,0,0,0,275,18,0,0,0,0,0,293,19,13,28,35,12,37,6,22,12,14,1,22,0,66,1,5
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau SWB ""De Grote Beer""",0375::SB14,1945TT,1347,503,0,0,0,0,1,461,41,0,0,0,0,0,503,22,70,23,56,31,91,5,35,17,36,4,20,0,80,2,11
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Amstelstaete,0375::SB15,1946RT,1359,343,0,3,0,0,0,324,22,0,0,0,0,0,346,11,14,24,15,29,78,7,31,22,23,0,20,1,63,2,3
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau RIBW ""De Fontein""",0375::SB16,1946AB,1506,391,0,1,0,0,0,362,30,0,0,0,0,0,392,16,47,31,27,15,72,8,43,18,26,0,13,0,75,0,0
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Brandweerkazerne,0375::SB17,1947GN,2104,681,0,0,0,1,1,597,82,0,1,0,0,0,680,25,45,48,53,34,118,5,63,22,29,3,71,2,150,2,11
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau OBS De Zeester,0375::SB19,1948DD,1941,602,1,1,0,0,1,518,85,0,0,0,0,0,604,49,42,25,130,23,96,14,59,19,20,2,17,0,90,1,15
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau BS Panta Rhei,0375::SB20,1948DD,1855,643,0,1,0,0,0,545,99,0,0,0,0,0,644,52,65,24,153,21,111,12,58,22,19,0,6,0,89,1,10
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Moriaan,0375::SB21,1949EG,1645,724,0,0,0,0,7,659,59,1,0,1,0,0,725,49,46,16,94,29,177,6,132,43,31,0,3,4,63,2,29
,Beverwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Bijzonder Stembureau,0375::SB22,1948LC,1,215,1,0,0,0,0,198,18,0,0,0,0,0,216,7,17,3,35,13,40,0,38,12,5,0,8,0,29,1,7
