contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Westerkwartier,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verzorgingshuis Vredewold,1969::SB1,9351 BP,1249,467,0,0,0,0,2,418,47,0,0,0,0,0,467,21,77,17,46,26,119,62,28,9,20,2,1,0,35,0,4
,Westerkwartier,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Leek,1969::SB2,9351 BJ,918,347,2,2,0,0,4,321,26,0,0,0,0,0,351,12,54,5,35,14,86,56,23,11,17,2,0,2,27,1,2
,Westerkwartier,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dienstencentrum De Schutse,1969::SB3,9351 KP,1136,576,1,2,0,0,0,535,44,0,0,0,0,0,579,23,57,23,45,29,161,56,51,25,30,0,2,3,69,1,1
,Westerkwartier,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Cazemier Boerderij,1969::SB4,9356 AT,1361,705,0,0,0,0,1,625,79,0,0,0,0,0,705,31,69,28,88,32,163,82,73,20,29,1,0,0,76,2,11
,Westerkwartier,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wooncentrum Tolberterheem,1969::SB5,9356 CT,1309,487,1,0,0,0,0,448,40,0,0,0,0,0,488,24,62,14,37,32,122,48,62,18,16,1,0,1,49,0,1
,Westerkwartier,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Groene Borg,1969::SB6,9354 BC,867,331,1,0,0,0,0,292,40,0,0,0,0,0,332,4,74,10,54,27,62,39,13,9,11,0,0,1,24,1,2
,Westerkwartier,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Vijverborg,1969::SB7,9354 BW,1314,501,0,0,0,0,0,442,59,0,0,0,0,0,501,14,94,11,85,19,94,39,30,22,19,2,0,0,67,0,5
,Westerkwartier,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Pannenkoekenburcht Nienoord,1969::SB8,9351 PG,793,394,0,2,0,0,0,349,47,0,0,0,0,0,396,26,57,7,62,9,83,57,29,12,7,0,0,0,42,0,3
,Westerkwartier,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MCO De Gaveborg,1969::SB9,9828 RC,534,256,1,0,0,0,0,227,30,0,0,0,0,0,257,13,26,2,23,10,58,31,42,11,10,0,0,1,22,1,6
,Westerkwartier,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het Bolwerk,1969::SB10,9812 PL,259,188,0,0,0,0,0,163,25,0,0,0,0,0,188,6,10,1,7,7,27,78,33,7,5,0,0,0,4,0,3
