contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hervormde Kerk,1621::SB1,2661 CB,1444,747,1,0,0,1,2,663,84,0,0,1,0,0,749,39,102,30,160,12,104,97,42,19,29,1,2,1,98,0,11
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Lansingerland,1621::SB2,2662 SB,1868,776,1,3,0,0,3,669,108,0,0,0,0,0,780,48,82,20,209,21,105,49,49,21,42,0,11,1,107,0,11
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Rozenhoek,1621::SB3,2661 HK,1926,775,3,1,0,0,0,692,87,0,0,0,0,0,779,46,96,29,111,14,129,98,55,37,30,2,4,1,114,1,8
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Postduivenvereniging,1621::SB4,2661 GV,769,381,0,4,0,0,0,331,54,0,0,0,0,0,385,22,67,8,107,4,36,31,23,12,15,0,0,2,49,1,4
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau RK Basisschool Pius X,1621::SB5,2661 KZ,1978,828,1,1,0,0,0,738,92,0,0,0,0,0,830,64,99,35,142,19,106,77,55,34,36,0,9,2,143,0,7
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau GKV Het Baken,1621::SB6,2661 TP,1607,743,1,2,0,0,3,628,115,0,0,0,0,0,746,57,97,14,185,10,79,68,48,13,28,0,2,0,124,1,17
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Jongeren Centrum Spectrum I,1621::SB7,2661 AL,1834,916,2,2,0,0,0,801,119,0,0,0,0,0,920,69,117,20,229,10,119,66,68,16,45,1,11,1,125,4,15
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau CBS De Acker,1621::SB8,2661 SX,1970,918,4,1,0,0,1,788,134,0,0,0,0,0,923,103,94,25,232,12,123,55,65,33,44,0,6,4,106,4,12
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Bassisschool De Poolster,1621::SB9,2651 RC,2000,1157,2,3,0,0,0,1005,158,0,0,1,0,0,1163,82,157,43,264,19,170,52,104,28,53,0,3,1,163,3,15
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Basisschool de Klipper I, Oudelandselaan",1621::SB10,2652 ER,1634,773,1,2,0,1,1,675,101,0,0,1,0,0,777,66,98,28,187,9,92,60,65,18,38,0,6,0,91,0,15
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau CBS Prins Johan Friso,1621::SB11,2651 GS,2216,769,1,0,0,1,0,672,99,0,0,1,0,0,771,47,93,32,158,15,119,76,44,24,39,0,5,1,106,2,8
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Laurens Huize St. Petrus,1621::SB12,2651 CX,1604,793,4,5,0,0,3,705,94,0,0,0,0,0,802,56,143,27,170,14,113,51,44,25,26,1,3,0,113,0,7
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hergerborch,1621::SB13,2651 DA,1687,606,0,2,0,0,2,542,64,0,0,0,0,0,608,33,146,43,66,7,69,73,27,13,34,0,6,0,80,2,7
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gebouw De Bron,1621::SB14,2651 BN,1982,977,2,2,0,1,1,841,138,0,1,0,0,0,980,80,134,22,227,9,133,109,68,25,41,0,1,4,103,0,21
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkgebouw Rodenrijs,1621::SB15,2651 PG,1628,822,1,3,0,0,4,734,88,0,0,0,0,0,826,71,91,27,106,14,145,98,69,40,53,3,2,1,87,2,13
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkstokgemeente,1621::SB16,2651 BS,1799,699,0,0,0,0,0,613,86,0,0,0,0,0,699,66,95,12,161,6,92,64,65,20,18,3,2,0,82,3,10
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Stichting Sprank ""De Handpalm""",1621::SB17,2651 XP,1200,680,0,0,0,0,1,592,87,0,0,0,0,0,680,61,71,19,109,11,106,83,64,25,21,3,3,2,92,2,8
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum De Leeuwerik,1621::SB18,2665 VH,1784,876,4,5,0,0,2,770,113,0,0,0,0,0,885,53,146,28,227,12,132,56,34,13,45,0,4,0,113,1,12
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gereformeerde Kerk Bleiswjk Open Hof,1621::SB19,2665 BJ,1891,837,1,2,0,0,4,725,111,0,0,0,0,0,840,38,144,24,158,10,120,107,45,35,26,0,2,0,116,4,8
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal de Lijsterlaan,1621::SB20,2665 TK,1691,463,2,1,0,1,0,394,71,0,1,0,0,0,465,19,69,12,111,11,80,31,36,16,15,2,1,0,53,0,7
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau CBS De Wiekslag,1621::SB21,2665 ES,1935,1186,0,2,0,1,2,1035,152,0,0,1,0,0,1189,85,164,41,236,26,132,86,99,59,69,1,6,0,166,1,15
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Brandweerkazerne Bleiswijk,1621::SB22,2665 JA,1636,763,2,1,0,0,0,641,125,0,0,0,0,0,766,39,134,36,189,6,89,93,25,13,36,4,0,0,92,0,7
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau CBS Prinses Maximaschool,1621::SB23,2652 HJ,1440,753,1,2,0,0,1,638,117,0,0,0,0,0,756,90,85,23,225,11,101,41,58,20,18,2,1,0,68,2,8
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum De Oudelandse Hof,1621::SB24,2652 EL,1582,701,3,2,0,0,0,609,97,0,0,0,0,0,706,51,82,36,154,19,103,23,60,23,33,0,9,0,97,0,11
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Manneke,1621::SB25,2651 CL,2105,671,0,0,0,0,0,566,105,0,0,0,0,0,671,69,67,15,172,10,59,44,67,26,28,0,5,0,95,3,11
,Lansingerland,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Basisschool De Klipper, Gouden Uillaan",1621::SB26,2652 KJ,1282,631,0,1,0,0,2,534,96,0,0,0,0,0,632,63,53,17,231,2,86,22,55,16,19,0,7,0,52,1,7
