contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Laarbeek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,1659::SB1,,1151,472,0,0,0,0,1,410,61,0,0,0,0,0,472,31,84,20,38,28,119,5,20,13,56,0,0,0,45,0,13
,Laarbeek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Muziekcentrum 't Anker,1659::SB2,,1679,603,0,1,0,0,0,536,68,0,0,0,0,0,604,34,90,28,115,31,89,2,41,20,76,0,1,0,63,1,12
,Laarbeek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Muldershof,1659::SB3,,1427,434,2,1,0,0,0,382,55,0,0,0,0,0,437,33,68,7,59,34,92,0,27,5,50,2,4,0,47,1,5
,Laarbeek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgboogcentrum De Regt,1659::SB4,,1302,377,1,3,0,0,0,341,40,0,0,0,0,0,381,23,58,11,40,24,67,0,28,11,56,0,2,1,51,0,5
,Laarbeek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Herberg 't Huukske,1659::SB5,,2465,781,4,0,0,0,3,698,84,0,0,0,0,0,785,52,161,32,97,28,152,5,45,20,79,1,2,1,95,2,9
,Laarbeek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Dreef,1659::SB6,,2067,793,3,0,0,0,0,694,102,0,0,0,0,0,796,54,104,36,91,42,170,14,56,30,95,0,0,3,77,0,21
,Laarbeek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Pastorie,1659::SB7,,2486,1045,0,4,0,0,0,930,120,1,0,1,0,0,1050,75,135,26,174,52,211,9,83,35,111,0,1,1,110,1,21
,Laarbeek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgboogcentrum Franciscushof,1659::SB8,,1786,627,2,0,0,0,0,558,71,0,0,0,0,0,629,20,102,35,75,41,125,4,25,16,87,2,0,0,91,0,4
,Laarbeek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Lieshout,1659::SB9,,1668,762,0,3,0,0,0,670,95,0,0,0,0,0,765,26,151,30,100,39,148,1,40,23,100,1,0,0,95,0,8
,Laarbeek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis Mariahout,1659::SB10,,1558,514,0,0,0,0,0,437,77,0,0,0,0,0,514,23,147,25,69,19,61,2,32,18,58,0,0,0,50,1,9
