contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Hoogezand,1952::SB1,9603 AC,2830,1162,0,1,0,0,3,1019,141,0,0,0,0,0,1163,67,123,33,175,51,310,73,92,41,43,3,15,3,116,1,16
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Reensche Compagnie,1952::SB2,9602 PJ,2655,683,1,2,0,0,1,622,63,0,0,0,0,0,686,19,37,61,52,52,192,47,42,16,29,4,43,0,80,1,8
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Voor Anker,1952::SB3,9601 EM,2331,781,2,0,0,1,3,710,71,0,0,1,0,0,784,43,58,48,92,55,212,32,54,27,42,3,4,4,93,3,11
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum Spokie,1952::SB4,9602 AE,2514,663,0,0,0,0,1,621,41,0,0,0,0,0,663,14,39,50,48,54,159,41,57,12,46,0,51,1,80,3,8
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Westerbroek,1952::SB5,9608 PK,846,354,1,0,0,1,2,304,48,0,1,0,0,0,354,14,20,12,33,22,98,31,49,20,9,0,0,2,42,1,1
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Multi Functioneel Centrum Foxhol,1952::SB6,9607 RJ,879,245,1,0,0,0,1,221,24,0,0,0,0,0,246,6,13,21,29,28,47,12,14,12,19,2,5,0,34,0,3
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Kropswolde,1952::SB7,9606 PH,1360,726,2,1,0,0,0,639,90,0,0,0,0,0,729,52,68,18,184,23,139,24,64,26,17,3,0,0,95,2,11
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Voormalige J. Albrondaschool,1952::SB8,9605 PL,716,300,0,0,0,0,0,273,27,0,0,0,0,0,300,20,26,10,39,11,84,14,41,17,12,0,0,1,21,1,3
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum De Kern,1952::SB9,9601 XD,2024,518,0,1,0,1,0,483,37,0,0,0,0,0,520,23,40,29,46,41,150,31,46,16,29,1,3,0,53,1,9
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum 't Spinneweb,1952::SB10,9611 EE,1663,465,0,3,0,0,1,427,40,0,0,0,0,0,468,13,35,42,34,52,110,35,33,21,21,2,1,1,62,2,1
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Sint Jozef,1952::SB11,9611 AN,1886,827,2,1,0,0,6,737,87,0,0,0,0,0,830,34,71,41,80,64,235,64,78,38,25,2,1,3,77,4,10
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum De Burcht,1952::SB12,9602 VT,1728,501,0,1,0,0,2,439,61,0,0,0,0,0,502,29,31,31,43,36,136,44,31,26,18,6,17,0,53,0,0
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum Woldwijck,1952::SB13,9602 KD,2699,834,2,0,0,10,3,745,78,0,10,0,0,0,826,22,48,54,72,90,196,48,71,44,52,6,11,1,108,0,11
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Theo Thijssenschool,1952::SB14,9611 HZ,1142,321,1,1,0,1,0,290,34,0,0,1,0,0,324,21,15,15,18,38,70,21,37,18,23,2,4,0,33,1,5
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau BWRI,1952::SB15,9611 TH,2056,432,0,0,0,0,0,373,59,0,0,0,0,0,432,20,41,17,67,29,105,33,26,22,17,1,2,0,48,2,2
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Slochteren,1952::SB16,9621 AL,1548,729,1,1,0,0,2,633,96,0,0,0,0,0,731,34,71,24,71,44,105,215,61,22,19,2,1,0,54,2,4
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Meent,1952::SB17,9626 AX,1363,581,0,1,0,0,1,514,67,0,0,0,0,0,582,34,75,22,60,24,90,153,35,15,14,2,0,1,52,0,4
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Ufkenshuis,1952::SB18,9628 CW,1579,571,4,3,0,0,0,494,84,0,0,0,0,0,578,24,113,22,64,25,111,56,28,37,27,0,2,1,61,0,0
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Plaaisterploats,1952::SB19,9939 PC,401,164,0,0,0,0,2,142,20,0,0,0,0,0,164,8,22,8,21,5,44,8,15,14,10,0,0,0,8,0,1
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Pompel,1952::SB20,9625 PJ,478,209,0,0,0,0,1,177,31,0,0,0,0,0,209,10,19,12,22,11,33,26,27,20,6,4,0,1,14,0,4
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Borgstee,1952::SB21,9617 BN,1229,558,1,1,0,0,1,491,68,0,0,0,0,0,560,37,42,12,84,31,165,49,60,17,14,2,1,0,32,1,11
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Mainschoar,1952::SB22,9615 AB,1086,401,0,1,0,1,0,351,50,0,1,0,0,0,401,16,37,22,43,26,111,21,31,14,21,0,1,0,51,1,6
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ruitenvelder,1952::SB23,9619 PL,880,332,1,1,0,0,0,298,36,0,0,0,0,0,334,19,38,14,23,19,81,26,29,13,15,0,0,0,45,1,9
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Viskenij,1952::SB24,9628 AZ,1389,408,1,0,0,0,0,356,53,0,0,0,0,0,409,6,92,20,51,28,83,37,20,9,13,3,0,1,41,0,4
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Hof van Scharmer,1952::SB25,9616 TE,741,260,0,0,0,0,0,221,39,0,0,0,0,0,260,18,33,9,35,6,64,17,31,13,8,0,0,1,21,0,4
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Graankorrel,1952::SB26,9617 AB,808,355,0,0,0,0,0,312,43,0,0,0,0,0,355,28,34,8,44,28,87,34,41,6,17,0,0,0,21,0,7
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Muntendam,1952::SB27,9649 GR,2173,750,0,1,0,0,2,655,94,0,0,0,0,0,751,25,52,40,64,63,198,50,51,27,30,1,1,0,140,0,8
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Burg. Verkruisenschool,1952::SB28,9649 BL,1814,398,1,1,0,0,1,353,46,0,0,0,0,0,400,13,17,17,34,34,121,18,28,17,22,0,0,0,75,0,2
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gockingaheem,1952::SB29,9635 CL,1543,500,3,2,0,0,1,448,56,0,0,0,0,0,505,19,49,10,54,50,111,31,54,34,19,1,0,0,62,1,5
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gebouw Muziekvereniging,1952::SB30,9636 CL,1723,528,0,2,0,0,2,477,51,0,0,0,0,0,530,29,60,26,73,31,108,23,42,10,32,0,0,1,81,1,11
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Broeckhof,1952::SB31,9636 BS,1056,513,1,1,0,0,0,469,46,0,0,0,0,0,515,12,54,25,47,37,131,43,32,22,35,2,2,2,59,2,8
,Midden-Groningen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Meeden,1952::SB32,9651 BW,1385,485,2,1,0,0,1,426,61,0,0,0,0,0,488,18,57,23,51,38,119,17,35,25,25,1,1,0,65,3,7
