contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Huis van de gemeente,0296::SB1,6602 DB,1811,1045,3,4,0,0,1,932,119,0,0,0,0,0,1052,74,190,29,219,27,237,12,88,30,50,0,0,2,76,0,11
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Meander,0296::SB2,6601 AR,1673,542,5,1,0,0,0,487,61,0,0,0,0,0,548,35,78,36,66,30,143,4,32,10,29,0,6,0,66,4,3
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Jeugdhuis Woezik,0296::SB3,6604 CC,1936,988,2,0,0,0,1,856,133,0,0,0,0,0,990,71,140,33,180,31,207,9,72,31,49,0,0,4,148,1,12
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Paschalisschool,0296::SB4,6604 AE,1919,585,1,0,0,0,0,501,85,0,0,0,0,0,586,59,57,18,134,23,132,7,45,13,22,1,1,0,61,2,10
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau La Verna,0296::SB5,6603 AM,746,330,0,3,0,0,1,279,53,0,0,0,0,0,333,16,102,19,35,11,61,9,22,11,12,0,0,1,27,0,4
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Waaijershof,0296::SB6,6606 AB,339,185,0,0,0,0,0,162,23,0,0,0,0,0,185,6,59,12,37,6,33,3,11,2,5,0,0,0,11,0,0
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkgebouw Wijchen Oost,0296::SB7,6603 AE,1912,655,0,0,0,1,2,567,87,0,0,1,0,0,656,35,84,37,119,23,137,7,51,30,32,0,5,0,74,2,19
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Brede school Noorderlicht,0296::SB8,6601 DL,1812,740,1,1,0,0,0,663,79,0,0,0,0,0,742,22,89,40,77,39,192,8,67,20,58,1,4,0,109,0,14
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkgebouw Wijchen Zuid,0296::SB9,6605 HN,1882,746,1,1,0,0,0,648,100,0,0,0,0,0,748,40,65,29,90,50,163,21,63,33,49,3,7,1,118,1,13
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum Achterom,0296::SB10,6601 XW,1146,493,1,2,0,0,0,453,43,0,0,0,0,0,496,28,46,35,47,35,125,10,30,11,26,1,1,3,84,1,10
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkgebouw Wijchen West,0296::SB11,6602 WT,1788,1018,1,2,0,0,0,908,113,0,0,0,0,0,1021,93,168,13,201,17,287,10,84,35,24,0,0,1,59,0,26
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool De Bolster,0296::SB12,6601 XR,1333,485,0,0,0,0,1,431,53,0,0,0,0,0,485,40,43,20,64,29,111,1,42,19,35,1,1,1,67,0,11
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool Speelhoeve locatie Kraaijenberg,0296::SB13,6601 RM,1739,536,1,0,0,0,0,478,59,0,0,0,0,0,537,31,52,21,86,26,139,8,49,21,33,0,2,0,59,2,7
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool Zuiderpad locatie Huissteden,0296::SB14,6605 HK,1964,495,0,1,0,0,0,443,53,0,0,0,0,0,496,19,45,21,47,37,117,3,50,28,26,0,9,1,86,1,5
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kulturhus de Zandloper,0296::SB15,6617 BG,1422,567,5,2,0,0,4,479,91,0,0,0,0,0,574,34,109,9,122,17,130,7,46,9,24,1,0,1,54,0,4
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis de Mijlpaal,0296::SB16,6616 AM,865,366,0,0,0,0,1,321,44,0,0,0,0,0,366,15,98,5,63,8,81,2,25,17,11,0,0,0,33,0,8
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis 't Ballegoyke,0296::SB17,6613 AH,571,290,1,0,0,1,2,255,33,0,1,0,0,0,290,20,51,12,60,9,56,2,18,7,21,0,0,0,31,0,3
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Hostert,0296::SB18,6634 AC,500,216,0,0,0,0,0,184,32,0,0,0,0,0,216,12,38,7,38,8,36,4,27,16,4,0,0,0,21,0,5
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool Zuiderpad hoofdlocatie,0296::SB19,6605 SG,1877,799,2,0,0,0,2,703,96,0,0,0,0,0,801,55,92,29,128,29,191,5,80,21,49,1,0,3,103,1,12
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool De Trinoom,0296::SB20,6605 XH,1825,836,4,1,0,1,0,736,104,0,1,0,0,0,840,93,72,15,185,31,198,9,79,27,37,0,11,0,64,2,13
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum De Brink,0296::SB21,6603 JR,1727,628,1,0,0,0,0,552,77,0,0,0,0,0,629,79,82,21,120,16,130,7,68,14,13,1,5,0,59,3,10
,Wijchen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis de Oase,0296::SB23,6603 CL,1536,518,1,3,0,1,2,432,86,0,2,0,0,0,520,28,71,30,67,21,120,1,44,17,27,0,1,0,85,0,6
