contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Gemeentehuis,0484::SB1,2405 SH,381,725,4,0,0,0,5,639,85,0,0,0,0,0,729,62,97,21,129,8,130,43,77,25,27,0,1,0,86,0,19
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau MBO Rijnland,0484::SB2,2405 EN,679,197,0,0,0,0,0,178,19,0,0,0,0,0,197,15,20,3,35,6,39,16,13,12,13,0,0,0,22,0,3
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Opstandingskerk,0484::SB3,2404 BB,890,423,3,1,0,0,0,403,24,0,0,0,0,0,427,19,47,21,61,8,72,43,36,15,26,1,0,1,66,1,6
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau De Jozef,0484::SB4,2405 BS,992,318,1,0,0,0,0,289,30,0,0,0,0,0,319,23,57,15,49,10,55,17,16,11,16,1,2,1,38,0,7
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Volle Evangelie Gemeente De Ark,0484::SB5,2405 AK,1101,546,0,2,0,0,1,492,55,0,0,0,0,0,548,25,71,16,95,23,83,53,33,15,35,1,12,0,79,2,3
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Nutsgebouw Zwammerdam,0484::SB6,2471 AT,1681,624,1,1,0,0,0,556,70,0,0,0,0,0,626,32,145,13,104,9,91,69,25,16,13,2,0,2,83,1,19
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Dorpshuis Aarlanderveen,0484::SB7,2445 AK,923,481,1,1,0,0,1,430,52,0,0,0,0,0,483,26,109,12,104,7,68,29,28,9,18,2,0,0,66,0,3
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Windroos,0484::SB8,2405 XA,1400,468,0,0,0,0,2,424,42,0,0,0,0,0,468,33,50,7,92,11,80,36,56,21,17,2,0,0,52,0,11
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool  De Rank,0484::SB9,2406 BB,1421,756,3,0,0,2,1,674,82,0,2,0,0,0,757,55,87,18,135,28,121,63,82,36,29,1,4,3,81,4,9
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Gebouw De Meerkoet,0484::SB10,2406 GA,1362,489,0,2,0,0,0,442,49,0,0,0,0,0,491,41,49,22,68,21,71,26,48,22,23,2,1,1,78,2,14
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Goede Herderkerk,0484::SB11,2406 TV,1180,506,0,0,0,0,0,454,52,0,0,0,0,0,506,25,73,25,84,17,77,31,58,24,20,1,0,0,63,1,7
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Scala College,0484::SB12,2403 AS,1554,604,3,3,0,0,4,549,57,0,0,0,0,0,610,34,51,17,102,25,107,43,54,26,22,1,26,3,89,0,4
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau De Verrassing van Alphen,0484::SB13,2402 BT,1393,325,0,2,0,0,0,290,37,0,0,0,0,0,327,13,35,15,36,16,55,21,25,6,10,4,30,0,55,1,3
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stichting Driehoorne,0484::SB14,2402 AG,1422,646,0,2,0,0,2,589,57,0,0,0,0,0,648,37,122,18,105,22,115,46,45,16,27,1,14,2,63,0,13
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Alrijne Ziekenhuis,0484::SB15,2402 WC,1399,553,1,0,0,0,2,503,49,0,0,0,0,0,554,33,73,17,115,10,108,24,48,13,16,0,9,0,72,0,15
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkcentrum Ridderveld,0484::SB16,2402 JG,1394,480,0,0,0,0,0,434,46,0,0,0,0,0,480,16,45,20,68,12,82,28,62,27,19,2,13,0,77,2,7
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Sionskerk,0484::SB17,2402 WC,1104,397,0,1,0,0,1,353,44,0,0,0,0,0,398,29,37,15,58,13,82,42,27,8,29,0,3,1,45,3,5
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Zalencentrum De Bron (1),0484::SB18,2402 EP,1246,654,5,2,0,0,0,597,64,0,0,0,0,0,661,39,68,21,95,16,123,33,61,26,30,0,3,4,123,3,9
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Zalencentrum De Bron (2),0484::SB19,2402 EP,1259,444,1,0,0,0,0,400,45,0,0,0,0,0,445,28,36,15,65,9,82,24,39,13,34,1,2,0,86,1,9
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Bezoekerscentrum De Veenweiden,0484::SB20,2403 NC,1315,541,1,1,0,0,0,475,68,0,0,0,0,0,543,31,71,14,67,16,118,31,62,19,23,1,2,1,67,2,16
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Het Spectrum (loc. Honingzwam),0484::SB21,2403 HN,1225,680,6,0,0,0,75,610,1,0,0,0,0,0,686,74,68,12,138,20,135,29,67,21,30,2,1,2,67,2,12
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Het Spectrum (loc. Batenstein),0484::SB22,2403 PH,975,558,0,1,0,0,3,495,61,0,0,0,0,0,559,42,53,14,93,29,103,23,54,24,36,0,3,2,68,3,11
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Mare,0484::SB23,2402 LG,1334,424,1,0,0,0,0,375,50,0,0,0,0,0,425,30,28,19,65,23,79,24,36,20,28,0,9,0,56,1,6
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Hobbitburcht (loc. Havixhorst),0484::SB24,2402 MZ,1588,717,1,1,0,0,0,632,87,0,0,0,0,0,719,37,61,28,143,20,144,39,70,32,24,2,6,0,105,1,5
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wooncentrum Noorderbrink,0484::SB25,2401 PR,1126,424,0,0,0,0,0,389,35,0,0,0,0,0,424,24,35,18,62,20,65,34,37,24,17,3,4,0,72,0,9
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wooncentrum  Poortwachter,0484::SB26,2401 KZ,1245,659,2,0,0,0,3,588,69,0,1,0,1,0,660,35,81,28,144,14,106,23,60,34,30,1,0,1,80,2,20
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau ActiVite Zuidervaart,0484::SB27,2408 TW,1677,895,1,2,0,0,0,788,110,0,0,0,0,0,898,51,136,10,232,13,144,76,74,22,29,1,3,1,88,2,13
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkcentrum Kerk en Zanen,0484::SB28,2408 NV,1407,971,2,0,0,0,4,860,109,0,0,0,0,0,973,76,111,18,176,23,178,82,80,31,46,1,4,3,111,3,28
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Maranathakerk (1),0484::SB29,2406 AP,1036,614,1,1,0,0,0,552,64,0,0,0,0,0,616,45,86,12,124,11,108,37,59,17,29,0,0,2,71,1,12
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau De Lichtkring,0484::SB30,2408 TV,1397,713,1,1,0,0,2,620,93,0,0,0,0,0,715,43,88,17,178,10,86,57,67,30,22,0,13,2,96,0,4
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Wereldwijzer,0484::SB31,2408 NV,1447,602,0,1,0,0,2,528,73,0,0,0,0,0,603,57,77,10,147,11,96,33,62,32,21,0,3,0,40,0,13
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Het Baken,0484::SB32,2401 GH,1072,441,2,1,0,0,0,395,49,0,0,0,0,0,444,28,53,11,84,14,92,33,30,22,22,2,3,0,39,0,8
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Ridderspoor,0484::SB33,2402 KP,858,489,0,2,0,0,2,448,42,0,0,1,0,0,492,42,50,18,84,5,72,17,72,33,22,2,1,1,62,2,6
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Speeltuinvereniging Kindervreugd,0484::SB34,2405 VK,1618,534,1,0,0,0,0,483,52,0,0,0,0,0,535,37,38,53,59,28,78,46,34,18,21,1,4,0,102,3,12
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Ashram College,0484::SB35,2401 XH,1631,640,1,0,0,0,1,568,72,0,0,0,0,0,641,48,67,17,114,28,120,36,61,20,18,1,22,2,68,0,18
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Westerhove,0484::SB36,2404 GB,1601,542,4,0,0,1,0,506,41,0,0,1,0,0,547,19,72,20,68,25,81,89,44,22,25,1,4,2,62,4,4
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Woonboulevard daVinci,0484::SB37,2408 BL,1190,662,2,1,0,0,1,592,72,0,0,0,0,0,665,39,77,13,122,18,116,55,56,23,23,2,6,2,94,3,13
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Meridiaan,0484::SB38,2408 JV,1778,666,3,0,0,0,1,587,81,0,0,0,0,0,669,67,61,19,142,28,128,35,67,18,29,0,6,0,50,3,13
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Zwembad Aquarijn,0484::SB39,2403 RA,1183,469,0,1,0,0,0,422,48,0,0,0,0,0,470,33,59,19,74,10,85,28,39,20,25,1,5,0,59,3,9
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Het Spinnewiel,0484::SB40,2401 GH,1023,438,0,3,0,0,0,399,42,0,0,0,0,0,441,33,41,18,82,8,82,16,57,15,13,1,2,0,59,3,8
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Het Vianova,0484::SB41,2408 ST,1338,420,0,1,0,0,0,353,68,0,0,0,0,0,421,39,48,6,131,5,71,22,45,13,9,1,0,0,18,1,11
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Hervormd Centrum De Regenboog,0484::SB42,2391 BJ,765,534,0,1,0,0,0,464,71,0,0,0,0,0,535,12,119,10,108,10,83,107,19,7,11,2,1,1,38,0,6
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Gebouw Protestantse Gemeente De Korenaar,0484::SB43,2391 CB,1358,676,1,0,0,0,0,582,95,0,0,0,0,0,677,50,165,13,116,6,114,60,39,9,26,0,0,0,72,0,6
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Tweeklank,0484::SB44,2394 BL,1310,651,1,0,0,0,2,589,62,1,0,1,0,0,653,48,103,36,104,22,120,16,63,14,32,0,1,1,78,0,13
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Sportzaal De Cirkel,0484::SB45,2394 GP,1209,472,1,1,0,0,0,426,48,0,0,0,0,0,474,28,67,14,82,17,84,4,34,17,29,1,0,0,79,2,14
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool St. Michaëlschool,0484::SB46,2391 VB,1401,594,0,1,0,0,2,529,64,0,0,0,0,0,595,27,112,22,99,11,100,57,36,21,23,0,3,0,73,2,8
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Het Anker,0484::SB47,2394 GL,1254,600,1,1,0,0,2,541,59,0,0,0,0,0,602,32,84,26,92,29,117,13,58,31,28,0,0,0,70,4,16
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Rhijndael,0484::SB48,2396 EM,1710,865,0,1,0,1,1,784,80,0,1,0,0,0,865,38,176,28,146,22,155,45,59,24,36,0,1,1,120,0,14
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Rijnschans,0484::SB49,2396 XD,1584,625,0,3,0,0,0,569,59,0,0,0,0,0,628,34,118,21,115,13,98,18,46,20,46,0,1,0,87,0,8
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Arnoldus van Os,0484::SB50,2731 EZ,1364,735,2,1,0,0,1,650,87,0,0,0,0,0,738,22,69,20,100,18,76,243,29,27,32,1,0,0,87,0,11
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau School met de Bijbel,0484::SB51,2731 AC,1376,694,0,0,0,0,1,570,123,0,0,0,0,0,694,17,53,24,79,12,82,310,21,20,22,1,0,1,50,1,1
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Zalencentrum De Loods,0484::SB52,2771 EJ,735,488,0,1,0,0,2,438,49,0,0,0,0,0,489,30,92,10,108,15,61,50,33,15,15,1,0,0,50,0,8
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Floravita,0484::SB53,2771 VP,1524,775,0,1,0,0,0,678,98,0,0,0,0,0,776,34,155,27,149,12,98,96,44,29,41,6,0,1,67,2,14
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Ons Jeugdhuis,0484::SB54,2771 DZ,1010,374,2,1,0,0,0,350,27,0,0,0,0,0,377,14,50,18,65,16,53,20,36,16,11,2,2,0,68,2,1
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau De Plataan,0484::SB55,2771 SX,1414,672,1,1,0,0,3,595,76,0,0,0,0,0,674,43,85,16,95,32,92,100,55,23,23,2,12,1,80,0,13
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau De Stek,0484::SB56,2771 SV,1365,750,3,1,0,0,0,678,76,0,0,0,0,0,754,39,115,29,109,17,121,77,67,27,39,2,3,2,93,1,9
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Akker,0484::SB57,2771 DG,938,410,0,1,0,0,1,380,30,0,0,0,0,0,411,34,87,14,74,6,63,24,26,16,11,0,0,0,43,1,11
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Gymnastieklokaal de Biezen,0484::SB58,2771 CT,975,649,0,0,0,0,0,563,86,0,0,0,0,0,649,61,113,11,152,4,80,51,51,22,24,2,0,0,67,0,11
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Midgetgolfvereniging De Trekvogels,0484::SB59,2771 ZT,1394,603,1,1,0,0,0,528,77,0,0,0,0,0,605,37,128,15,106,12,55,99,40,24,23,5,0,1,51,1,6
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Samen Op Weg,0484::SB60,2404 AL,1044,294,1,0,0,0,1,272,22,0,0,0,0,0,295,15,42,17,42,8,43,11,25,11,20,3,1,0,53,0,3
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Vroonhoeve,0484::SB61,2408ST,1473,648,1,0,0,0,1,541,107,0,0,0,0,0,649,45,63,7,220,7,109,39,59,9,20,0,3,0,64,0,3
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stembureau NS-station,0484::SB62,2405BK,1311,797,4,1,0,0,2,727,73,0,0,0,0,0,802,91,83,12,131,16,126,42,135,41,25,0,6,1,60,2,26
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Theater Castellum,0484::SB63,2405 DB,1068,288,1,2,0,0,1,265,25,0,0,0,0,0,291,31,21,5,61,5,48,13,35,17,9,0,0,0,27,0,16
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Maranathakerk (2),0484::SB64,2406 AP,1059,452,0,0,0,0,3,391,58,0,0,0,0,0,452,40,66,11,113,9,84,21,37,14,7,1,0,0,35,1,13
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Driehof Wijdezorg,0484::SB65,2391 BB,1046,419,2,0,0,0,0,378,43,0,0,0,0,0,421,15,90,10,92,5,57,51,16,6,18,0,0,2,50,2,5
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Coenecoop College,0484::SB66,2771 EV,629,292,0,2,0,1,0,262,33,0,0,1,0,0,295,18,36,18,47,5,45,25,33,12,5,0,1,1,44,1,1
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Immanuelschool,0484::SB67,2771 PC,1242,437,2,3,0,0,0,386,56,0,0,0,0,0,442,27,83,14,89,13,64,31,21,14,24,3,2,0,48,0,4
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Eben-Haëzerschool,0484::SB68,2771 HT,896,298,0,0,0,0,0,259,39,0,0,0,0,0,298,14,41,2,37,4,38,97,22,8,10,0,2,1,18,0,4
,Alphen aan den Rijn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Pleyn68,0484::SB69,2394 AJ,448,184,0,1,0,0,0,174,11,0,0,0,0,0,185,10,36,4,39,6,29,6,23,3,8,1,0,1,14,1,3
