contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau HuB,0928::SB1,6461 DR,1629,897,4,1,0,0,6,792,104,0,0,0,0,0,902,14,131,50,68,41,377,4,51,23,27,1,2,0,101,1,6
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Kapelhof,0928::SB2,6461 EH,1008,391,1,0,0,0,0,339,53,0,0,0,0,0,392,7,72,17,24,20,171,2,14,9,7,0,0,0,48,0,0
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool De Diabolo,0928::SB3,6461 EX,1246,459,0,0,0,0,2,404,53,0,0,0,0,0,459,14,52,46,27,17,183,2,19,12,19,0,0,0,65,2,1
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool De Schatkist,0928::SB4,6462 HC,1357,353,1,3,0,0,0,318,39,0,0,0,0,0,357,10,21,33,7,26,140,2,21,8,12,1,0,3,68,0,1
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Vroenhof,0928::SB5,6462 VA,1312,299,1,3,0,0,0,268,35,0,0,0,0,0,303,8,24,54,8,22,97,1,9,21,8,0,4,1,40,2,0
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Café Ackens,0928::SB6,6462 CS,814,228,0,1,0,0,0,200,29,0,0,0,0,0,229,4,26,27,9,15,78,2,6,10,6,0,2,2,38,0,3
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Café Ejen Bouwerweij,0928::SB7,6462 CP,1212,332,1,1,0,0,1,300,33,0,0,0,0,0,334,4,12,32,9,12,121,8,13,18,20,1,0,1,72,0,9
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Catharinahoes,0928::SB8,6461 JK,1615,551,3,1,0,0,0,502,53,0,0,0,0,0,555,2,58,43,36,42,241,3,23,18,10,3,0,0,70,0,2
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool St. Ursula,0928::SB9,6461 BS,1118,409,0,0,0,0,3,368,38,0,0,0,0,0,409,7,42,30,25,22,170,6,13,14,8,2,4,0,62,0,4
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Brede School de Steltloper,0928::SB10,6463 VZ,800,305,1,0,0,0,0,276,30,0,0,0,0,0,306,3,15,64,5,22,116,1,12,8,10,0,0,0,48,0,1
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Parochiezaal,0928::SB11,6463 AS,1178,343,0,1,0,0,0,301,43,0,0,0,0,0,344,4,20,52,6,25,118,5,15,24,13,0,4,0,56,0,1
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Hoog Anstel,0928::SB12,6463 XX,789,220,0,1,0,0,0,196,25,0,0,0,0,0,221,5,15,25,13,14,92,0,7,8,6,0,0,0,32,1,2
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Oleanderhof,0928::SB13,6463 GN,1235,370,0,1,0,0,0,333,38,0,0,0,0,0,371,1,16,55,4,24,149,1,8,18,19,2,0,0,69,1,3
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Centrum Op de Bies,0928::SB14,6463 DM,1590,350,0,2,0,0,0,314,38,0,0,0,0,0,352,8,11,39,21,32,126,2,14,29,5,1,2,0,58,0,2
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gebouw Scouting,0928::SB15,6464 CH,1215,451,0,1,0,0,0,404,48,0,0,0,0,0,452,9,35,36,26,25,191,1,16,12,11,0,0,1,77,2,9
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gebouw speeltuin van Meertenstraat,0928::SB16,6464 HK,1189,314,2,0,0,0,0,284,32,0,0,0,0,0,316,7,12,36,20,14,134,0,21,8,9,1,0,0,50,2,0
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Laethof,0928::SB17,6471 GB,2022,714,0,2,0,0,1,643,72,0,0,0,0,0,716,13,72,60,38,30,318,2,29,30,20,2,1,2,92,0,5
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool de Schatkist,0928::SB18,6471 HN,1590,411,1,0,0,0,0,357,55,0,0,0,0,0,412,5,25,62,11,33,164,1,14,19,8,0,0,1,66,0,2
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool de Veldhof,0928::SB19,6471 GL,1012,392,1,2,0,0,0,394,1,0,0,0,0,0,395,8,25,35,10,41,152,1,19,26,5,0,0,1,61,0,8
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gezondheidscentrum Kling Nullet,0928::SB20,6462 XB,0,195,0,1,0,0,0,177,19,0,0,0,0,0,196,6,14,14,9,3,102,0,5,13,11,0,0,0,17,0,1
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Clublokaal v.v. R.K.T.S.V,0928::SB21,6467 BH,1134,282,0,1,0,0,0,259,24,0,0,0,0,0,283,4,24,34,12,19,117,1,7,9,4,0,1,0,47,0,3
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool de Doorkijk,0928::SB22,6467 CE,1641,550,1,0,0,0,0,487,64,0,0,0,0,0,551,11,42,55,31,36,206,1,42,25,26,0,2,0,71,0,2
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Firenschat,0928::SB23,6467 EA,1137,459,1,0,0,0,0,419,41,0,0,0,0,0,460,7,40,26,33,34,197,5,8,24,10,0,0,0,71,1,3
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool de Schakel,0928::SB24,6466 XN,1175,376,0,1,0,0,0,321,56,0,0,0,0,0,377,14,27,44,12,36,124,1,15,15,11,2,4,0,67,2,2
,Kerkrade,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Lupinehof,0928::SB25,6466 SK,710,185,0,3,0,0,0,173,15,0,0,0,0,0,188,0,8,17,2,24,66,3,8,11,8,0,2,0,34,0,2
