contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Gemeentehuis Verdilaan,1783::SB1,2671 VW,1480,1057,1,3,0,0,1,932,128,0,0,0,0,0,1061,40,238,51,217,18,126,43,54,42,33,2,6,2,168,2,15
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Bibliotheek,1783::SB2,2671 GK,1480,527,1,2,0,0,0,476,54,0,0,0,0,0,530,24,151,25,96,7,58,17,23,10,27,1,2,0,76,1,9
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Montessorischool,1783::SB3,2671 TB,1480,227,0,0,0,0,1,195,31,0,0,0,0,0,227,13,48,10,56,6,25,9,16,4,4,0,0,0,34,0,2
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Wijkcentrum Hooge Hasta,1783::SB4,2672 HC,1480,345,0,0,0,0,0,313,32,0,0,0,0,0,345,9,60,16,81,9,62,11,16,6,18,0,0,0,52,0,5
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Gemeentekantoor Ln vd Glazen Stad,1783::SB5,2672 TA,1480,467,0,1,0,0,3,397,68,0,0,0,0,0,468,19,120,17,116,6,31,19,20,22,12,0,0,1,78,0,6
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Careyn Rozenhof,1783::SB6,2671 KH,1480,700,1,0,0,1,0,623,79,0,0,1,0,0,702,24,208,26,139,7,67,41,15,13,23,0,1,0,128,0,8
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Gymzaal Wollegras,1783::SB7,2671 ZZ,1480,785,3,0,0,0,2,684,102,0,0,0,0,0,788,40,187,23,161,11,109,31,34,20,39,1,0,0,124,0,5
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Partycentrum De Binnenhof,1783::SB8,2671 EG,1480,689,0,2,0,0,1,615,75,0,0,0,0,0,691,35,147,13,153,6,90,19,34,13,25,2,10,1,130,3,8
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Openbare Daltonschool,1783::SB9,2672 BB,1480,550,0,2,0,0,0,473,78,0,1,0,0,0,551,23,115,22,108,7,83,22,16,16,36,3,0,0,94,0,5
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Brandweerkazerne,1783::SB10,2671 JP,1480,602,1,1,0,0,1,528,75,0,0,0,0,0,604,24,116,22,132,10,80,16,32,24,28,0,4,2,96,2,14
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk Careyn zorgcentrum Woerdblok,1783::SB11,2673 CX,1480,935,3,0,0,0,1,795,142,0,0,0,0,0,938,50,231,31,265,14,96,26,25,11,26,1,1,0,147,0,11
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk De Regenboog,1783::SB12,2672 DR,1480,585,1,0,0,0,2,507,77,0,0,0,0,0,586,24,131,15,161,8,57,14,30,12,35,1,0,0,87,0,10
,Westland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Naaldwijk ISW Lage Woerd,1783::SB13,2671 AD,1480,170,0,0,0,0,0,150,20,0,0,0,0,0,170,13,36,11,31,5,17,11,6,5,3,1,4,0,25,0,2
