contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Beilen,1731::SB1,9411 NB,1318,705,0,0,0,0,1,635,69,0,0,0,0,0,705,36,104,14,114,20,187,35,47,27,27,1,2,1,84,1,5
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wooncentrum 't Stroomdal,1731::SB2,9411 KD,1343,572,0,0,0,0,4,512,56,0,0,0,0,0,572,18,105,12,74,23,160,43,47,14,26,0,0,0,50,0,0
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurtgebouw De Raat,1731::SB3,9411 GV,1477,644,2,0,0,0,1,588,57,0,0,0,0,0,646,23,104,39,56,45,193,33,23,4,33,0,3,3,79,0,6
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Spectrum,1731::SB4,9411 AG,1716,492,0,0,0,0,3,441,48,0,0,0,0,0,492,29,121,9,70,13,119,32,27,5,10,0,0,1,48,0,8
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zalencentrum De Valkenhof,1731::SB5,9411 LG,1874,768,2,1,0,0,0,694,77,0,0,0,0,0,771,44,170,20,111,28,161,58,43,11,33,1,1,1,78,2,6
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Dorpshoeve,1731::SB6,9415 PJ,830,370,1,0,0,0,4,328,39,0,0,0,0,0,371,20,78,6,78,6,55,19,31,19,13,0,0,0,39,2,4
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis 't Haolerhoes,1731::SB7,9414 AV,1153,582,1,1,0,0,31,505,48,0,0,0,0,0,584,31,89,18,99,26,110,77,32,19,22,1,0,1,51,0,6
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Weidehoek,1731::SB8,9418 PB,1515,599,4,1,0,0,16,510,78,0,0,0,0,0,604,24,124,20,80,15,117,31,43,29,28,2,0,0,75,1,10
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't aole gemientehoes,1731::SB9,9431 AD,1321,795,0,2,0,0,31,679,87,0,0,0,0,0,797,39,131,20,168,15,169,25,89,42,23,0,0,1,62,2,9
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis Annie Londo,1731::SB10,9431 CW,1035,427,1,0,0,0,2,377,49,0,0,0,0,0,428,20,78,17,67,22,110,12,34,18,14,0,1,0,30,1,3
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFA Groene Borg,1731::SB11,9431 MK,1326,642,0,1,0,0,2,581,60,0,0,0,0,0,643,45,81,16,118,18,178,16,79,23,13,2,0,1,46,0,6
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcen. 't Derkshoes,1731::SB12,9431 LE,1044,489,0,0,0,0,0,485,4,0,0,0,0,0,489,25,114,6,108,10,108,14,27,24,12,0,0,1,32,2,6
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Heugte,1731::SB13,7938 PK,833,387,0,0,0,0,2,329,56,0,0,0,0,0,387,14,54,15,39,22,84,45,19,9,21,0,0,0,58,1,6
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Tille,1731::SB14,9439 PE,1069,510,3,2,0,0,14,426,75,0,0,0,0,0,515,22,113,20,81,20,95,8,55,32,14,0,0,2,41,1,6
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dienstencen.'t Beurtschip,1731::SB15,9422 HT,1410,526,1,1,0,0,1,480,47,0,0,0,0,0,528,15,124,24,49,20,110,46,36,9,21,0,0,0,62,1,9
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zalencentrum Het Kompas,1731::SB16,9422 AA,2033,806,0,3,0,0,3,709,97,0,0,0,0,0,809,26,170,28,70,37,184,76,49,26,34,1,0,1,96,0,8
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFA De Spil,1731::SB17,9421 NN,1592,578,1,3,0,0,2,512,68,0,0,0,0,0,582,18,91,11,56,35,150,42,50,19,34,1,0,0,63,0,8
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Appartementencomplex De Meestershof,1731::SB18,9421 PJ,1262,490,2,1,0,0,3,437,53,0,0,0,0,0,493,18,93,5,43,24,105,41,56,12,17,0,0,0,72,2,2
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Olde Bieb,1731::SB19,9423 PV,1335,502,1,2,0,0,10,428,67,0,0,0,0,0,505,11,115,22,55,17,80,25,31,24,22,0,0,2,87,5,6
,Midden-Drenthe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Openbare Basisschool G.A. de Ridder,1731::SB20,9411 KV,1175,611,2,0,0,0,2,533,79,0,0,1,1,0,614,61,71,5,123,17,130,33,50,22,9,2,0,0,81,0,7
