contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentekantoor,0294::SB1,7101 GH,1485,1106,1,6,0,1,24,1001,89,0,0,1,0,0,1114,89,161,33,158,48,255,34,97,50,36,2,10,3,114,3,13
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Vrije Basisschool de Esch,0294::SB2,7101 JH,1520,618,0,0,0,0,0,563,55,0,0,0,0,0,618,42,126,11,109,21,139,8,64,27,14,1,0,2,44,1,9
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Regionaal Verpleeghuis Pronsweide,0294::SB3,7101 BH,1342,640,0,1,0,0,6,565,69,0,1,0,1,0,640,50,107,14,116,11,163,3,64,22,24,1,0,1,49,0,15
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau o.b.s. De Kolibrie,0294::SB4,7101 VG,2065,553,1,1,0,1,2,507,45,0,1,0,0,0,554,33,72,32,51,39,150,11,36,13,21,2,18,1,63,2,9
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum De Pelkwijk,0294::SB5,7101 WL,2039,667,3,1,0,0,4,623,44,0,0,0,0,0,671,38,129,31,75,20,182,20,33,25,34,1,2,4,66,0,7
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Daltonschool de Vlier,0294::SB6,7101 TR,1769,558,1,2,0,0,4,510,47,0,0,0,0,0,561,31,89,19,75,20,157,14,51,14,20,0,0,2,57,2,7
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum De Berkhof,0294::SB7,7103 VX,1593,648,2,2,0,0,1,595,56,0,0,0,0,0,652,30,114,20,79,24,195,14,43,18,33,0,5,1,69,0,3
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau o.b.s. Bargerpaske,0294::SB8,7103 AW,1630,999,0,1,0,0,2,894,104,0,0,0,0,0,1000,66,144,28,144,34,299,14,103,18,35,2,4,1,84,0,23
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau o.b.s. De Schakel,0294::SB9,7102 CN,2166,711,1,0,0,0,0,644,68,0,0,0,0,0,712,43,126,34,72,27,190,13,48,19,30,0,2,2,93,2,10
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verenigingsgebouw De Eendracht,0294::SB10,7104 AK,1175,573,1,0,0,1,13,507,55,0,0,1,0,0,575,23,250,11,110,16,80,4,15,3,13,0,0,1,39,0,8
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Receptie camping ' De Twee Bruggen',0294::SB11,7109 AH,718,349,0,0,0,0,14,285,50,0,0,0,0,0,349,19,128,7,73,3,41,4,32,9,6,0,0,0,24,0,3
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Emmaschool Henxel,0294::SB12,7113 AE,856,423,0,0,0,0,21,354,48,0,0,0,0,0,423,13,142,2,116,6,60,11,23,6,8,0,0,0,30,1,5
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zalencentrum Reuselink,0294::SB13,7115 AG,1505,536,0,0,0,0,10,470,56,0,0,0,0,0,536,30,141,6,142,2,87,11,49,13,9,0,0,0,37,3,6
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Streekziekenhuis Koningin Beatrix,0294::SB14,7101 BN,1108,335,0,2,0,0,3,302,32,0,0,0,0,0,337,21,64,8,56,8,99,4,26,6,10,0,2,0,24,1,6
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zalencentrum De Harmonie,0294::SB15,7101 AJ,1758,586,1,0,0,2,4,528,57,0,0,2,0,0,589,21,119,18,101,14,135,12,70,12,15,1,3,1,55,0,9
,Winterswijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mobiel Stembureau,0294::SB16,,0,131,3,0,0,0,5,116,13,0,0,0,0,0,134,9,38,3,19,5,42,1,8,0,3,0,0,0,3,0,0
