contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Exloo,1681::SB1,7875 AD,1454,759,1,2,0,0,26,648,88,0,0,0,0,0,762,39,82,23,147,28,177,13,69,46,49,1,1,2,73,2,7
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Paasbergen Odoorn,1681::SB2,7873 BE,1563,706,1,1,0,0,10,634,64,0,0,0,0,0,708,42,89,19,147,32,186,15,46,25,28,1,0,1,70,0,5
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ons Dorpshuis Valthe,1681::SB3,7872 PL,1012,461,1,2,0,0,1,416,47,0,0,0,0,0,464,20,51,18,60,17,125,19,49,21,11,3,0,0,62,1,4
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Dorpshuis ""Oes Hokkie""",1681::SB4,7871 PA,622,234,1,0,0,0,0,205,30,0,0,0,0,0,235,13,25,13,24,5,59,5,35,16,4,0,0,0,32,0,3
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Odoornerveen,1681::SB5,7874 TD,473,185,1,0,0,0,2,162,22,0,0,0,0,0,186,14,45,3,39,3,36,0,17,12,5,1,0,0,10,0,0
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis de Badde,1681::SB6,9573 PC,345,151,0,0,0,0,0,127,24,0,0,0,0,0,151,3,38,11,12,4,23,12,7,5,13,0,0,0,21,0,2
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Spa Horeca-Centrum 2e Exloërmond,1681::SB7,9571 BM,858,250,1,0,0,0,0,218,33,0,0,0,0,0,251,4,41,11,19,15,30,35,6,12,9,0,0,0,63,2,3
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hunsow-hal 2e Exloërmond,1681::SB8,9571 BB,1016,365,0,1,0,0,0,329,37,0,0,0,0,0,366,7,45,26,29,23,72,43,15,5,15,1,0,0,82,0,2
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Wenakker Valthermond,1681::SB9,7876 HS,1400,311,2,0,0,0,0,283,30,0,0,0,0,0,313,9,44,20,33,19,51,22,16,10,12,0,0,0,70,0,5
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFA  Brughuus Valthermond,1681::SB11,7876 GJ,1455,556,2,2,0,0,3,493,64,0,0,0,0,0,560,14,75,46,54,32,123,43,18,26,21,3,0,1,96,0,4
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ontmoetingscentrum 't Anker,1681::SB13,9531 AA,1445,486,1,1,0,0,37,408,43,0,0,0,0,0,488,12,82,3,81,14,125,26,50,23,18,1,0,0,45,0,6
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFA het Hunzehuys,1681::SB14,9531 CH,1328,779,1,0,0,0,23,681,76,0,0,0,0,0,780,55,114,14,109,28,224,28,63,35,22,1,0,2,76,2,6
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Borgerhof Borger,1681::SB15,9531 RA,1129,532,1,0,0,0,20,463,48,0,2,0,2,0,531,29,81,16,77,14,165,20,34,27,20,0,0,1,42,0,6
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau H.R.Hartlief Buinen (El Zorro),1681::SB16,9528 PC,651,295,2,0,0,0,2,264,31,0,0,0,0,0,297,19,30,7,47,21,69,6,37,20,11,0,1,0,25,0,2
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Mr Hekmanhoes Drouwen,1681::SB17,9533 PL,601,244,2,1,0,0,6,214,27,0,0,0,0,0,247,13,13,5,66,8,47,4,32,24,5,0,0,1,23,0,3
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Mandielig Hoes Ees,1681::SB18,9536 PN,552,295,1,0,0,0,16,249,31,0,0,0,0,0,296,15,69,5,45,6,54,17,15,27,12,0,0,1,28,0,1
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Viersprong Buinerveen,1681::SB19,9524 PA,864,257,0,1,0,0,0,232,26,0,0,0,0,0,258,18,25,15,38,13,60,9,9,14,10,2,0,0,37,2,5
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verenigingsgebouw in het Tussendiep,1681::SB20,9521 CB,913,246,0,2,0,0,1,223,24,0,0,0,0,0,248,3,46,14,18,18,32,26,12,6,8,0,0,0,62,1,0
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFA de Noorderbreedte,1681::SB22,9521 BC,2416,779,0,1,0,0,1,688,91,0,0,0,0,0,780,14,91,52,64,53,200,78,33,21,39,0,0,1,125,3,5
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Assekolke Drouwenermond,1681::SB23,9523 TA,449,181,0,0,0,0,0,157,24,0,0,0,0,0,181,8,28,10,24,13,23,5,14,10,8,1,0,0,34,0,3
,Borger-Odoorn,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Drouwenerveen,1681::SB24,9525 TE,203,114,1,0,0,0,0,105,10,0,0,0,0,0,115,5,13,3,23,3,22,8,8,10,3,1,1,0,11,1,2
