contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Delft,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stadhuis,0503::SB1,2611 GS,1337,1067,5,2,0,2,0,1001,75,0,0,2,0,0,1076,185,62,8,178,18,166,22,267,44,12,0,0,5,42,3,55
,Delft,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Boekhandel Paagman,0503::SB2,2611 JD,2001,1624,3,5,0,4,4,1512,120,0,0,4,0,0,1636,267,92,15,288,33,305,20,357,69,20,2,1,4,85,1,65
,Delft,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Theater Rietveld,0503::SB3,2611 LH,1530,583,0,4,1,0,0,527,59,0,1,0,0,0,586,87,31,8,60,8,128,13,152,29,8,0,0,2,27,1,29
,Delft,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Open Delft,0503::SB4,2611 WG,1484,1191,2,2,0,0,7,1097,91,0,0,0,0,0,1195,178,86,21,177,38,212,19,261,57,22,0,1,1,65,5,48
,Delft,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeente Delft KCC,0503::SB5,2611 BV,1266,1677,6,2,0,0,5,1565,115,0,0,0,0,0,1685,305,71,16,268,37,253,50,425,51,19,2,4,4,69,4,99
,Delft,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Gemeente Delft, Stadhuis",0503::SB6,2611 GS,0,1282,4,0,0,3,13,1189,88,1,0,4,0,0,1290,265,55,9,211,15,188,26,315,57,12,1,1,3,50,1,73
,Delft,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hoogheemraadschap Delfland,0503::SB7,2611 AL,1234,563,0,0,0,0,2,513,47,0,1,0,1,0,562,104,35,3,95,9,90,14,142,16,3,1,0,0,23,1,27
,Delft,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Locatie Crommelinplein 1,0503::SB8,2627 BM,945,594,6,2,0,0,2,562,38,0,0,0,0,0,602,68,41,15,79,27,125,26,101,41,14,0,0,0,41,2,14
,Delft,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum De Parel,0503::SB9,2614 HE,1193,626,1,3,0,0,1,575,54,0,0,0,0,0,630,49,49,21,73,18,129,25,101,29,22,5,6,3,74,1,21
,Delft,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het Kristal,0503::SB10,2614 SH,2139,898,1,7,0,9,1,771,125,0,9,0,0,0,897,99,86,21,185,17,129,34,138,32,25,0,19,3,91,1,18
