contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Gudula,0262::SB1,7241 AR,1570,692,1,3,0,0,13,624,59,0,0,0,0,0,696,49,105,20,113,28,162,10,79,18,25,2,7,1,58,2,13
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Lochem,0262::SB2,7241 CR,1064,463,1,1,0,0,14,402,49,0,0,0,0,0,465,31,51,25,61,19,104,8,44,16,22,0,20,2,51,0,9
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Jan Wissinkhal LTTC de Toekomst,0262::SB3,7241 VE,1640,856,0,1,0,0,2,759,96,0,0,0,0,0,857,81,102,15,178,14,225,14,96,33,17,0,9,0,57,1,14
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau de Rank,0262::SB4,7242 KH,1500,744,1,2,0,0,0,689,56,0,2,0,2,0,745,55,101,6,95,33,219,23,97,17,27,1,5,2,53,0,10
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau St Josephschool,0262::SB5,7242 GZ,1191,501,1,0,0,0,2,448,52,0,0,0,0,0,502,40,55,8,73,21,159,9,43,19,17,0,21,0,25,1,10
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Parochiezaal RK kerk,0262::SB6,7241 DX,1081,542,0,4,0,0,7,480,59,0,0,0,0,0,546,48,94,4,100,14,134,7,64,10,17,0,0,0,36,1,13
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau de Hoge Weide,0262::SB7,7241 GR,1569,916,1,5,0,0,4,827,91,0,0,0,0,0,922,89,130,18,189,16,198,17,115,21,36,0,3,0,58,0,26
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau CR Bousema,0262::SB8,7241 KP,943,509,2,0,0,0,12,448,51,0,0,0,0,0,511,29,97,4,95,21,123,12,45,13,15,0,0,1,44,0,10
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Brandweerkazerne,0262::SB9,7245 BL,1593,675,1,0,0,0,2,605,69,0,0,0,0,0,676,45,210,6,158,10,101,10,43,19,10,0,0,0,48,1,14
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau de Branink,0262::SB10,7245 AH,1169,637,0,2,0,0,3,547,89,0,0,0,0,0,639,44,205,9,147,6,110,8,39,10,6,0,0,0,44,0,9
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau de Mölle,0262::SB11,7245 VJ,880,377,0,0,0,0,1,331,45,0,0,0,0,0,377,18,112,4,78,7,60,9,41,9,6,0,0,0,21,1,11
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapscentrum 't Onderschoer,0262::SB12,7244 BB,1466,710,3,2,0,0,13,607,95,0,0,0,0,0,715,44,201,7,144,11,130,10,72,27,12,0,0,0,43,4,5
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Brandweerkazerne Gorssel,0262::SB13,7213 CV,1680,949,2,2,0,0,5,825,123,0,0,0,0,0,953,84,144,15,214,11,189,19,109,45,28,1,0,0,67,0,23
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Borkel,0262::SB14,7213 CS,1757,976,2,2,0,0,10,877,93,0,0,0,0,0,980,114,147,11,174,29,210,22,91,41,22,0,0,2,93,0,20
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Steunpunt 't Wansinkhof,0262::SB15,7214 AH,1732,883,2,1,0,0,5,778,102,0,1,0,1,0,885,80,104,26,239,16,171,16,85,42,22,0,0,2,53,1,26
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ons Gebouw,0262::SB16,7217 TN,1507,755,0,0,0,0,17,664,73,0,1,0,1,0,754,47,236,12,130,19,113,16,58,27,26,0,0,1,51,1,18
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ons Huis,0262::SB17,7218 AC,1204,710,0,0,0,0,22,615,72,0,1,0,1,0,709,58,166,6,105,8,132,10,131,39,13,0,0,0,26,0,16
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Spijk,0262::SB18,7211 EK,1683,736,0,1,0,0,3,657,77,0,0,0,0,0,737,68,99,8,101,12,161,27,114,49,18,0,0,2,56,2,19
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het hart,0262::SB19,7211 DM,1880,954,2,2,0,0,0,858,100,0,0,0,0,0,958,53,128,16,146,35,201,23,145,69,27,0,1,5,84,2,19
,Lochem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Staring College,0262::SB20,7241 SE,0,30,0,0,0,0,8,19,3,0,0,0,0,0,30,1,7,0,1,1,15,0,2,0,1,0,0,0,0,0,2
