contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Opheusden,1740::SB1,4043 KM,1216,603,0,1,0,0,10,474,120,0,0,0,0,0,604,10,39,21,23,5,38,365,24,6,11,1,0,0,53,1,6
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Snellenburg Opheusden,1740::SB2,4043 NS,1529,602,2,0,0,0,0,482,122,0,0,0,0,0,604,9,28,14,6,10,38,403,6,3,8,1,1,0,73,0,2
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gebouw Eltheto Opheusden,1740::SB3,4043 KV,1668,680,0,5,0,0,0,548,137,0,0,0,0,0,685,9,37,25,35,5,50,422,11,3,8,2,0,0,71,0,2
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum 't Anker Kesteren,1740::SB4,4041 CA,1622,682,1,0,0,1,3,568,113,0,0,1,0,0,684,13,63,22,48,6,62,355,17,9,22,2,0,0,56,0,7
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ons Dorpshuis Kesteren,1740::SB16,4041 XE,1243,752,0,2,0,0,0,640,114,0,0,0,0,0,754,16,62,24,65,17,104,329,15,14,28,1,3,2,65,0,7
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool Rehoboth Ochten,1740::SB17,4051 GS,1906,830,0,1,0,0,3,694,134,0,0,0,0,0,831,16,92,31,85,13,116,312,14,10,29,1,0,1,100,1,9
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Elim Ochten,1740::SB18,4051 AK,1723,707,4,0,0,0,5,605,101,0,0,0,0,0,711,9,74,23,72,8,104,288,13,14,25,0,0,0,73,0,4
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Ons Tehuis IJzendoorn,1740::SB19,4053 JN,840,371,0,1,0,0,1,308,63,0,0,0,0,0,372,13,33,24,33,7,55,124,8,7,7,0,0,0,57,1,2
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Hoge Hof Echteld,1740::SB20,4054 MX,832,355,2,0,0,0,0,303,54,0,0,0,0,0,357,7,63,15,60,11,48,46,20,9,7,0,0,1,59,1,8
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal De Eng Dodewaard,1740::SB21,6669 CE,1667,530,0,1,0,0,0,447,84,0,0,0,0,0,531,19,53,30,47,17,86,142,22,14,20,1,0,0,69,2,8
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Steegakker Dodewaard,1740::SB22,6669 CZ,1678,750,0,1,0,0,0,639,112,0,0,0,0,0,751,23,107,36,88,8,112,173,41,20,27,0,0,1,105,0,9
,Neder-Betuwe,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Restaurant Castra Kesteren,1740::SB23,4041 AC,1515,496,1,3,0,0,3,410,87,0,0,0,0,0,500,8,56,8,53,9,42,252,6,5,4,1,0,1,49,0,2
