contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0114::SB1,,1825,1012,2,1,0,0,17,915,83,0,0,0,0,0,1015,66,162,31,154,35,255,39,75,24,30,0,1,1,131,2,6
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Oostermarke,0114::SB2,,1056,572,0,1,0,0,2,518,53,0,0,0,0,0,573,43,94,8,118,10,147,30,25,18,23,0,1,0,47,0,8
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Goede Herderkerk,0114::SB3,,765,415,0,0,0,0,0,384,31,0,0,0,0,0,415,16,48,9,57,12,109,63,43,4,12,1,1,0,29,0,11
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Holdert,0114::SB4,,757,287,0,0,0,0,2,259,26,0,0,0,0,0,287,15,67,10,26,7,93,13,7,2,19,0,0,0,28,0,0
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum Meerstede,0114::SB5,,1706,444,1,2,0,0,0,405,42,0,0,0,0,0,447,19,38,33,23,32,142,16,35,9,26,2,0,0,62,0,7
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ichthus,0114::SB6,,1198,502,0,0,0,0,0,458,44,0,0,0,0,0,502,15,82,17,49,22,139,40,33,13,18,5,0,1,62,1,5
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.b.s. Emmermeer,0114::SB8,,2049,605,1,1,0,0,0,537,70,0,0,0,0,0,607,18,71,53,44,50,164,22,33,25,26,2,2,1,88,2,4
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Zuidermarke,0114::SB9,,1577,604,0,3,0,0,2,549,56,0,0,0,0,0,607,17,82,50,59,30,152,36,43,10,27,2,0,1,89,2,4
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hotel ten Cate,0114::SB10,,633,303,1,0,0,0,0,268,36,0,0,0,0,0,304,18,68,5,35,11,77,14,18,8,6,0,0,0,38,0,5
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis 't Hoefijzer Zuidbarge,0114::SB11,,773,355,0,0,0,0,0,315,40,0,0,0,0,0,355,16,82,11,73,15,65,13,27,5,6,1,0,0,32,0,9
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Schanskuil,0114::SB12,,924,298,0,0,0,0,0,278,20,0,0,0,0,0,298,10,51,16,26,22,71,16,13,12,10,2,0,2,45,0,2
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Weerdinge,0114::SB13,,559,252,0,0,0,0,1,221,30,0,0,0,0,0,252,9,25,12,23,6,61,24,29,16,25,0,0,1,18,0,3
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Marke,0114::SB14,,2059,682,0,1,0,1,0,621,61,0,1,0,0,0,682,28,72,43,64,46,205,19,31,20,25,4,5,0,110,3,7
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kerkgebouw het Baken,0114::SB15,,1742,481,2,5,0,0,0,422,66,0,0,0,0,0,488,17,38,59,17,25,120,20,26,18,21,3,41,2,73,0,1
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Heidehiem,0114::SB16,,602,216,0,2,0,0,1,191,26,0,0,0,0,0,218,12,32,6,19,9,72,10,9,12,5,1,1,0,27,0,1
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Schepershof,0114::SB19,,1333,546,0,0,0,0,0,492,54,0,0,0,0,0,546,24,48,41,41,42,130,19,43,21,34,0,5,0,90,1,7
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verpleegtehuis De Horst,0114::SB20,,1919,491,0,2,0,0,1,443,49,0,0,0,0,0,493,16,47,34,23,36,124,17,31,22,23,0,10,0,99,0,9
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum De Schans,0114::SB21,,1948,637,1,1,0,0,0,575,64,0,0,0,0,0,639,33,78,36,66,30,195,19,44,19,26,3,3,1,69,0,15
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stichting PAND 88,0114::SB22,,1252,385,0,1,0,0,0,358,28,0,0,0,0,0,386,13,27,17,27,34,126,24,41,19,16,0,0,0,38,1,2
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verpleegtehuis De Bleerinck,0114::SB24,,1401,497,0,2,0,0,2,450,47,0,0,0,0,0,499,31,56,15,37,34,133,21,49,24,22,2,2,0,64,4,3
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Holtingerhof,0114::SB26,,1579,615,3,2,0,0,0,563,57,0,0,0,0,0,620,34,86,17,58,21,187,26,66,26,21,3,1,0,57,0,12
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Brinkenhoes,0114::SB27,,1967,846,0,0,0,0,0,743,103,0,0,0,0,0,846,36,76,48,63,50,252,49,75,37,31,0,6,5,99,3,16
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kerkgebouw De Bron,0114::SB28,,2003,628,3,1,0,0,0,572,60,0,0,0,0,0,632,25,46,52,26,61,124,45,69,38,26,2,1,3,97,1,12
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.b.s 't Koppel,0114::SB32,,1350,286,1,0,0,0,0,253,34,0,0,0,0,0,287,6,26,38,16,21,65,35,5,3,18,0,1,0,50,0,2
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Multifunctioneel Centrum de Badde,0114::SB33,,1428,456,0,1,0,0,0,395,62,0,0,0,0,0,457,7,38,44,42,35,86,35,23,17,24,2,0,0,97,1,5
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis 't Stadhoes,0114::SB34,,609,183,1,0,0,0,0,163,21,0,0,0,0,0,184,4,39,25,17,8,26,11,8,4,6,0,0,0,32,2,1
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.b.s. De Meent,0114::SB35,,987,282,2,2,0,0,2,246,38,0,0,0,0,0,286,11,42,24,14,43,46,3,7,7,28,0,0,0,57,0,0
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal de Klabbe,0114::SB36,,1244,275,3,3,0,0,3,247,31,0,0,0,0,0,281,6,32,33,22,24,75,7,5,9,8,2,4,1,45,1,1
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.b.s. De Dreef,0114::SB37,,1165,364,1,1,0,0,2,322,42,0,0,0,0,0,366,13,50,40,27,19,80,31,13,15,10,0,2,0,59,0,5
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurtgebouw Ons Dorp,0114::SB38,,1447,355,0,0,0,0,0,309,46,0,0,0,0,0,355,10,34,43,17,35,96,11,3,14,12,1,0,0,74,4,1
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.b.s. De Bente,0114::SB39,,904,254,0,0,0,0,1,227,26,0,0,0,0,0,254,9,33,22,26,19,65,4,12,6,5,0,0,0,51,0,2
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Foxel,0114::SB40,,543,146,0,0,0,0,0,130,16,0,0,0,0,0,146,2,12,14,12,18,37,6,6,4,6,0,0,0,28,1,0
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Veenkerk,0114::SB41,,153,76,0,0,0,0,0,63,13,0,0,0,0,0,76,1,11,17,6,3,15,3,3,1,5,0,0,0,11,0,0
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Collink,0114::SB42,,1386,306,0,1,0,0,0,271,36,0,0,0,0,0,307,3,63,33,28,17,58,2,12,13,11,2,0,2,60,0,2
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal De Eendracht,0114::SB43,,1148,226,0,2,0,0,2,197,29,0,0,0,0,0,228,1,19,37,10,17,63,5,5,3,10,0,0,0,56,0,0
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Meerstal,0114::SB44,,1205,346,0,0,0,0,3,299,44,0,0,0,0,0,346,11,50,58,12,28,59,6,9,11,18,2,0,0,77,1,4
,Emmen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentewinkel Klazienaveen,0114::SB45,,1827,481,0,3,0,0,2,407,75,0,0,0,0,0,484,8,91,40,37,18,114,17,4,16,27,1,0,0,102,3,3
