contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Paleis-Raadhuis,0855::SB1,,2708,667,2,0,0,0,3,614,52,0,0,0,0,0,669,63,59,20,114,17,109,12,128,37,19,1,0,3,62,3,20
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Harmonie,0855::SB2,,1286,723,2,0,0,0,2,691,32,0,0,0,0,0,725,114,33,8,115,26,131,10,176,45,11,0,4,2,27,4,17
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum In De Boomtak,0855::SB3,,3449,1485,3,6,0,0,2,1374,118,0,0,0,0,0,1494,181,114,35,166,65,326,4,308,66,64,0,7,2,113,5,29
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Odulphuslyceum,0855::SB4,,2809,721,2,0,0,0,4,664,55,0,0,0,0,0,723,80,47,16,111,24,149,3,138,36,31,0,0,2,68,1,15
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Fontys Hogeschool Voor de Kunsten,0855::SB5,,3989,988,3,0,0,0,4,921,66,0,0,0,0,0,991,140,65,15,92,31,179,7,261,63,24,1,15,0,63,3,29
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum Koningshaven,0855::SB6,,5145,1094,5,2,0,2,2,1003,98,0,0,2,0,0,1103,94,61,64,124,62,174,5,213,66,57,3,9,6,125,4,27
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Regionaal Archief Tilburg,0855::SB7,,2372,1012,4,1,0,2,2,903,114,0,0,2,0,0,1019,103,60,21,176,51,206,9,177,60,34,0,1,4,78,0,32
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Pelgrimhoeve,0855::SB8,,2520,1096,4,4,0,0,1,989,117,0,0,3,0,0,1107,136,88,26,169,24,241,4,242,56,29,1,3,0,53,2,22
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Koningsvoorde,0855::SB11,,3725,980,2,1,0,0,2,899,82,0,0,0,0,0,983,74,90,72,81,72,167,10,121,46,60,0,34,4,132,1,16
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum De Nieuwe Stede,0855::SB12,,3059,1019,0,5,0,0,5,941,78,0,0,0,0,0,1024,106,64,34,107,47,155,10,216,77,40,1,11,2,121,2,26
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Seniorencomplex President Mandelahof,0855::SB13,,2612,742,5,5,0,0,3,685,64,0,0,0,0,0,752,69,43,46,65,42,132,1,133,35,32,1,15,3,100,5,20
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Servicecentrum Het Laar,0855::SB14,,2133,618,2,5,0,0,1,561,63,0,0,0,0,0,625,37,74,39,95,31,118,3,73,27,23,0,12,4,69,4,9
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum Spijkerbeemden,0855::SB15,,3379,574,2,4,0,0,1,521,58,0,0,0,0,0,580,37,52,30,48,39,94,2,76,20,37,1,34,0,87,1,16
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool De Alm,0855::SB16,,2294,429,1,0,0,0,2,370,58,0,0,0,0,0,430,27,21,41,18,53,72,4,49,16,20,2,9,0,90,0,7
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Openbare Basisschool De Blaak,0855::SB18,,2029,935,1,0,0,0,1,821,117,3,0,0,0,0,939,101,94,17,209,26,200,5,132,15,48,0,0,1,66,2,19
,Tilburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sportcafé de Blaak,0855::SB19,,2748,1355,4,1,0,0,4,1181,178,3,0,3,0,0,1363,148,145,23,312,27,309,10,143,38,61,1,1,2,110,2,23
