contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0531::SB1,3342 AE,1673,749,0,1,0,0,1,646,103,0,0,0,0,0,750,45,71,28,113,19,65,196,41,15,38,1,8,0,98,2,9
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Emmastaete,0531::SB2,3341 XD,1306,580,2,1,0,0,0,504,79,0,0,0,0,0,583,26,77,17,53,3,65,227,17,5,26,0,0,0,56,1,7
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau OBS De Bron,0531::SB3,3342 TA,2007,907,3,0,0,0,0,788,122,0,0,0,0,0,910,41,66,29,116,19,118,307,42,18,37,0,1,0,102,2,9
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau St. Hervormde Jeugdfederatie,0531::SB4,3341 TS,842,368,1,0,0,0,0,324,45,0,0,0,0,0,369,6,77,12,37,4,42,112,9,4,10,1,1,0,50,0,3
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Willem de Zwijgerschool,0531::SB5,3341 CE,1330,530,0,0,0,0,4,443,83,0,0,0,0,0,530,9,37,8,30,6,39,317,17,10,8,2,3,0,42,1,1
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wielstaete,0531::SB6,3341 SP,1261,484,0,0,0,0,0,422,62,0,0,0,0,0,484,8,39,18,41,13,69,181,21,15,21,1,1,0,54,0,2
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gereformeerde Kerk Open Hof,0531::SB7,3342 BS,1530,681,0,2,1,0,0,605,79,0,0,1,0,0,684,25,80,22,92,11,70,242,19,14,24,2,0,1,77,0,2
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau OBS De Bron,0531::SB8,3343 CB,2178,975,3,3,0,0,0,838,143,0,0,0,0,0,981,66,89,52,120,34,175,107,54,42,50,1,0,0,181,0,4
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal De Ridderhal,0531::SB10,3341 BE,1328,492,1,1,0,0,0,429,65,0,0,0,0,0,494,23,56,12,97,12,49,91,26,18,26,6,0,0,69,2,5
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wooncomplex De Kruidhof,0531::SB11,3343 BX,1721,609,0,1,0,0,0,539,71,0,0,0,0,0,610,14,56,40,63,18,118,111,24,21,35,4,1,1,95,1,7
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkgemeente De Ark,0531::SB13,3344 RP,1139,453,1,0,0,1,0,392,63,0,0,1,0,0,455,17,45,24,86,4,45,125,20,8,8,1,2,0,66,0,2
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Flatgebouw Zalmhaven,0531::SB14,3344 HD,1121,234,0,0,0,0,1,211,22,0,0,0,0,0,234,11,37,2,46,1,29,50,7,8,14,0,0,0,29,0,0
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgorganisatie De Blije Borgh,0531::SB15,3341 GD,1028,438,3,0,0,0,0,382,59,0,0,0,0,0,441,25,51,13,61,7,43,140,12,6,19,2,0,0,52,0,7
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal De Sophiahal,0531::SB16,3344 PL,2832,1463,2,1,0,0,2,1262,202,0,0,0,0,0,1466,80,148,50,367,27,200,207,67,36,58,1,12,0,192,0,18
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sophiastaete,0531::SB17,3344 PK,1278,603,0,4,0,0,1,503,103,0,0,0,0,0,607,27,73,10,139,11,68,105,42,15,19,1,4,0,82,2,5
,Hendrik-Ido-Ambacht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Yulius - De Volgerlanden,0531::SB18,3344 DD,478,347,0,0,0,0,1,287,59,0,0,0,0,0,347,28,41,9,77,10,29,70,17,14,8,1,0,0,41,0,2
