contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0177::SB1,8101 AC,2304,1139,0,4,0,0,2,1036,105,0,0,0,0,0,1143,64,380,34,197,33,199,17,49,19,48,0,5,0,85,0,9
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau ZGR Swaenewoerd,0177::SB2,8102 BE,1459,559,4,3,0,6,0,530,42,0,0,6,0,0,572,38,185,19,87,17,93,2,28,15,25,0,0,0,45,0,5
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau KBS de Bolster,0177::SB3,8102 JH,1059,420,0,1,0,0,0,391,30,0,0,0,0,0,421,16,122,6,80,11,75,4,30,4,16,1,8,0,41,2,4
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Lierderholthuis,0177::SB4,8144 RG,466,226,0,0,0,0,1,225,0,0,0,0,0,0,226,15,71,5,31,3,33,4,27,4,5,0,0,0,28,0,0
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Adficount Salland B.V.,0177::SB5,8102 KE,1262,594,2,0,0,1,0,543,54,0,0,1,0,0,597,30,207,9,88,9,107,7,50,11,19,0,7,2,40,1,7
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorglocatie De Hartkamp,0177::SB6,8101 EN,1546,664,1,1,0,0,0,601,65,0,0,0,0,0,666,33,185,16,100,27,154,6,57,21,12,0,0,0,45,0,8
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Helpende Handen,0177::SB7,8101 PP,904,366,0,0,0,0,0,344,22,0,0,0,0,0,366,15,101,10,48,30,69,13,24,7,7,0,6,0,32,0,4
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Landstede MBO,0177::SB8,8101 AB,1170,211,0,0,0,0,0,195,16,0,0,0,0,0,211,13,49,8,50,6,29,3,17,3,5,0,5,0,23,0,0
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau OBS De Vogelaar,0177::SB9,8103 EA,1811,884,2,1,0,1,1,775,112,0,0,1,0,0,888,57,220,23,162,24,184,6,81,8,32,1,1,0,72,0,13
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Noaber - Schuilenburg,0177::SB10,8103 RB,2097,695,2,1,0,0,0,640,58,0,0,0,0,0,698,51,186,24,176,4,104,5,52,13,26,0,0,0,46,0,8
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapscentrum Elckerlyc,0177::SB11,8105 AR,1726,804,0,2,0,0,3,705,98,0,0,0,0,0,806,38,391,16,100,15,71,7,35,14,24,2,0,0,79,1,11
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapscentrum De Schalm,0177::SB12,8106 AD,1228,469,0,0,0,0,1,401,67,0,0,0,0,0,469,21,257,10,64,9,34,0,23,4,12,0,0,1,31,0,3
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFA De Belte,0177::SB13,8112 AD,913,349,0,0,0,0,4,313,32,0,0,0,0,0,349,6,204,5,48,1,34,9,13,8,5,0,0,0,13,1,2
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau KulturhusTrefpunt,0177::SB14,8111 AD,1473,725,0,0,0,0,0,635,90,0,0,0,0,0,725,49,328,13,90,12,96,10,46,10,16,1,0,0,42,1,11
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau ZGR Stevenskamp,0177::SB15,8111 AR,1484,608,0,2,0,0,0,544,66,0,0,0,0,0,610,23,345,3,78,7,50,7,34,6,17,0,1,0,31,1,5
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Café De Hoppe,0177::SB16,8107 AD,1020,409,0,1,0,1,0,366,43,0,1,0,0,0,409,17,189,4,66,9,62,6,29,4,6,0,0,0,14,1,2
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau KBS De Rietkraag,0177::SB17,8103 BM,1775,555,0,1,0,0,1,510,45,0,0,0,0,0,556,43,155,7,73,15,122,7,41,6,31,0,0,3,43,0,9
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis het Trefpunt,0177::SB18,8055 PZ,503,305,1,1,0,0,2,284,21,0,0,0,0,0,307,9,90,2,26,2,56,66,23,10,1,0,0,0,15,0,5
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Veldhoek restaurant-zalen,0177::SB19,8141 PS,804,331,1,0,0,0,2,329,1,0,0,0,0,0,332,13,126,3,47,2,43,7,21,13,6,0,0,1,45,1,3
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorglocatie Het Wooldhuis,0177::SB20,8141 RV,1415,686,2,2,0,0,3,624,63,0,0,0,0,0,690,38,200,13,92,19,121,25,67,17,32,0,0,2,48,0,12
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuus Heino,0177::SB21,8141 GA,1618,852,0,0,0,0,1,784,67,0,0,0,0,0,852,41,255,18,125,17,169,20,72,28,26,1,0,3,69,1,7
,Raalte,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Hoogerheyne,0177::SB22,8141 HN,1729,846,1,1,0,0,1,774,73,0,0,0,0,0,848,41,209,9,154,5,184,42,76,15,22,0,2,0,68,3,16
