contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0274::SB1,6861 GG,1879,1492,3,3,0,0,16,1292,190,0,0,0,0,0,1498,173,130,12,246,34,348,41,262,83,37,1,1,2,81,3,38
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Openbare Basisschool De Marlijn,0274::SB2,6862 XH,1930,1060,2,3,0,0,3,917,145,0,0,0,0,0,1065,103,79,13,210,19,234,25,206,51,27,0,0,1,61,2,29
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verpleeghuis De Molenberg,0274::SB3,6862 EZ,1824,1079,2,2,0,0,2,939,142,0,0,0,0,0,1083,110,105,13,188,19,230,36,199,57,27,0,1,1,71,1,21
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verzorgingshuis Overdal,0274::SB4,6861 ZW,1639,843,1,0,0,0,3,753,88,0,0,0,0,0,844,84,70,10,125,18,209,26,167,45,22,1,0,2,44,1,19
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Parkflat De Valkenburcht,0274::SB5,6861 AJ,1748,784,1,0,0,0,2,688,95,0,0,0,0,0,785,81,67,17,181,12,157,21,89,38,17,0,0,0,78,2,24
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ontmoetingskerk,0274::SB6,6865 WC,1498,738,3,0,0,0,5,671,65,0,0,0,0,0,741,53,67,13,110,22,158,21,108,61,31,2,6,2,65,2,17
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Poort van Doorwerth,0274::SB7,6865 GB,1739,1143,0,2,0,0,11,1025,109,0,0,0,0,0,1145,102,88,28,205,13,284,46,123,41,38,0,2,3,143,4,23
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Doorwerth,0274::SB8,6865 CZ,1427,614,0,2,0,0,2,566,48,0,0,0,0,0,616,68,52,13,126,5,143,8,80,32,12,0,1,0,62,1,11
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het Schild,0274::SB9,6874 AD,1507,760,3,5,0,0,11,679,78,0,0,0,0,0,768,69,72,14,121,24,157,35,127,49,12,2,1,1,59,1,16
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Serviceflat De Koningshof,0274::SB10,6866 CM,1813,1083,1,2,0,0,3,963,120,0,0,0,0,0,1086,71,155,33,186,24,189,40,158,52,36,1,1,2,104,2,29
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Serviceflat Hoog Heelsum,0274::SB11,6871 ED,2011,655,4,1,0,0,1,603,56,0,0,0,0,0,660,49,85,24,53,27,136,31,91,27,31,1,6,2,85,1,6
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFC Doelum,0274::SB12,6871 JK,1901,1165,5,2,0,0,3,1032,137,0,0,0,0,0,1172,79,116,42,135,26,256,56,205,51,43,1,5,0,112,0,38
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau PV Airborne,0274::SB13,6871 EP,2084,589,2,0,0,0,0,528,63,0,0,0,0,0,591,53,57,17,86,22,127,26,86,21,20,0,0,0,62,0,12
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Huis van Renkum,0274::SB14,6871 ZA,2416,1133,1,0,0,0,3,1026,105,0,0,0,0,0,1134,100,95,45,109,27,241,51,194,68,35,2,3,2,124,4,33
,Renkum,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mobiel stembureau,0274::SB15,,0,149,0,0,0,0,5,134,10,0,0,0,0,0,149,7,52,2,12,2,32,7,16,8,1,0,0,0,9,0,1
