contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Groesbeek,1945::SB1,6562 AH,1128,774,3,1,0,0,40,655,83,0,0,0,0,0,778,36,109,36,105,41,186,11,106,30,29,0,0,0,77,0,8
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Meent,1945::SB2,6562 CZ,1094,550,7,0,0,0,3,497,57,0,0,0,0,0,557,33,74,22,70,39,119,3,68,32,26,0,0,2,48,1,13
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Kloostertuin, Stationsweg 9",1945::SB3,6561 BZ,1269,405,3,2,0,0,3,356,51,0,0,0,0,0,410,13,54,32,50,25,91,1,46,15,9,0,0,0,64,0,5
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Cultureel Centrum De Mallemolen,1945::SB5,6562 AT,878,352,0,1,0,0,0,312,41,0,0,0,0,0,353,10,51,27,43,12,81,4,41,10,8,1,0,0,59,0,5
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Heuvelland,1945::SB6,6562 AV,1336,493,0,0,0,0,0,440,52,0,1,0,1,0,492,31,42,26,83,22,124,5,41,19,23,0,0,1,73,0,3
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Clubgebouw 'De Treffers',1945::SB7,6562 KW,1567,549,1,0,0,0,0,474,76,0,0,0,0,0,550,23,91,16,68,41,122,5,49,24,30,2,1,0,69,2,6
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis 'De Slenk',1945::SB8,6562 LK,1041,458,0,4,0,0,4,412,45,0,1,0,1,0,461,29,109,27,58,18,79,1,51,17,10,0,0,1,50,0,8
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zalencentrum De Sleutel,1945::SB9,6562 DC,2058,731,0,1,0,0,0,645,87,0,0,0,0,0,732,32,125,53,82,30,159,5,59,29,35,1,1,1,108,1,10
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Vijverhof, Kwakkenbergweg 150",1945::SB10,6571 GE,1027,643,5,1,0,0,2,571,76,0,0,0,0,0,649,76,43,9,74,19,121,2,155,61,18,1,1,4,40,1,18
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Groot Berg en Dal, Oude Kleefsebaan 221",1945::SB11,6572 AN,1013,553,0,2,0,0,4,507,44,0,0,0,0,0,555,39,60,14,129,10,130,10,79,19,10,0,0,1,39,1,12
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Rozenhof, Nijmeegsebaan 114",1945::SB12,6564 CK,814,477,0,1,0,0,4,414,60,0,0,0,0,0,478,67,53,8,75,3,84,7,94,25,6,0,0,0,21,1,33
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Pluryn, Zevenheuvelenweg 16",1945::SB14,6561 ES,1063,499,3,1,0,0,2,453,48,0,0,0,0,0,503,22,82,16,69,20,117,9,63,25,11,0,0,0,52,1,12
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Op de Heuvel, Ericastraat 39",1945::SB15,6561 VX,2005,485,2,1,0,0,1,413,74,0,0,0,0,0,488,13,44,48,36,35,100,4,39,34,14,1,0,0,108,4,5
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Sporthal De Duffelt, Gengske 10",1945::SB16,6566 WB,1254,353,2,0,0,0,0,327,28,0,0,0,0,0,355,20,23,21,58,18,103,3,28,16,19,1,0,0,36,2,5
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Hotel Millings Centrum, Heerbaan 186",1945::SB17,6566 EW,1120,466,0,4,0,0,2,424,44,0,0,0,0,0,470,28,34,29,48,16,133,3,69,14,30,0,0,0,53,1,8
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau St. Ceciliagebouw, Weth Arntzstraat 1",1945::SB18,6566 XK,1171,423,1,0,0,0,5,367,52,0,0,0,0,0,424,15,35,25,45,25,136,6,37,14,21,0,0,0,59,0,5
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau St. Jan de Deo, Sint Willibrordstraat 1",1945::SB19,6566 DD,1136,395,0,1,0,0,1,350,45,0,0,0,0,0,396,19,61,13,53,14,108,1,28,12,24,0,1,1,55,1,4
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Notre Dame, Kasteelselaan 50",1945::SB20,6574 AJ,394,206,0,1,0,0,0,182,25,0,0,0,0,0,207,24,6,1,15,4,37,2,83,23,1,0,0,1,6,0,3
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Zorgcentrum 't Höfke, Verbindingsweg 6",1945::SB21,6573 BV,1593,875,3,1,0,0,4,763,112,0,0,0,0,0,879,77,88,11,168,33,205,5,133,42,19,0,0,0,64,0,30
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Basisschool de Biezenkamp, Roerdompstraat 2, Beek",1945::SB22,6573 BH,1273,711,2,1,0,0,4,639,71,0,0,0,0,0,714,64,70,15,82,37,153,6,136,56,25,0,2,3,44,1,17
,Berg en Dal,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau De Sprong, Pr. Bernhardstraat 3, Ooij",1945::SB23,6576 BB,2128,1001,2,3,0,0,6,897,103,0,0,0,0,0,1006,68,118,27,110,42,255,9,177,47,42,1,0,5,82,2,16
