contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis 1,0762::SB1,5751 BE,2117,1042,1,3,0,0,7,922,117,0,0,0,0,0,1046,54,121,40,165,47,201,4,65,27,180,1,3,3,112,2,17
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verzorgingshuis De Nieuwenhof,0762::SB2,5751 BL,1908,704,1,1,0,0,1,606,99,0,0,0,0,0,706,30,157,38,95,26,107,4,41,16,122,0,0,0,65,0,3
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkhuis D'n Houtenhoek,0762::SB3,5751 ES,2542,715,2,5,0,0,0,636,86,0,0,0,0,0,722,39,110,34,105,31,103,11,44,35,114,1,2,1,72,0,13
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkcentrum De Heiakker,0762::SB4,5754 DV,1757,585,2,1,0,0,0,518,70,0,0,0,0,0,588,37,64,19,87,29,112,4,56,11,86,0,0,0,75,1,4
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gerardushuis,0762::SB5,5752 AP,1623,637,1,0,0,0,2,534,102,0,0,0,0,0,638,45,150,13,138,6,92,5,31,10,79,1,0,0,56,0,11
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Openbare basisschool De Bron,0762::SB6,5751 WJ,1485,437,0,0,0,0,1,381,55,0,0,0,0,0,437,19,52,12,44,29,105,0,45,11,66,0,0,1,49,2,2
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hofke van Marijke,0762::SB7,5753 BE,1669,640,2,0,0,0,0,547,95,0,0,0,0,0,642,31,108,25,94,40,96,7,30,10,113,0,0,0,75,0,11
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFA 't Huis Vlierden,0762::SB8,5756 AM,1119,501,2,0,0,0,0,429,74,0,0,0,0,0,503,30,143,9,69,12,70,6,37,11,55,0,1,2,46,2,8
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool De Piramide,0762::SB9,5751 VJ,1437,489,4,5,0,0,0,459,39,0,0,0,0,0,498,13,49,18,55,43,111,0,57,17,64,0,0,2,50,1,9
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau S.C.C. Den Draai,0762::SB10,5754 AV,2177,802,0,1,0,0,1,673,129,0,0,0,0,0,803,35,184,32,104,37,121,5,38,19,139,0,0,1,75,4,8
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis De Kastanje,0762::SB11,5757 AP,1491,532,2,3,0,0,0,449,88,0,0,0,0,0,537,14,127,23,101,17,56,2,25,16,86,0,0,0,55,4,6
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ontmoetingsruimte 'de Gasterij',0762::SB12,5757 DZ,1141,332,1,0,0,0,0,285,48,0,0,0,0,0,333,13,94,12,38,15,33,1,21,10,66,0,1,1,22,0,5
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis De Moost,0762::SB13,5758 RX,1464,491,2,2,0,0,13,410,72,0,0,0,0,0,495,23,126,20,90,18,75,4,22,12,57,0,0,0,37,0,7
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis De Gouden Helm,0762::SB14,5759 PA,718,276,1,0,0,0,4,242,31,0,0,0,0,0,277,12,81,8,44,11,35,5,13,9,27,0,0,2,27,0,2
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool D'n Heiakker,0762::SB15,5754 DJ,1637,461,2,1,0,0,4,406,54,0,0,0,0,0,464,26,34,28,45,28,96,8,50,11,76,0,0,0,51,1,7
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau brede school d'n Bogerd,0762::SB16,5753 GN,1251,346,0,0,0,0,0,306,40,0,0,0,0,0,346,13,46,20,39,22,58,0,17,9,61,0,0,0,56,0,5
,Deurne,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau NS Station,0762::SB18,5751 JN,0,201,2,0,0,0,0,188,15,0,0,0,0,0,203,23,21,2,34,3,37,3,25,14,15,3,0,0,18,1,2
