contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wapen van Medemblik,0420::SB1,1671 AA,1662,642,1,1,0,0,9,562,73,0,0,0,0,0,644,39,99,14,152,19,114,9,33,16,36,1,1,0,98,2,9
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcomplex Valbrug,0420::SB2,1671 CT,1485,538,3,2,0,1,0,501,41,0,1,0,0,0,542,29,72,31,84,17,102,6,33,16,43,3,2,1,90,0,9
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal De Muiter,0420::SB4,1671 JA,1633,582,1,2,0,0,1,512,72,0,0,0,0,0,585,23,69,34,93,21,74,23,37,20,42,3,19,0,112,1,11
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau OBS de Meridiaan,0420::SB5,1671 JZ,1633,406,2,0,0,0,2,365,41,0,0,0,0,0,408,21,37,34,43,24,70,14,28,10,26,0,13,1,78,0,7
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Koggenlandhuis,0420::SB6,1679 VH,1794,696,1,3,0,0,0,634,67,0,0,1,0,0,701,57,56,35,113,20,147,20,49,36,42,0,1,2,103,2,13
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijksteunpunt Woudrust,0420::SB7,1678 GA,710,311,0,0,0,0,2,275,34,0,0,0,0,0,311,13,20,11,47,14,72,3,30,31,17,0,1,0,47,0,5
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis  De Werf,0420::SB8,1691 EC,555,266,0,3,0,0,0,242,27,0,0,0,0,0,269,20,40,6,52,6,47,2,20,15,12,0,0,0,28,3,15
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Vang,0420::SB9,1654 KB,1280,549,0,3,0,0,0,493,59,0,0,0,0,0,552,37,82,22,103,10,122,10,41,23,34,1,0,1,54,0,9
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Nieuwe Haven,0420::SB10,1657 AH,1802,841,0,1,0,0,0,750,92,0,0,0,0,0,842,33,101,34,146,44,187,9,55,31,46,3,0,3,130,3,16
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Twisk,0420::SB11,1676 GG,848,406,1,0,0,0,1,357,49,0,0,0,0,0,407,22,37,5,65,17,99,8,27,32,28,1,0,0,52,0,13
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Torenschouw,0420::SB12,1674 NE,1452,613,4,1,0,0,3,539,76,0,0,0,0,0,618,16,114,14,68,15,72,147,47,20,21,3,1,0,70,0,5
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis  Medemblik,0420::SB13,1687 CD,1584,674,4,0,0,0,0,602,76,0,0,0,0,0,678,35,142,20,151,10,121,7,50,16,45,1,0,0,69,0,7
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sweelinckhof,0420::SB14,1687 BV,1388,493,3,0,0,0,0,454,42,0,0,0,0,0,496,31,106,14,78,7,107,3,35,12,31,1,0,1,55,0,12
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal De Dres,0420::SB15,1688 BE,1853,709,2,2,0,1,0,641,74,1,0,2,0,0,715,53,175,22,135,13,109,14,41,18,53,2,0,1,65,1,7
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Wildebras,0420::SB17,1685 PN,438,203,0,0,0,0,0,186,17,0,0,0,0,0,203,7,41,12,39,6,25,0,7,4,13,0,0,0,45,0,4
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Bloesem,0420::SB18,1687 RA,1912,928,4,2,0,0,2,848,84,0,0,0,0,0,934,55,159,25,193,23,172,19,72,40,59,0,0,0,93,2,16
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verzorgingshuis Sorghvliet,0420::SB20,1619 XC,1489,662,0,2,0,0,6,598,60,0,0,0,0,0,664,14,122,22,88,17,88,103,57,12,33,7,0,0,91,1,7
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool De Bangert,0420::SB21,1619 CT,1313,557,2,1,0,0,0,508,52,0,0,0,0,0,560,26,81,20,93,22,106,10,45,16,42,0,0,2,81,0,13
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Idenburgschool,0420::SB22,1619 HB,922,424,1,1,0,0,0,372,54,0,0,0,0,0,426,8,79,12,58,8,78,68,22,16,9,0,1,0,63,0,2
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool De Piramide,0420::SB23,1619 VC,1418,573,0,0,0,1,0,513,61,0,0,1,0,0,574,30,69,29,79,14,94,81,49,17,25,2,0,0,73,2,9
,Medemblik,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verzorgingshuis St. Jozef,0420::SB25,1693 DC,1452,605,0,1,0,0,2,539,65,0,0,0,0,0,606,36,108,19,126,15,111,8,32,18,35,0,0,3,87,0,7
