contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Heerhugowaard,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0398::SB1,1703EZ,2969,1153,4,3,0,0,2,1049,109,0,0,0,0,0,1160,82,117,38,184,53,248,31,102,33,63,2,3,3,165,5,24
,Heerhugowaard,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.B.S. De Carrousel,0398::SB2,1703GA,1393,517,1,2,0,0,0,471,49,0,0,0,0,0,520,40,40,17,71,34,120,21,46,16,27,6,1,1,60,2,15
,Heerhugowaard,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Zonnewijzer,0398::SB3,1703RC,2056,1003,1,2,0,2,0,888,120,0,0,2,0,0,1008,80,96,33,202,28,218,30,93,33,46,1,13,1,114,1,14
,Heerhugowaard,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis de Hoeksteen,0398::SB4,1703AP,1837,535,0,0,0,0,1,490,44,0,0,0,0,0,535,36,40,19,63,39,117,14,52,27,36,0,2,0,70,0,20
,Heerhugowaard,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau I.C.B.S. de Vaart Bakboord,0398::SB5,1703NK,1541,427,2,0,0,0,0,383,46,0,0,0,0,0,429,25,22,25,36,28,72,21,35,17,32,0,3,0,102,2,7
,Heerhugowaard,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau I.C.B.S. de Vaart Stuurboord,0398::SB6,1703NK,1720,449,1,1,0,0,0,409,42,0,0,0,0,0,451,26,35,41,54,24,68,5,40,21,25,2,22,1,78,0,7
,Heerhugowaard,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Schoolgebouw Windmolen,0398::SB7,1703PS,1286,440,0,0,0,0,0,395,45,0,0,0,0,0,440,30,49,23,70,33,73,8,34,26,26,1,0,1,59,1,6
,Heerhugowaard,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.B.S. Atalanta,0398::SB8,1704ZE,1753,407,2,0,0,0,0,356,53,0,0,0,0,0,409,35,23,12,112,8,65,2,40,11,30,2,8,3,48,4,4
,Heerhugowaard,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau I.C.B.S. de Boomladder,0398::SB9,1702TB,1557,689,0,1,0,0,0,628,62,0,0,0,0,0,690,36,68,28,101,27,173,22,63,30,38,1,2,1,90,0,9
,Heerhugowaard,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcomplex Arboretum,0398::SB10,1702TB,1820,573,2,2,0,0,0,541,36,0,0,0,0,0,577,27,64,20,53,35,140,23,48,27,47,3,8,1,66,3,8
