contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Velsen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0453::SB1,1971 EN,1500,771,5,3,0,0,3,690,86,0,0,0,0,0,779,33,42,53,89,41,146,23,72,41,39,1,14,2,159,4,12
,Velsen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woon en zorgcentrum Huis ter Hagen,0453::SB2,1985 CV,1226,732,0,1,0,0,0,658,75,0,0,0,0,0,733,74,93,8,163,13,167,21,76,28,16,2,1,1,58,1,10
,Velsen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool De Toermalijn,0453::SB3,1985 HB,1238,795,0,1,0,0,2,691,103,0,0,0,0,0,796,97,61,8,189,13,176,14,89,27,25,0,0,1,79,0,16
,Velsen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Voormalig Raadhuis,0453::SB4,1981 BC,1568,684,0,0,0,0,2,590,92,0,0,0,0,0,684,55,72,18,139,6,178,30,50,23,21,0,3,2,68,0,19
,Velsen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau gem zaal Roos en Beek appartementencomlex,0453::SB10,2071 SM,1914,1167,0,2,0,0,0,1054,115,0,0,0,0,0,1169,100,127,19,203,13,278,26,160,58,54,2,0,3,90,1,33
,Velsen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Cafe Zaal De Wildeman,0453::SB11,2071 EL,1858,1058,1,1,0,1,0,948,113,0,0,1,0,0,1061,85,87,24,219,27,244,18,104,49,51,1,2,2,122,3,20
,Velsen,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Bosbeekschool, ingang schoolplein",0453::SB13,2071 AW,1902,915,3,1,0,1,2,803,115,0,0,1,0,0,920,92,67,10,178,17,226,27,130,49,29,1,0,3,63,3,20
,Velsen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Brederode Huys,0453::SB14,2082 GE,1476,1048,2,2,0,1,1,922,130,0,0,1,0,0,1053,122,87,10,251,19,209,19,144,47,23,3,0,2,75,1,36
,Velsen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool Het Anker,0453::SB15,1991 BZ,1831,737,1,3,0,1,0,675,67,0,0,1,0,0,742,47,71,24,113,31,183,30,63,22,49,1,0,0,91,1,11
,Velsen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Brederode Daltonschool,0453::SB16,2082 BD,1060,487,0,1,0,0,0,422,66,0,0,0,0,0,488,69,40,3,129,8,99,9,51,18,9,0,0,0,39,1,12
