contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis De Goorn,1598::SB1,1648 JG,1919,822,0,4,0,0,1,749,76,0,0,0,0,0,826,38,166,34,189,25,116,10,61,23,44,0,1,2,102,6,5
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Oeverland Spierdijk,1598::SB2,1641 LA,1312,544,0,0,0,0,0,485,59,0,0,0,0,0,544,24,145,18,103,20,54,8,32,8,25,0,0,2,100,1,4
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Café De Ridder,1598::SB3,1647 ME,1803,847,0,0,0,0,88,751,8,0,0,0,0,0,847,45,91,21,174,28,204,18,62,40,43,2,1,2,105,1,10
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Batter,1598::SB4,1645 PN,2202,935,0,1,0,0,0,828,108,0,0,0,0,0,936,48,179,40,206,19,175,11,53,31,47,0,0,2,114,0,10
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Dorpshuis, Zuidermeer",1598::SB5,1652 CV,498,251,1,0,0,0,0,229,23,0,0,0,0,0,252,9,58,10,62,2,45,2,15,12,11,0,0,0,23,0,2
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau obs De Ieveling Avenhorn,1598::SB6,1633 HE,1854,700,1,1,0,0,85,616,2,0,0,1,0,0,703,47,100,24,152,13,144,7,43,29,47,2,0,2,73,2,15
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Meerzicht Scharwoude,1598::SB7,1634 EE,592,275,0,0,0,0,1,241,33,0,0,0,0,0,275,19,37,12,47,8,66,5,16,16,15,0,0,1,26,1,6
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau NH.Kerk Oudendijk,1598::SB8,1631 DE,381,199,0,0,0,0,0,181,18,0,0,0,0,0,199,7,15,7,24,12,38,3,19,19,11,0,0,0,30,3,11
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Raadhuis,1598::SB9,1648 JG,1314,516,2,0,0,0,2,471,45,0,0,0,0,0,518,27,96,15,118,14,78,10,28,21,31,0,0,1,61,4,12
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau de Caegh,1598::SB11,1713 BM,2009,505,0,0,0,0,0,450,55,0,0,0,0,0,505,33,81,16,142,7,91,2,37,15,22,1,0,0,49,2,7
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau obs De Kelderswerf,1598::SB12,1713 VC,1220,671,1,1,0,0,0,615,58,0,0,0,0,0,673,41,70,31,130,15,189,4,48,18,48,0,3,0,62,2,10
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis de Oude School,1598::SB13,1711 RK,1251,517,3,2,0,0,0,468,54,0,0,0,0,0,522,22,93,12,105,13,100,5,38,15,34,0,0,0,66,3,11
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Brink,1598::SB18,1713 HE,1307,799,1,4,0,0,0,741,63,0,0,0,0,0,804,51,177,11,164,23,151,8,51,18,46,2,1,2,86,0,8
,Koggenland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mobiel Stembureau,1598::SB19,1713 TG,0,94,0,0,0,0,0,92,2,0,0,0,0,0,94,1,38,2,11,5,17,0,0,3,7,0,0,1,8,1,0
