contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Voormalig Servicecentrum Voorburg,1916::SB1,2271 DG,1244,1151,2,2,0,4,0,1000,151,0,4,0,0,0,1151,143,90,26,311,12,202,25,117,39,43,0,0,0,104,3,36
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Professor Casimirschool,1916::SB2,2271 TX,1892,1005,2,1,0,1,2,880,127,0,0,1,0,0,1009,133,89,16,287,9,190,23,98,35,13,0,1,1,76,0,34
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau WZH Het Anker,1916::SB3,2273 AG,1101,1014,3,1,0,0,5,937,78,2,0,2,0,0,1020,111,104,31,236,16,205,34,94,36,41,0,1,1,82,0,22
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool Sint Maarten,1916::SB4,2271 EP,1781,1017,1,1,0,0,3,880,136,0,0,0,0,0,1019,121,99,20,309,16,148,15,95,33,30,0,1,2,108,0,20
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkgebouw De Boot,1916::SB5,2272 AN,1917,1074,4,1,0,2,1,959,121,0,0,2,0,0,1081,146,113,13,297,16,217,17,108,35,16,0,0,2,73,2,19
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkcentrum Agora,1916::SB6,2275 CZ,1767,949,0,1,0,1,0,820,129,0,1,0,0,0,949,152,81,19,257,11,162,24,103,25,20,0,3,2,58,3,29
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkcentrum Agora (2),1916::SB7,2275 CZ,1767,1139,2,0,0,0,2,1025,114,0,0,0,0,0,1141,178,88,15,326,13,194,30,121,33,23,3,0,3,88,2,22
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Parachute,1916::SB8,2274 TZ,1627,530,4,0,0,0,0,470,64,0,0,0,0,0,534,66,24,14,89,20,89,10,89,36,15,0,4,5,62,1,6
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Basisschool De Parachute (2),1916::SB9,2274 TZ,1627,593,1,1,0,0,0,523,72,0,0,0,0,0,595,65,39,16,102,13,90,15,98,41,27,1,2,1,67,3,13
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkcentrum De Driesprong,1916::SB10,2274 RX,1628,788,2,1,0,0,5,691,95,0,0,0,0,0,791,124,58,23,161,18,97,14,123,37,21,1,2,1,74,2,32
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Veurs Voorburg,1916::SB11,2274 JW,1584,535,1,2,0,0,3,470,65,0,0,0,0,0,538,75,45,7,139,8,104,14,54,22,7,0,0,0,46,0,14
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Corbulocollege,1916::SB12,2273 CB,2075,1156,4,4,0,0,1,1026,137,0,0,0,0,0,1164,90,109,60,229,31,205,34,127,45,45,3,4,1,155,1,17
,Leidschendam-Voorburg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Koningkerk,1916::SB13,2273 KR,1793,1312,3,4,0,1,1,1189,130,0,0,1,0,0,1320,142,98,50,224,31,226,34,170,80,51,4,7,4,146,5,40
