contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Bejaardentehuis De Dillenburg,0233::SB1,3851 PW,1411,689,1,2,0,0,4,600,88,0,0,0,0,0,692,28,162,11,109,11,83,147,19,26,16,0,1,0,73,0,3
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Chr.Ger.Kerk De Voorhof,0233::SB2,3851 XA,1779,897,1,0,0,1,6,782,111,0,0,1,0,0,899,37,143,18,198,11,108,173,34,26,21,1,0,1,115,0,11
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0233::SB3,3851 NT,1526,1020,2,2,0,0,31,887,106,0,0,0,0,0,1024,65,179,16,127,18,136,230,95,32,26,5,1,0,84,0,6
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Rehobothkerk,0233::SB4,3851 LH,1223,723,0,1,0,0,2,660,62,0,0,0,0,0,724,16,121,21,75,14,105,216,39,12,21,2,0,0,78,0,3
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Dindoa,0233::SB5,3853 PT,1214,385,0,3,0,0,0,350,38,0,0,0,0,0,388,13,60,10,48,6,58,88,28,6,11,1,1,0,51,3,1
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Baanveger,0233::SB6,3851 CP,1279,574,2,3,0,0,1,522,56,0,0,0,0,0,579,16,97,23,53,21,45,173,28,30,20,2,1,0,62,0,3
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau PCB Koningin Juliana,0233::SB7,3853 VA,1307,619,1,3,0,0,0,566,57,0,0,0,0,0,623,12,111,12,46,13,94,159,51,15,26,2,1,1,67,0,9
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau PCB De Klokbeker,0233::SB8,3851 BL,1408,637,1,0,0,0,0,564,74,0,0,0,0,0,638,24,89,23,50,15,63,214,46,24,27,1,0,0,54,1,6
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Oude School 's Heeren Loo,0233::SB9,3853 HD,1319,397,0,1,0,0,3,341,54,0,0,0,0,0,398,20,74,16,49,13,39,85,28,19,11,1,0,1,38,0,3
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verenigingsgebouw Ons Huis,0233::SB10,3853 LN,1314,626,1,0,0,0,5,537,85,0,0,0,0,0,627,18,165,16,62,1,30,199,19,17,19,2,1,1,70,1,5
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau RK Kerk,0233::SB11,3852 XB,1693,815,0,4,0,0,5,716,98,0,0,0,0,0,819,46,139,15,142,7,118,144,50,34,14,3,0,1,91,1,10
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau OBS De Arendshorst,0233::SB12,3853 CA,918,588,0,1,0,0,1,505,83,0,0,0,0,0,589,23,77,5,68,11,82,173,48,13,14,1,0,0,68,1,4
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Triade,0233::SB13,3852 ZX,1490,930,0,0,0,0,7,821,102,0,0,0,0,0,930,42,181,17,116,18,138,182,62,33,28,0,1,2,92,2,16
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau SmdB Speulderbrink,0233::SB14,3852 NH,584,322,1,0,0,0,4,277,42,0,0,0,0,0,323,9,67,4,38,1,15,133,9,7,2,0,0,0,32,1,4
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Westerkerk,0233::SB15,3853 JK,1536,787,1,2,0,0,0,710,80,0,0,0,0,0,790,39,152,21,84,14,118,159,65,27,26,1,1,0,75,0,5
,Ermelo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Proson Restaurant Bon Appétit,0233::SB16,3851 ZH,1134,393,1,2,0,0,0,358,38,0,0,0,0,0,396,11,65,11,40,16,44,89,23,16,13,2,0,4,56,1,2
