contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het Raadhuis,0118::SB1,7901 BP,1673,776,0,0,0,0,2,689,85,0,0,0,0,0,776,29,148,45,106,52,114,76,39,15,16,1,4,0,127,2,2
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Westerkim,0118::SB2,7901 CN,1475,479,0,1,0,0,0,438,42,0,0,0,0,0,480,12,133,29,40,12,52,72,25,6,17,1,0,0,78,0,2
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau J. v.d. Sleedenhuis,0118::SB3,7901 AV,1336,341,0,0,0,0,2,313,26,0,0,0,0,0,341,12,71,10,43,20,51,40,25,8,11,0,0,1,47,1,1
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFC Het Knooppunt,0118::SB4,7902 JG,1267,519,1,2,0,0,5,469,48,0,0,0,0,0,522,17,109,23,41,24,89,65,20,7,25,1,0,0,97,0,1
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau NNCZ Grote Beer,0118::SB5,7904 LW,1969,658,1,3,0,1,0,591,70,0,1,0,0,0,661,16,91,47,63,51,100,68,36,24,27,4,0,0,125,1,5
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Schoolwoning Erflanden,0118::SB6,7908 XN,2338,913,1,0,0,0,0,789,126,1,0,1,0,0,915,59,152,24,175,24,139,118,52,17,25,7,2,0,108,1,10
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFC De Magneet,0118::SB7,7904 LW,1948,633,1,4,0,0,1,568,69,0,0,0,0,0,638,13,113,39,32,60,123,64,42,17,28,4,0,0,92,1,5
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Oosterkerk,0118::SB8,7905 CA,1610,724,0,1,0,0,0,656,69,0,0,0,0,0,725,25,163,29,54,38,136,105,48,15,24,2,0,1,78,1,5
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau WZC  Wolfsbos,0118::SB9,7905 AA,1723,504,1,1,0,0,0,448,58,0,0,0,0,0,506,13,88,39,30,29,82,69,23,13,14,5,15,0,81,1,2
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis DES-gebouw,0118::SB10,7906 BG,1553,384,0,1,0,0,0,344,41,0,0,0,0,0,385,15,46,50,28,35,55,26,18,7,14,1,3,1,81,0,4
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau School Zuiderbreedte,0118::SB11,7906 GA,1467,590,1,2,0,0,2,537,54,0,0,0,0,0,593,13,116,28,54,35,111,86,25,10,20,2,3,0,81,4,2
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau De Goede Herderkerk,ingang Lomanln",0118::SB12,7906 LL,1422,522,0,1,0,0,0,487,36,0,0,0,0,0,523,19,120,18,42,20,90,94,13,11,14,4,2,0,72,1,2
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Maranatha kerk,0118::SB13,7907 EG,1351,368,0,3,0,0,1,330,40,0,0,0,0,0,371,12,57,21,33,25,59,48,24,5,17,2,0,0,61,0,4
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau WZC De Vecht,0118::SB14,7908 HV,1200,471,0,1,0,0,0,431,41,0,0,0,0,0,472,19,96,9,59,22,91,65,29,4,18,0,0,1,55,0,3
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Flat Weideheem I,0118::SB15,7909 GD,1253,394,2,2,0,0,2,352,44,0,0,0,0,0,398,12,71,21,25,37,71,54,21,9,12,2,0,0,50,3,6
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool 't Kienholt,0118::SB16,7908 BJ,1295,484,1,0,0,0,0,445,40,0,0,0,0,0,485,24,79,14,41,23,100,53,50,11,11,1,1,1,70,1,4
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis De Weideblik,0118::SB17,7908 LL,1505,708,2,1,0,0,2,633,76,0,0,0,0,0,711,23,160,10,89,27,131,69,51,16,30,0,2,1,90,1,8
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFC De Cirkel,0118::SB18,7914 PM,1537,566,2,0,0,0,3,515,50,0,0,0,0,0,568,11,156,15,37,16,54,150,14,9,21,5,0,1,72,0,5
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpscentrum 't Anker,0118::SB19,7913 AE,1818,603,2,0,0,0,0,531,74,0,0,0,0,0,605,10,104,48,35,63,85,98,11,17,20,3,0,0,106,0,3
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau WZC Beatrix,0118::SB20,7913 TZ,1830,576,0,0,0,0,0,487,89,0,0,0,0,0,576,14,138,26,40,26,92,88,20,16,11,5,0,0,95,2,3
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Open Deur,0118::SB21,7916 PC,1098,287,0,1,0,0,2,247,39,0,0,0,0,0,288,1,55,15,22,12,43,38,18,9,6,2,0,0,64,0,2
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis 't Vonder,0118::SB22,7916 RA,1106,266,1,0,0,0,0,235,32,0,0,0,0,0,267,8,41,18,20,17,56,14,16,12,7,0,0,0,56,0,1
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Jul. van Stolbergschool,0118::SB23,7902 JD,1676,355,0,1,0,0,0,317,39,0,0,0,0,0,356,16,64,22,29,23,73,33,15,8,15,3,2,0,51,0,1
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau O.B.S. De Schuthoek,0118::SB24,7908 EE,1540,572,0,1,0,0,0,529,45,0,0,1,0,0,574,29,86,21,59,43,105,49,45,13,23,1,0,1,88,2,7
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Trasselt,0118::SB25,7908 PB,1518,938,2,3,0,0,2,823,120,2,0,2,0,0,945,44,195,19,155,15,181,113,65,23,29,1,0,3,82,0,13
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis 't Overschotje,0118::SB26,7931 TL,592,269,0,1,0,0,0,237,33,0,0,0,0,0,270,9,75,9,53,9,32,18,13,6,8,0,0,1,33,1,2
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Wenning,0118::SB27,7933 PW,1274,610,3,0,0,0,10,602,1,0,0,0,0,0,613,24,157,22,103,22,107,38,32,13,13,2,0,0,72,1,4
,Hoogeveen,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFC De Opsteker,0118::SB28,7918 AX,1078,387,0,2,0,0,0,341,49,0,0,1,0,0,390,5,102,18,34,20,43,40,25,15,21,4,0,0,57,0,3
