contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0269::SB1,8096 CP,1741,778,1,2,0,0,2,682,97,0,0,0,0,0,781,13,93,32,44,9,60,391,21,20,6,7,0,0,76,1,5
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Hullen,0269::SB2,8096 AX,1726,662,0,0,0,0,2,563,97,0,0,0,0,0,662,6,91,14,33,10,35,408,8,5,8,3,0,0,40,0,1
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Heerdt,0269::SB3,8097 SE,1546,748,4,4,0,0,0,630,126,0,0,0,0,0,756,8,112,8,33,3,24,502,9,4,10,5,0,1,26,0,3
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Luctorgebouw,0269::SB4,8096 BR,1448,553,0,0,0,0,0,481,72,0,0,0,0,0,553,11,73,11,33,1,15,349,8,4,5,7,1,0,33,0,2
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Grinthuus,0269::SB5,8095 PX,1172,410,0,0,0,0,19,343,48,0,0,0,0,0,410,11,52,6,15,11,22,196,16,13,7,1,0,0,57,0,3
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Pauluskerk,0269::SB6,8091 CK,1603,696,0,4,0,0,0,610,90,0,0,0,0,0,700,14,109,24,83,16,57,237,43,3,26,3,0,0,76,0,5
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kruiskerk,0269::SB7,8091 GA,1455,483,2,0,0,0,3,420,62,0,0,0,0,0,485,20,61,18,33,25,59,176,8,10,14,3,0,1,53,1,1
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Kamphal,0269::SB8,8091 RC,1463,563,1,0,0,0,0,502,62,0,0,0,0,0,564,25,67,24,59,11,96,141,40,12,16,1,0,0,66,0,5
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Agnieten College,0269::SB9,8091 WD,1774,491,0,2,0,0,1,434,58,0,0,0,0,0,493,23,73,21,35,7,38,182,23,7,19,2,0,0,56,1,4
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Vredeskerk,0269::SB10,8091 GR,1352,748,1,0,0,0,2,658,89,0,0,0,0,0,749,15,122,34,40,17,88,264,36,8,34,3,1,0,80,1,5
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Brinkhof,0269::SB11,8091 XS,1502,658,0,2,0,0,2,576,82,0,0,0,0,0,660,14,112,16,67,7,82,236,19,10,21,2,0,0,69,0,3
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Bouwakker,0269::SB12,8094 AM,1181,451,0,1,0,0,1,391,60,0,0,0,0,0,452,19,68,19,54,9,46,125,25,8,10,3,1,0,57,1,6
,Oldebroek,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mobiel stembureau,0269::SB51,8079 TG,0,73,0,0,0,0,0,58,15,0,0,0,0,0,73,0,20,1,4,0,2,27,3,0,0,0,0,0,15,0,1
