contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het Klooster Raadszaal,0820::SB1,5671GA,1377,1006,1,0,0,0,2,898,106,0,0,0,0,0,1006,73,139,31,176,25,221,20,97,28,80,1,0,4,86,0,25
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau BS De Dassenburcht,0820::SB3,5671VP,1490,932,2,0,0,0,2,842,94,4,0,4,0,0,938,84,123,21,168,21,228,8,98,27,45,3,0,3,69,1,33
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau BS De Nieuwe Linde,0820::SB5,5673AP,1381,778,2,0,0,0,2,672,106,0,0,0,0,0,780,68,92,23,168,18,170,5,75,25,48,0,0,2,66,0,18
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Brede School De Wentelwiek,0820::SB6,5672HZ,1460,915,1,0,0,0,0,800,116,0,0,0,0,0,916,82,124,21,164,25,214,8,100,25,57,0,1,2,68,1,23
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Nuenenscollege,0820::SB7,5671GR,2244,423,0,0,0,0,0,377,46,0,0,0,0,0,423,25,65,10,63,14,104,6,36,11,30,0,0,0,44,0,15
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkgebouw Scarabee,0820::SB8,5672EA,751,368,0,0,0,0,2,332,34,0,0,0,0,0,368,26,32,14,35,21,113,1,41,10,23,0,0,3,44,0,5
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gasterij Jo van Dijkhof,0820::SB9,5672DA,1262,795,3,1,0,0,1,732,66,0,0,0,0,0,799,69,100,25,116,21,225,7,78,26,68,0,0,1,49,0,10
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Crijnsschool,0820::SB10,5672ST,1310,644,5,0,0,0,0,577,72,0,0,0,0,0,649,58,60,16,96,20,140,9,82,31,32,0,2,0,65,3,30
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis De Koppelaar,0820::SB11,5674NA,694,332,0,1,1,0,0,307,27,0,0,1,0,0,334,28,63,7,64,11,35,5,31,19,28,0,0,0,25,0,16
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis D'n Heuvel,0820::SB12,5674RR,1613,684,0,0,0,2,0,594,88,0,2,0,0,0,682,44,105,9,103,24,141,7,66,12,88,0,0,0,62,4,19
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis Enode,0820::SB13,5674TN,602,260,0,0,0,0,0,244,16,0,0,0,0,0,260,23,29,10,55,9,46,4,22,7,14,0,0,0,35,0,6
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Locatie Brede School Oude Landen,0820::SB14,5673PS,2884,1037,4,0,0,0,3,914,124,0,0,0,0,0,1041,83,132,17,224,29,230,13,84,30,77,2,0,0,86,1,29
,"Nuenen, Gerwen en Nederwetten",EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis,0820::SB15,5671CK,1239,491,0,1,0,0,2,426,64,0,0,0,0,0,492,37,77,8,122,15,86,5,36,15,32,1,0,0,41,0,16
