contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gasthuis,0664::SB1,4461AA,1338,640,0,2,0,0,0,568,74,0,0,0,0,0,642,35,114,11,78,23,122,69,53,30,20,1,0,1,66,5,12
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ter Valcke,0664::SB2,4461PC,1332,636,0,2,0,1,0,554,83,0,1,0,1,0,637,29,95,19,63,15,107,123,50,30,21,0,1,0,69,4,10
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Wingerd,0664::SB3,4464AB,1442,769,0,0,0,0,1,661,107,0,0,0,0,0,769,28,121,18,98,11,83,250,65,30,10,0,0,1,44,4,6
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Randhof,0664::SB4,4461LP,1385,460,0,1,0,0,0,408,53,0,0,0,0,0,461,23,64,25,31,22,85,89,32,19,21,0,2,2,39,1,5
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stadskantoor,0664::SB5,4461CK,1533,702,2,0,0,1,2,626,77,0,0,1,0,0,705,38,88,26,102,19,138,50,66,33,24,3,0,1,99,2,13
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Westkant,0664::SB6,4461GV,1478,465,1,0,0,0,0,415,52,0,0,1,0,1,467,25,52,19,43,36,86,71,48,8,25,1,0,0,47,1,3
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Spinne 1,0664::SB7,4463AJ,1836,409,2,2,0,0,0,371,42,0,0,0,0,0,413,30,43,20,25,27,70,60,37,19,24,1,0,0,42,1,10
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Erasmuspark,0664::SB8,4463SG,1515,639,2,1,0,2,0,574,70,0,0,2,0,0,644,25,84,38,39,41,125,76,51,33,34,2,14,0,70,2,5
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Spinne 2,0664::SB9,4463AJ,1460,421,1,0,0,0,0,369,53,0,0,0,0,0,422,19,40,27,27,26,93,57,33,20,16,2,0,0,54,1,6
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Pit,0664::SB10,4462BC,1325,530,2,1,0,0,0,479,54,0,0,0,0,0,533,28,72,24,37,37,105,64,38,22,34,2,3,2,52,0,10
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ter Weel,0664::SB11,4462AA,1369,508,0,0,0,0,0,452,56,0,0,0,0,0,508,23,85,18,51,23,88,66,47,17,28,0,1,1,51,2,7
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Symfonie,0664::SB12,4462KE,1282,520,1,0,0,0,3,435,83,0,0,0,0,0,521,46,70,15,92,9,89,58,37,15,25,0,0,4,53,1,6
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Beest,0664::SB13,4461AM,1401,544,2,0,0,0,2,485,59,0,0,0,0,0,546,31,58,12,82,27,112,28,80,34,15,0,0,0,52,2,11
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Horst,0664::SB14,4461RC,1243,639,1,1,0,0,1,568,72,0,0,0,0,0,641,19,81,16,87,18,87,201,38,17,24,1,1,0,37,1,11
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Emergis,0664::SB15,4462JP,1350,613,3,1,0,0,7,529,81,0,0,0,0,0,617,34,100,12,94,13,141,49,61,19,30,0,0,1,50,2,7
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Amicitia,0664::SB16,4481AA,1397,643,0,0,0,1,1,575,68,0,0,1,0,1,644,27,87,18,94,16,143,82,61,36,29,3,1,0,34,6,6
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wilhelminahuis,0664::SB17,4465AB,1402,663,0,0,0,1,4,580,80,0,0,1,0,0,664,31,102,15,171,12,100,65,38,20,12,2,0,1,83,0,11
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Katshuis,0664::SB18,4474AC,455,237,0,1,0,0,0,201,37,0,0,0,0,0,238,15,27,12,23,10,60,22,20,13,8,1,0,0,22,0,4
,Goes,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Griffioen,0664::SB19,4471AC,1711,788,1,0,0,0,9,678,102,0,0,0,0,0,789,33,132,18,85,24,127,145,56,35,34,0,0,0,78,2,19
