contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stadskantoor - Ridderstraat 250,0216::SB1,,1739,705,3,4,0,0,1,623,88,0,0,0,0,0,712,69,60,11,88,20,125,20,129,48,19,0,5,4,91,2,14
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kon. Beatrixschool - Ridderstraat 10,0216::SB2,,1705,760,1,1,0,1,1,681,81,0,0,1,0,0,763,68,53,16,101,11,152,32,159,55,15,0,8,2,78,1,9
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 't Praathuis - Meerlaan 26,0216::SB3,,1625,787,0,0,0,1,1,698,89,0,0,1,0,0,788,57,33,12,52,20,138,17,297,76,14,1,3,5,36,4,22
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Daltonschool - Schoolhof West 1,0216::SB4,,1621,447,0,0,0,0,0,371,76,0,0,0,0,0,447,30,19,19,38,8,91,13,98,19,23,1,25,3,55,1,4
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verzorgingshuis Kulenburg - De Raaf 2,0216::SB6,,1529,612,5,2,0,0,2,556,61,0,0,0,0,0,619,38,82,8,78,23,114,26,90,30,30,0,2,1,77,0,13
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Palster - Hageroos 1,0216::SB7,,1593,561,0,0,0,0,2,496,62,0,1,0,0,0,560,32,43,24,66,32,132,17,59,22,29,0,4,0,87,2,12
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kon. Julianaschool - Oranje Nassaulaan 41,0216::SB8,,1650,998,1,2,0,0,5,912,84,0,0,0,0,0,1001,87,117,15,184,15,238,29,148,25,29,1,1,4,88,1,16
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Salaamander - Heimanslaan 2,0216::SB9,,1702,803,6,2,0,1,0,731,79,0,1,0,0,0,810,60,66,27,89,18,151,60,120,32,33,4,14,3,108,3,15
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gandhi - Soos,0216::SB10,,1390,422,0,1,0,0,0,377,46,0,0,0,0,0,423,21,24,28,37,17,84,21,44,18,32,6,23,1,59,1,6
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Rode Kruis - Otto van Reesweg 10,0216::SB11,,1732,911,1,0,0,0,2,817,93,0,0,0,0,0,912,85,80,26,132,20,193,43,136,33,34,0,10,1,97,0,21
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau NS station - Stationsweg,0216::SB12,,0,275,0,0,0,0,1,251,23,0,0,0,0,0,275,31,12,1,25,5,41,9,114,11,7,0,4,1,11,0,3
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Augustinusschool - Johanna Naberpad 1,0216::SB13,,1161,554,0,1,0,0,2,496,56,0,1,0,1,0,554,65,61,21,86,12,102,23,65,15,18,2,11,0,62,1,10
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau BonVie - Admiraalvlinderlaan 2,0216::SB14,,1669,1011,3,0,0,0,2,1010,2,0,0,0,0,0,1014,75,120,19,208,24,183,37,104,40,43,3,0,2,124,1,28
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Oranje Nassauschool - Watermolenpad 1,0216::SB15,,1355,605,1,0,0,0,0,523,83,0,0,0,0,0,606,60,59,17,116,15,100,23,119,23,15,1,4,0,43,0,10
,Culemborg,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Brede School - Zijderupsvlinderlaan 2,0216::SB16,,1293,401,0,0,0,0,1,350,50,0,0,0,0,0,401,34,47,11,70,8,66,21,61,13,12,1,11,0,37,0,9
