contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stadhuis,0983::SB1,,1945,737,1,1,0,0,3,667,69,0,0,0,0,0,739,24,59,42,110,25,240,3,78,34,21,3,0,2,74,7,15
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Huize Beerendonck Venlo,0983::SB2,,1715,568,0,2,0,0,1,496,73,0,0,0,0,0,570,30,66,20,87,16,178,4,57,21,17,0,5,3,59,0,5
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentearchief Venlo,0983::SB3,,1713,658,0,2,0,0,2,593,63,0,0,0,0,0,658,27,76,21,72,36,207,11,60,24,21,1,17,0,77,1,7
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Lokaal Veestraat Venlo,0983::SB4,,1337,332,2,0,0,0,0,295,39,0,0,0,0,0,334,8,32,34,20,21,95,3,25,12,12,0,21,0,45,1,3
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool De Meule Venlo,0983::SB5,,1467,582,1,3,0,0,0,533,53,0,0,0,0,0,586,17,84,43,62,32,158,4,53,14,37,0,2,0,62,0,14
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Witte Kerk Venlo,0983::SB6,,1305,366,1,2,0,0,0,326,43,0,0,0,0,0,369,14,19,63,21,21,85,2,21,20,9,0,17,1,68,0,5
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gilde opleidingen Venlo,0983::SB7,,1449,593,2,1,0,0,1,595,0,0,0,0,0,0,596,30,80,20,124,13,183,3,36,21,18,0,0,0,54,2,9
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Bantuin 't Ven,0983::SB8,,1744,711,7,3,0,0,3,622,96,0,0,0,0,0,721,30,107,38,114,15,206,1,51,33,33,1,0,1,69,1,11
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau D'n Dörpel Venlo,0983::SB9,,1808,895,0,0,0,3,0,799,99,0,0,3,0,0,898,46,140,45,135,17,290,3,57,19,37,0,0,0,92,0,14
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Talentencampus Venlo,0983::SB10,,1641,635,3,0,0,0,2,567,69,0,0,0,0,0,638,24,120,28,101,13,200,1,60,14,14,0,0,2,52,0,6
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau School a/d Vijver Venlo,0983::SB11,,1686,697,0,0,0,0,2,609,86,0,0,0,0,0,697,47,69,15,120,14,261,4,53,13,29,0,3,0,61,1,7
,Venlo,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis Maagdenberg Venlo,0983::SB12,,1287,492,1,1,0,0,0,424,70,0,0,0,0,0,494,22,36,46,41,30,134,6,43,31,17,0,9,3,66,2,6
