contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Raadhuis,0610::SB1,3361 HE,1882,763,2,1,0,0,0,644,122,0,0,0,0,0,766,15,74,21,73,20,85,304,29,22,26,2,5,1,80,2,4
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentekantoor,0610::SB2,3361 HJ,973,434,2,0,0,1,2,363,70,0,1,0,0,0,435,13,41,10,57,5,46,159,21,13,16,2,3,0,46,0,2
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau ASVZ (Merwebolder),0610::SB3,3363 WB,819,330,0,2,0,0,0,275,57,0,0,0,0,0,332,12,40,17,34,17,42,74,14,20,14,1,1,1,40,0,3
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau School De Sprong,0610::SB4,3363 HE,1136,503,1,1,0,0,1,440,64,0,0,0,0,0,505,9,46,26,38,17,76,170,21,12,15,1,3,0,61,0,8
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Roald Dahlschool,0610::SB5,3363 AH,1254,523,1,1,0,0,0,451,74,0,0,0,0,0,525,19,35,20,66,15,70,134,22,28,17,1,4,0,89,0,3
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Bibliotheek AanZet,0610::SB6,3363 CK,1874,910,0,2,0,0,0,792,120,0,0,0,0,0,912,16,87,29,63,18,95,403,33,20,34,3,0,0,95,1,13
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Voormalige BSO Pluk,0610::SB7,3363 CJ,690,303,0,0,0,0,0,260,43,0,0,0,0,0,303,3,24,12,19,14,27,138,7,5,8,0,0,0,44,1,1
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verpleeghuis Waerthove,0610::SB8,3361 BM,360,209,1,0,0,0,0,178,32,0,0,0,0,0,210,8,18,16,13,3,20,82,7,6,6,5,0,0,25,0,0
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Prins Willem-Alexanderschool,0610::SB9,3362 GH,1819,714,2,2,0,0,0,626,92,0,0,0,0,0,718,15,76,49,102,22,91,171,25,11,35,4,9,0,96,3,5
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Trimclubgebouw ABC,0610::SB10,3362 BV,1222,488,1,0,0,0,0,431,58,0,0,0,0,0,489,13,50,25,58,18,62,150,12,23,17,3,8,0,43,0,6
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau De Stoeprand,0610::SB11,3361 CH,1500,601,2,1,0,1,1,509,95,0,0,1,0,0,605,16,60,20,58,18,67,188,14,17,30,1,12,2,91,0,7
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum Parkzicht,0610::SB12,3362 BB,1487,682,1,0,0,0,0,608,75,0,0,0,0,0,683,22,64,21,48,18,81,289,26,20,27,2,6,1,54,0,3
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Tuinfluiterflat,0610::SB13,3362 NE,1288,605,0,0,0,0,0,541,64,0,0,0,0,0,605,19,50,29,33,10,91,245,23,16,25,1,7,0,50,1,5
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Prins Willem-Alexanderschool,0610::SB14,3362 SP,1351,547,0,0,0,0,1,459,87,0,0,0,0,0,547,12,68,13,55,16,61,211,7,19,19,2,4,1,55,1,3
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hof van Sliedrecht,0610::SB15,3362 BB,619,327,0,1,0,0,1,288,39,0,0,0,0,0,328,2,56,15,53,4,40,79,11,12,16,0,0,0,33,0,6
,Sliedrecht,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau School Anne de Vries, loc. Baanhoek-West",0610::SB16,3363 KH,795,385,2,0,0,0,0,327,60,0,0,0,0,0,387,7,35,5,55,14,26,169,8,10,9,1,2,0,40,1,3
