contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Zaanstad,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau De Kernschool,0479::SB101,1505 CB,2137,587,0,1,0,0,2,523,63,0,0,0,0,0,588,22,26,44,39,43,123,27,71,24,39,4,51,0,60,2,12
,Zaanstad,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Handboog Schutters Czaar Peter,0479::SB102,1505 VH,2267,629,3,1,0,0,1,545,87,0,0,0,0,0,633,22,23,31,65,31,123,11,78,31,39,0,71,2,90,1,11
,Zaanstad,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkgebouw De Poelenburcht,0479::SB103,1504 NX,2522,590,0,3,0,0,2,498,93,0,0,0,0,0,593,21,20,27,32,27,103,9,35,20,19,4,212,2,43,0,16
,Zaanstad,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Zaans Natuur en Milieu Centrum,0479::SB105,1504 LB,1698,448,0,5,0,0,0,383,71,0,0,1,0,0,454,22,29,26,18,17,71,15,38,18,18,4,122,1,40,2,7
,Zaanstad,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau JerehSalem,0479::SB106,1503 RD,1781,508,1,1,0,0,0,448,62,0,0,0,0,0,510,12,23,19,31,39,94,18,54,28,17,2,103,2,59,3,4
,Zaanstad,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Stembureau School De Windroos, INGANG PINASSTRAAT",0479::SB107,1503 TJ,1684,454,0,1,0,0,0,408,47,0,0,0,0,0,455,16,29,24,32,32,98,12,36,16,24,1,80,1,45,6,2
,Zaanstad,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Stembureau Evean Oostergouw, HOOFDINGANG",0479::SB108,1502 DZ,1806,664,1,1,0,0,1,593,72,0,0,0,0,0,666,30,69,30,78,25,166,25,50,30,33,0,21,4,94,0,9
,Zaanstad,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Stembureau Evean De Meerpaal, INGANG TJOTTERLAAN",0479::SB109,1503 LE,1602,691,1,6,0,2,1,634,61,0,2,0,0,0,696,42,54,31,114,38,159,15,57,28,21,3,47,1,74,4,3
,Zaanstad,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Evean Het Erasmushuis,0479::SB110,1504 AL,2085,696,1,5,0,0,0,623,79,0,0,0,0,0,702,31,54,37,73,41,181,19,67,37,45,0,37,1,55,3,15
,Zaanstad,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Dependance CBS Tamarinde,0479::SB112,1501 VR,2547,763,2,1,0,0,2,688,76,0,0,0,0,0,766,36,20,31,71,49,128,8,144,56,40,2,10,2,142,10,14
