contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stadhuis,0988::SB1,6000 AZ,1782,1238,1,1,0,0,6,1124,110,0,0,0,0,0,1240,65,296,45,164,40,246,10,82,33,48,1,6,0,177,2,23
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Odaschool Anjelierstraat,0988::SB3,6002 TP,1783,579,1,0,0,0,2,520,58,0,0,0,0,0,580,32,83,25,79,30,133,3,40,15,18,0,8,1,97,1,14
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Blokhut Scouting Fatima,0988::SB4,6001 TZ,2129,535,0,2,0,0,0,476,61,0,0,0,0,0,537,21,65,64,34,38,112,4,32,32,23,1,21,1,81,2,4
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Kantine MFS Aan de Bron,0988::SB6,6004 GC,1308,509,5,4,0,0,0,472,46,0,0,0,0,0,518,28,108,32,51,21,95,0,24,7,26,0,17,0,94,0,6
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Zorgcentrum Hieronymus,0988::SB7,6001 AP,1587,583,2,1,0,0,0,511,75,0,0,0,0,0,586,33,116,38,74,23,117,6,29,16,26,0,21,0,76,3,5
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Brede school Markeent,0988::SB8,6006 JN,1740,471,1,1,0,0,0,425,48,0,0,0,0,0,473,22,71,41,31,28,101,8,45,12,19,0,26,0,61,1,5
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkgebouw Keenter Hart,0988::SB9,6006 ZH,1841,590,6,3,0,0,0,537,62,0,0,0,0,0,599,21,123,36,50,32,123,8,38,27,35,1,5,0,81,2,8
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Sportpark Graswinkel,0988::SB10,6005 JZ,1801,560,0,2,0,0,0,495,67,0,0,0,0,0,562,29,119,25,73,14,121,6,38,16,19,0,2,0,85,1,12
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau MFA Kimpeveld,0988::SB11,6005 SR,831,400,1,1,0,0,0,362,40,0,0,0,0,0,402,18,194,23,26,6,37,4,17,8,8,0,1,0,48,2,8
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Sportpark Op den Das,0988::SB12,6006 TL,849,365,0,0,0,0,1,330,35,1,0,1,0,0,366,12,139,18,37,10,54,1,26,13,7,0,1,0,44,0,3
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Trefcentrum Willem Litjenshof,0988::SB13,6002 CW,1778,662,0,2,0,0,0,595,69,0,0,0,0,0,664,34,181,16,97,9,144,1,27,22,30,1,0,0,92,1,7
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Kantine SV Laar,0988::SB14,6003 BD,2441,969,3,1,1,0,1,835,138,0,0,1,0,0,974,45,227,36,151,20,204,7,57,20,27,0,11,2,135,2,25
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau IKC Laar,0988::SB15,6003 NW,1660,517,3,2,0,0,0,460,62,0,0,0,0,0,522,33,154,14,80,13,103,0,33,19,15,0,0,0,48,1,4
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Schutterslokaal De Krang,0988::SB17,6005 PB,691,277,0,0,0,0,0,246,31,0,0,0,0,0,277,15,116,11,23,9,41,1,12,3,13,0,0,0,26,0,7
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Woonzorgcentrum Hornehoof,0988::SB22,6001 BE,2197,591,0,0,0,0,0,546,44,0,1,0,1,0,590,25,159,36,72,20,122,5,22,8,32,0,1,0,84,1,4
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau IKC Leuken,0988::SB23,6004 BH,1288,620,0,0,0,0,1,561,58,0,0,0,0,0,620,34,131,36,60,24,133,3,49,21,31,0,2,0,89,0,7
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Brede School Moesel,0988::SB24,6006 GJ,1158,455,0,0,0,0,0,413,42,0,0,0,0,0,455,21,107,21,33,17,120,5,19,16,13,0,6,0,74,1,2
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau St. Theuniskapel,0988::SB25,6006 PB,1312,744,0,0,0,0,0,630,114,0,0,0,0,0,744,62,185,13,152,12,133,3,29,28,23,0,0,1,95,0,8
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Wijkgebouw Groenewoud,0988::SB26,6004 TX,1289,417,1,0,0,0,1,374,43,0,0,0,0,0,418,17,84,27,23,24,102,0,19,12,15,0,18,1,70,0,5
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Scouting St. Job Leuken-Weert,0988::SB27,6004 DG,2058,568,1,2,0,0,1,505,65,0,0,0,0,0,571,25,115,30,56,16,126,4,32,11,24,0,2,0,119,0,8
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Stemlokaal Moesel,0988::SB28,6006 CM,2035,752,1,3,0,0,0,673,83,0,0,0,0,0,756,22,213,33,76,28,148,5,37,21,29,0,20,2,109,1,8
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Odaschool Annendaal,0988::SB30,6002 VJ,1560,534,1,0,0,0,2,473,60,0,0,0,0,0,535,29,93,42,45,30,111,9,36,27,20,3,4,0,77,3,5
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Gemeenschapscentrum De Zaal,0988::SB34,6039 AW,1824,903,1,1,0,0,94,809,2,0,0,0,0,0,905,32,511,34,34,21,104,5,34,14,21,0,1,0,84,0,8
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Trefcentrum voor Ouderen,0988::SB35,6039 GJ,2248,930,0,3,0,0,3,835,95,0,0,0,0,0,933,24,518,33,52,9,103,4,42,21,14,3,0,0,101,1,5
,Weert,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stembureau Mobiel stembureau,0988::SB38,,0,298,0,0,0,0,1,277,20,0,0,0,0,0,298,26,88,17,35,17,50,3,16,6,5,0,2,0,27,1,5
