contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Huis van de Stad (Raadzaal),0243::SB1,3841AA,1431,919,3,0,0,0,11,812,99,0,0,0,0,0,922,56,92,29,154,28,142,125,85,30,44,2,7,1,103,2,19
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau CBS 'Het Kompas',0243::SB2,3841KK,1504,472,3,1,0,0,6,410,60,0,0,0,0,0,476,25,68,19,64,8,69,74,36,9,24,1,7,0,63,0,5
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau CBS 'De Rank',0243::SB3,3841CV,965,414,1,0,0,0,3,373,39,0,0,0,0,0,415,36,40,8,90,7,72,25,52,14,14,0,0,0,46,3,7
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sociaal Centrum 'De Kiekmure' (1),0243::SB4,3842GA,1577,617,3,2,0,2,0,552,68,0,2,0,0,0,620,24,95,24,75,10,85,125,32,17,25,6,30,2,65,0,2
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sociaal Centrum 'De Kiekmure' (2),0243::SB5,3842GA,1681,746,0,2,0,1,1,669,79,0,0,1,0,0,749,24,108,31,95,20,90,138,37,13,35,1,40,1,108,1,4
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mehmet Akif Moskee,0243::SB6,3842GV,1465,338,1,1,0,0,0,282,58,0,0,0,0,0,340,16,32,10,24,3,35,42,18,5,4,0,129,0,16,0,4
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Buurthuis 'de Tweeling',0243::SB7,3843EB,1944,547,0,0,0,0,0,493,54,0,0,0,0,0,547,16,79,24,36,26,70,126,34,14,27,0,25,2,62,1,5
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gebouw Stedelijke Harmonie,0243::SB9,3842GD,2088,664,1,3,0,0,3,572,93,0,0,0,0,0,668,19,61,31,99,16,85,95,46,43,22,1,22,2,109,1,12
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau CBS 'Willem-Alexander',0243::SB10,3843BG,1354,689,2,3,0,0,0,620,74,0,0,0,0,0,694,25,116,20,90,12,110,119,59,23,20,0,1,0,82,0,12
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gebouw Leger des Heils,0243::SB11,3844BD,1207,662,1,1,0,0,2,583,79,0,0,0,0,0,664,44,83,13,115,10,98,123,75,25,7,1,0,1,58,0,9
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum 'Randmeer',0243::SB12,3844DE,1863,787,1,3,0,0,3,712,76,0,0,0,0,0,791,41,123,26,122,20,131,122,52,38,24,1,5,2,73,1,6
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zalencentrum 'de Roef' (1),0243::SB13,3844JV,2082,709,0,1,0,0,1,625,84,0,0,0,0,0,710,49,78,22,93,20,122,111,62,29,37,1,2,1,68,3,11
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zalencentrum 'de Roef' (2),0243::SB14,3844JV,1202,639,1,1,0,1,0,580,62,0,0,1,0,0,642,35,73,13,59,23,125,89,60,34,17,2,12,1,84,1,11
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau GBS 'Fontanusschool',0243::SB15,3844HZ,1205,719,0,4,0,0,1,627,95,0,0,0,0,0,723,33,73,14,77,16,114,154,96,21,22,0,8,0,74,7,10
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 'Dorpskerk' Hierden,0243::SB16,3849AD,1354,735,0,3,0,0,3,632,103,0,0,0,0,0,738,29,136,12,102,6,63,226,39,6,28,5,0,0,80,0,3
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau 'Dorpshuis' Hierden,0243::SB17,3849AD,1301,410,2,1,0,0,5,352,56,0,0,0,0,0,413,12,77,21,68,6,36,83,15,16,10,1,0,1,64,0,0
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wooncentrum 'Walstein',0243::SB18,3848AE,1254,511,2,3,0,0,0,453,63,0,0,0,0,0,516,15,83,23,81,9,81,83,29,12,16,2,7,1,61,1,7
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hervormde kerk 'Het Visnet',0243::SB19,3848DE,1094,564,0,1,0,0,0,495,70,0,0,0,0,0,565,15,132,12,78,7,66,137,36,10,16,0,3,1,46,0,5
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Drielanden (1),0243::SB20,3845GC,1409,696,1,1,0,0,1,604,93,0,0,0,0,0,698,37,110,25,143,18,108,96,33,19,24,1,12,0,60,1,9
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Drielanden (2),0243::SB21,3845GC,1290,539,0,0,0,0,0,474,65,0,0,0,0,0,539,25,74,11,111,10,96,83,41,8,15,1,10,1,42,2,9
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Drielanden (3),0243::SB22,3845GC,1239,547,0,2,0,1,0,478,72,0,0,1,0,0,550,37,76,8,94,7,81,76,37,22,15,0,22,1,62,1,8
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Sporthal Drielanden (4),0243::SB23,3845GC,1572,662,1,2,0,0,3,588,74,0,0,0,0,0,665,30,120,12,125,6,97,110,47,17,18,1,9,0,57,1,12
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau CBS 'Het Startblok',0243::SB24,3845KA,1476,706,0,1,0,0,2,705,0,0,0,0,0,0,707,37,115,21,145,9,79,112,56,22,27,4,8,0,65,0,6
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Hervormde kerk 'Het Visnet' (av),0243::SB25,3848DE,636,380,0,0,0,0,0,335,45,0,0,0,0,0,380,16,75,12,53,4,53,93,18,5,9,0,3,0,35,2,2
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkontmoetingscentrum Stad (de Tinne),0243::SB26,3841XH,1556,589,0,1,0,0,0,526,64,0,0,0,0,0,590,54,62,15,89,8,109,83,44,12,19,1,7,0,73,2,11
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mobiel stembureau (1),0243::SB27,,0,109,0,0,0,0,0,98,11,0,0,0,0,0,109,5,19,4,12,3,20,26,9,4,3,0,0,0,4,0,0
,Harderwijk,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Mobiel stembureau (2),0243::SB28,,0,206,4,0,0,0,1,192,17,0,0,0,0,0,210,25,21,5,32,5,36,22,24,8,3,0,2,0,16,2,5
