contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Van Gogh Kerk,0777::SB1,,1896,513,0,1,0,0,0,463,51,0,0,0,0,0,514,34,97,19,81,20,97,7,56,8,37,0,15,1,36,0,5
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Nieuwe Nobelaer,0777::SB2,,1873,780,0,2,0,0,3,696,83,0,0,0,0,0,782,50,90,39,141,37,156,6,61,25,39,1,16,0,104,0,15
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Anbarg, Avoord",0777::SB3,,1950,634,2,0,0,0,0,570,66,0,0,0,0,0,636,35,99,25,101,37,102,10,52,22,45,0,9,0,93,0,4
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Smeltkroes de Keen,0777::SB4,,2147,650,1,0,0,0,1,566,84,0,0,0,0,0,651,41,101,31,162,13,129,6,42,10,44,1,4,2,58,0,6
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Handboogver. Nimrod,0777::SB5,,1749,803,2,5,0,0,1,720,87,0,2,0,2,0,808,63,111,45,127,34,150,8,56,21,46,0,13,0,116,0,13
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkgebouw Ut Praotuis,0777::SB6,,1691,615,0,1,0,0,0,554,62,0,0,0,0,0,616,43,117,31,124,15,125,4,30,18,27,1,7,1,65,0,7
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Scholengemeenschap KSE,0777::SB7,,1687,752,1,3,0,0,0,647,109,0,0,0,0,0,756,65,125,32,134,18,133,14,74,21,41,3,8,0,71,0,13
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Kloostergaard, Avoord",0777::SB8,,1726,595,1,0,0,0,0,522,74,0,0,0,0,0,596,31,151,25,91,22,98,3,33,26,26,2,3,2,76,1,5
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stationsplein,0777::SB9,,1646,296,0,0,0,0,0,252,44,0,0,0,0,0,296,15,44,19,52,17,45,6,12,7,18,0,7,1,41,1,11
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Tafeltennishal Tanaka,0777::SB10,,1825,627,2,1,0,0,0,549,81,0,0,0,0,0,630,44,71,31,82,31,136,8,47,18,38,0,8,0,100,0,13
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Kantine gemeentewerf,0777::SB11,,1430,506,0,0,0,0,0,452,54,0,0,0,0,0,506,25,79,16,89,36,96,9,48,15,17,0,7,1,55,3,10
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Wijkgebouw de Gong,0777::SB12,,2118,941,4,3,0,0,0,836,112,0,0,0,0,0,948,47,95,43,130,48,181,15,92,28,59,0,35,0,150,8,10
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Brede school de Vleer,0777::SB13,,1868,756,3,1,0,0,1,664,95,0,0,0,0,0,760,53,80,55,129,43,127,12,61,17,53,1,6,1,109,2,7
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Trouwkerkje,0777::SB14,,1791,992,1,2,0,0,1,888,105,0,1,0,1,0,994,58,133,45,165,34,189,15,100,46,50,1,7,4,125,1,19
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het Turfschip,0777::SB15,,2033,484,0,3,0,0,0,426,61,0,0,0,0,0,487,48,67,15,109,17,61,9,31,13,19,0,13,0,77,0,5
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Alwel Etten-Leur,0777::SB16,,2030,345,0,1,0,0,0,299,47,0,0,0,0,0,346,19,38,17,81,11,61,4,41,10,16,0,5,1,37,0,4
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Van Gogh Kerk 2,0777::SB17,,1993,677,0,5,0,0,2,614,66,0,0,0,0,0,682,34,90,32,106,27,168,7,50,17,43,1,8,0,80,3,11
,Etten-Leur,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het Turfschip 2,0777::SB18,,2025,787,5,0,0,0,0,679,113,0,0,0,0,0,792,57,121,34,201,17,133,7,56,22,32,1,9,1,87,1,8
