contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Lindestede,Wolvega",0098::SB1,8471 KZ,1914,465,0,0,0,0,0,423,42,0,0,0,0,0,465,20,85,37,68,18,113,9,26,7,15,0,2,1,56,0,8
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Lycklama Stins, Wolvega",0098::SB2,8472 AB,1407,563,4,2,0,0,0,514,55,0,0,0,0,0,569,27,94,10,112,21,148,14,36,17,13,0,0,0,64,1,6
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Lenna, Wolvega",0098::SB3,8471 LC,1645,687,0,3,0,0,0,635,55,0,0,0,0,0,690,22,112,31,79,38,207,26,33,20,20,1,1,1,87,3,6
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Sickenga-Oord, Wolvega",0098::SB4,8471 BS,1515,585,1,2,0,0,0,545,43,0,0,0,0,0,588,11,103,36,96,27,114,41,26,14,21,1,1,0,85,2,7
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Clubgebouw Het Wolvennest, Wolvega",0098::SB5,8471 HH,1495,527,5,0,0,0,0,496,36,0,0,0,0,0,532,13,84,36,53,40,128,11,28,10,24,3,3,2,85,2,5
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau OBS De Heidepolle, Wolvega",0098::SB6,8471 VM,1453,479,1,0,0,0,0,433,47,0,0,0,0,0,480,10,63,17,52,33,122,34,33,23,21,1,3,0,63,2,2
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau 't Polderhuus, Munnekeburen",0098::SB7,8485 JE,1164,493,1,1,0,0,3,421,71,0,0,0,0,0,495,15,55,20,93,17,99,16,64,35,15,0,0,1,48,2,13
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Dorpshuis, Oldelamer",0098::SB8,8486 GD,299,189,0,0,0,0,0,159,30,0,0,0,0,0,189,5,37,1,80,2,23,4,14,8,3,0,0,2,10,0,0
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Dorpshuis De Bult, Ter Idzard",0098::SB9,8476 EN,537,263,1,0,0,0,0,234,30,0,0,0,0,0,264,11,41,1,102,3,36,5,25,7,7,1,0,2,18,0,4
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau OBS De Striepe, Oldeholtpade",0098::SB10,8474 CE,876,387,0,0,0,0,0,347,40,0,0,0,0,0,387,9,83,19,87,11,63,10,27,15,8,0,0,1,47,0,7
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau MFC, Nijeholtpade",0098::SB11,8475 EB,378,212,0,0,0,0,0,186,26,0,0,0,0,0,212,17,43,10,38,4,50,3,13,7,2,0,0,1,20,0,4
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Dorpshuis De Tille, Boijl",0098::SB12,8392 MA,741,295,0,1,0,0,2,255,39,0,0,0,0,0,296,6,41,9,78,15,68,6,10,16,15,0,0,1,28,1,1
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Openbare Bibliotheek, Noordwolde",0098::SB13,8391 BG,1201,516,0,2,0,0,14,458,46,0,0,0,0,0,518,8,30,37,75,28,139,14,43,27,21,0,1,1,87,0,5
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Clubgebouw vv Zandhuizen,0098::SB14,8389 TH,329,164,0,0,0,0,0,149,15,0,0,0,0,0,164,6,5,6,28,11,32,7,18,16,9,0,0,1,22,0,3
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau OBS De Velden, Noordwolde",0098::SB15,8391 KG,693,324,0,0,0,0,4,289,31,0,0,0,0,0,324,9,30,12,48,17,77,7,27,24,23,1,0,2,42,0,5
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Dorpscentrum, Sonnega-Oldetrijne",0098::SB16,8479 HH,397,189,0,3,0,0,0,172,20,0,0,0,0,0,192,6,34,6,62,6,20,11,14,3,1,0,0,1,24,0,1
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau De Krommestede, Noordwolde",0098::SB17,8391 LH,1018,307,1,2,0,0,0,280,30,0,0,0,0,0,310,6,17,19,40,23,77,12,16,26,14,0,0,0,55,2,0
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau OBS De Klaeter, De Hoeve",0098::SB18,8394 VL,328,177,0,0,0,0,0,155,22,0,0,0,0,0,177,7,15,0,50,3,44,2,18,12,5,0,0,0,15,0,6
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Gebouw Het Anker, Steggerda",0098::SB19,8395 PJ,986,416,1,0,0,0,2,364,51,0,0,0,0,0,417,15,83,13,87,6,83,5,17,19,25,0,0,1,59,0,3
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Gebouw 't Centrum, De Blesse",0098::SB20,8397 GC,1080,454,0,0,0,0,0,390,64,0,0,0,0,0,454,9,99,11,70,14,93,21,22,15,21,0,0,0,76,0,3
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Dorpshuis, Oosterstreek",0098::SB21,8388 NE,420,197,1,0,0,0,2,170,26,0,0,0,0,0,198,11,19,7,39,9,52,6,18,12,4,0,0,0,16,0,4
,Weststellingwerf,EP2019,Europees Parlement 2019,,,2019-05-23,"Stembureau Linde College, Wolvega",0098::SB22,8472 AS,862,235,0,0,0,0,2,208,25,0,0,0,0,0,235,12,33,11,44,10,61,4,21,9,3,0,1,0,26,0,0
