contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Gieten,1680::SB1,9461 BH,1351,775,4,0,0,0,12,695,72,0,0,0,0,0,779,65,73,12,142,28,217,16,96,29,15,0,0,0,65,2,15
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Openbare basisschool Gieten,1680::SB2,9461 DA,1428,536,0,0,0,0,1,480,55,0,0,0,0,0,536,45,57,11,103,19,143,15,58,14,16,1,0,1,41,3,9
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum 'Dekelhem' (Gieten),1680::SB3,9461 JA,1289,551,2,1,0,0,2,507,45,0,0,0,0,0,554,31,57,12,88,27,154,6,71,22,27,0,0,1,47,1,7
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ontmoetingscentrum Boerhoorn Rolde,1680::SB4,9451 KD,1765,1085,3,0,0,0,35,949,104,0,0,0,0,0,1088,82,105,18,240,25,293,29,125,41,32,0,1,4,73,1,16
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Zorgcentrum 'Hendrik Kok' (Rolde),1680::SB5,9451 CT,2110,747,0,0,0,0,3,664,80,0,0,0,0,0,747,38,74,12,143,26,239,16,97,27,29,0,0,0,43,1,2
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis 'De Eekhof' (Ekehaar),1680::SB6,9454 PL,461,278,0,0,0,0,4,242,32,0,0,0,0,0,278,14,33,5,79,2,62,5,29,24,3,0,0,0,16,3,3
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het Markehuis (Grolloo),1680::SB7,9444 XE,929,447,0,0,0,0,4,394,49,0,0,0,0,0,447,27,66,10,114,20,85,6,43,17,19,0,0,0,37,0,3
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Gasselte,1680::SB8,9462 RH,1576,712,0,0,0,0,20,629,63,0,0,0,0,0,712,52,54,20,120,33,201,7,96,28,22,0,2,1,70,0,6
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFC De Spil Gasselternijveen,1680::SB9,9514 CA,1472,532,0,1,0,0,4,477,52,0,0,0,0,0,533,18,72,29,36,34,139,16,50,23,38,0,1,1,68,2,5
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Gasselternijveenschemond,1680::SB10,9515 PE,543,215,2,0,0,0,0,192,25,0,0,0,0,0,217,8,17,8,37,17,45,18,5,14,5,4,0,0,35,1,1
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Ous Hoes (Gieterveen),1680::SB11,9511 PM,787,359,0,0,0,0,2,319,38,0,0,0,0,0,359,24,51,14,51,14,80,12,24,19,12,0,0,0,51,1,6
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Kiep Eexterveenscheka.,1680::SB12,9659 PL,412,139,0,0,0,0,0,129,10,0,0,0,0,0,139,1,8,20,13,13,25,2,6,7,8,1,0,0,34,1,0
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Multifunctioneel centrum De Badde,1680::SB13,9654 PP,321,135,0,0,0,0,0,119,16,0,0,0,0,0,135,10,3,8,11,13,36,3,13,5,8,0,0,0,21,1,3
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemschapshuis De Spiker N-Annerveen,1680::SB14,9657 PD,325,164,0,0,0,0,0,154,10,0,0,0,0,0,164,9,19,3,29,6,43,7,25,9,3,0,1,0,9,0,1
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis 't Achterhoes Eexterveen,1680::SB15,9658 PH,463,222,0,0,0,0,0,200,22,0,0,0,0,0,222,14,15,3,60,3,53,7,24,20,7,0,0,0,14,0,2
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Annen,1680::SB16,9468 BJ,1388,719,1,0,0,0,1,642,77,0,0,0,0,0,720,56,53,18,137,26,185,11,87,28,32,0,0,1,69,1,15
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Verzorgingstehuis 't Holthuys Annen,1680::SB17,9468 HG,1475,587,2,0,0,0,1,585,3,0,0,0,0,0,589,40,53,13,101,17,200,4,69,29,21,1,0,1,29,1,8
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Schipborg,1680::SB18,9469 PE,504,332,1,2,0,0,9,287,39,0,0,0,0,0,335,17,36,8,64,8,64,23,52,21,5,0,0,0,23,0,11
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Cafe/Restaurant Eext,1680::SB19,9463 PC,1161,471,0,1,0,0,8,429,35,0,0,0,0,0,472,34,38,11,83,27,125,0,49,38,9,0,0,3,43,3,8
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Gasterije (Gasteren),1680::SB20,9466 PL,378,202,0,3,0,0,0,173,32,0,0,0,0,0,205,16,14,3,32,0,47,9,39,14,4,0,1,0,16,0,7
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeenschapshuis Oes Stee (Anderen),1680::SB21,9465 TS,223,131,0,0,0,0,10,115,6,0,0,0,0,0,131,8,11,1,36,7,31,3,17,7,3,0,1,0,6,0,0
,Aa en Hunze,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Openbare Basisschool Anloo,1680::SB22,9467 PH,384,200,0,0,0,0,4,183,13,0,0,0,0,0,200,14,15,2,37,6,51,4,30,12,7,0,0,1,18,0,3
