contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Gemeentehuis Hoogkarspel,0498::SB1,1616 AV,1564,891,5,3,0,0,3,830,66,0,0,0,0,0,899,36,119,24,132,23,209,13,64,35,122,2,0,3,101,3,5
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Het Reigersnest,0498::SB2,1616 HB,2146,682,0,0,0,0,2,591,89,0,0,0,0,0,682,50,94,24,160,25,118,7,41,11,64,0,0,1,82,0,5
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Water en Vuurhuis,0498::SB3,1616 CB,1195,485,1,1,0,0,1,437,49,0,0,0,0,0,487,17,57,16,66,19,93,7,45,8,71,0,1,2,74,1,8
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Schalm,0498::SB4,1617 KC,1516,620,1,2,0,0,0,574,50,1,0,1,0,0,624,30,110,23,117,18,117,5,24,15,54,0,0,1,97,1,8
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Cultureel Centrum Pancratius,0498::SB5,1696 BK,1201,510,1,0,0,0,0,456,55,0,0,0,0,0,511,26,72,25,107,11,95,7,30,9,37,2,1,0,81,0,7
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Bosmanstaete,0498::SB6,1606 BP,1564,541,0,5,0,0,0,480,66,0,0,0,0,0,546,32,122,21,90,11,80,4,19,13,85,0,1,0,57,1,5
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ned. Hervormde Kerk (de Triangel),0498::SB7,1606 AP,1660,783,4,1,0,0,2,718,68,0,0,0,0,0,788,35,64,27,160,20,119,9,54,29,125,0,0,3,130,2,6
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis Het Centrum,0498::SB8,1606 BW,1219,625,0,0,0,0,0,557,68,0,0,0,0,0,625,31,94,25,116,17,77,9,37,18,74,2,0,0,114,2,9
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Wiekslag,0498::SB9,1608 EC,1145,565,1,1,0,0,0,515,52,0,0,0,0,0,567,14,63,16,116,19,100,11,49,26,65,0,0,0,70,2,14
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Dorpshuis De Dregt,0498::SB10,1697 KG,703,390,0,0,0,0,0,350,40,0,0,0,0,0,390,27,42,8,83,12,74,1,35,26,34,0,1,1,33,0,13
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Loods 2,0498::SB11,1616 RT,1235,467,0,0,0,0,0,416,51,0,0,0,0,0,467,15,84,15,74,12,91,4,36,9,38,1,0,1,80,3,4
,Drechterland,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau mobiel stembureau,0498::SB12,1616 AX,0,40,0,0,0,0,0,35,5,0,0,0,0,0,40,5,12,2,2,0,9,1,2,1,5,0,0,0,0,0,1
