contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Democraten 66 (D66),CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),VVD,SP (Socialistische Partij),P.v.d.A./Europese Sociaaldemocraten,ChristenUnie-SGP,GROENLINKS,Partij voor de Dieren,50PLUS,JEZUS LEEFT,DENK,De Groenen,Forum voor Democratie,vandeRegio & Piratenpartij,Volt Nederland
,Doetinchem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Stadhuis,0222::SB1,7001 EW,1507,809,1,1,0,0,22,712,77,0,0,0,0,0,811,43,94,31,135,50,163,13,80,36,31,0,2,0,118,2,11
,Doetinchem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Montessorischool De Pas,0222::SB2,7001 GL,1673,689,0,1,0,0,2,606,82,0,0,0,0,0,690,60,101,22,110,23,176,11,73,15,24,0,0,2,62,1,9
,Doetinchem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ontmoetingscentrum De Daele,0222::SB3,7002 HC,1668,749,3,1,0,0,1,689,63,0,0,0,0,0,753,47,128,21,79,40,182,44,69,26,29,0,1,0,71,1,11
,Doetinchem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ht Trommelslag,0222::SB4,7002 AZ,1642,511,0,1,0,0,0,480,32,0,0,0,0,0,512,21,80,23,57,39,103,37,36,16,25,2,1,2,58,5,6
,Doetinchem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau OBS Hogenkamp dependance Overstegen,0222::SB5,7002 KA,1259,408,1,0,0,0,0,373,36,0,0,0,0,0,409,22,35,33,29,29,87,21,36,14,16,1,8,0,70,3,4
,Doetinchem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Clubhuis speeltuinvereniging Schoneveld,0222::SB6,7003 BK,1415,540,1,1,0,1,0,488,55,0,0,1,0,0,543,36,44,21,51,37,125,24,50,18,26,2,32,0,68,2,4
,Doetinchem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Woonzorgcentrum Schavenweide,0222::SB7,7003 EB,1245,466,2,1,0,0,1,437,31,0,0,0,0,0,469,39,77,18,54,25,98,28,48,12,17,1,5,0,40,0,4
,Doetinchem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Ondernemerscentrum De Achterhoek,0222::SB8,7005 BK,1518,322,2,0,0,1,0,289,36,0,0,1,0,0,325,23,48,7,57,10,56,12,48,13,8,0,0,1,32,0,7
,Doetinchem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau MFA De Zonneboom,0222::SB9,7004 EL,1463,662,5,1,0,0,4,587,77,0,0,0,0,0,668,38,77,13,118,24,149,34,62,19,23,0,7,0,89,2,7
,Doetinchem,EP2019,Europees Parlement 2019,,,2019-05-23,Stembureau Basisschool IJzevoorde,0222::SB10,7004 HT,597,354,1,0,0,0,7,310,38,0,0,0,0,0,355,19,110,5,58,5,56,32,13,19,5,0,0,0,28,0,4
