contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau RABO bank,0613::SB1,3161 CB,1574,1507,3,3,616,193,167,178,82,109,25,41,15,40,4,4,4,0,0,24,0,0,3,2
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Klepperwei,0613::SB2,3161 TW,1380,1074,0,4,294,216,184,112,71,67,18,34,16,22,2,0,5,0,1,31,0,0,0,1
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Service Wooncentrum,0613::SB3,3161 VV,1924,1349,2,1,609,170,133,145,57,111,17,33,21,18,1,2,1,0,0,24,0,0,2,5
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Korfbalvereniging RWA,0613::SB4,3171 DC,2297,1271,3,1,473,251,158,95,81,97,11,19,28,25,3,6,0,0,1,20,0,0,3,0
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Delta Psychiatrisch Centrum,0613::SB5,3172 AA,1363,719,3,7,194,185,115,50,49,40,17,13,4,34,5,1,1,1,0,8,0,0,1,1
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Hooge Werf Zorgcentrum,0613::SB6,3171 BJ,1837,1901,2,8,516,407,268,171,149,115,33,53,57,52,8,6,4,0,3,58,0,0,0,1
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Overkant Noord,0613::SB7,3161 LG,1608,1169,0,2,387,234,192,71,88,66,15,32,11,32,2,0,1,0,2,34,0,0,2,0
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Einstein Lyceum,0613::SB8,3176 PT,0,199,0,1,80,24,28,16,20,11,2,8,2,4,0,0,0,0,0,2,0,1,0,1
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau eiland Parels,0613::SB9,3162 VK,1812,1153,1,0,533,196,144,59,53,69,9,26,15,15,1,1,1,0,0,30,1,0,0,0
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau WZC wijkgebouw Portland A,0613::SB10,3162 WK,1553,1377,1,0,580,263,207,45,84,86,10,28,14,19,5,4,0,2,1,26,0,0,3,0
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau OBS Valckesteyn Noord,0613::SB11,3176 VA,1885,1388,1,0,539,255,189,65,114,92,21,31,15,30,6,5,0,1,4,17,0,0,4,0
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau FPC De Kijvelanden,0613::SB12,3172 AB,148,63,0,0,1,23,10,2,9,4,3,3,0,7,0,0,0,0,0,0,0,1,0,0
Dordrecht,Albrandswaard,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau WZC wijkgebouw Portland B,0613::SB13,3162 WK,1552,1042,4,0,471,199,136,39,65,55,9,24,7,17,0,2,1,0,0,16,0,0,1,0
