contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Raadhuis,0394::SB1,2132 TZ,1240,1499,2,7,552,352,131,108,85,131,32,21,10,34,7,0,0,0,2,28,3,0,3,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum De Nieuwe Silo,0394::SB2,2132 VJ,1144,586,2,5,146,211,73,32,39,35,7,12,4,13,0,2,0,2,1,9,0,0,0,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kruiskerk,0394::SB3,2132 CN,1360,1009,4,5,341,229,102,74,82,69,12,20,7,39,1,0,0,1,0,28,1,0,3,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Juliana van Stolbergschool,0394::SB4,2132 AT,1158,826,0,3,289,173,87,60,46,65,11,44,1,18,1,1,0,0,0,27,1,0,1,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verz.huis de Meerstede,0394::SB5,2131 XW,1171,859,4,2,295,163,96,114,37,63,13,17,14,19,0,1,0,0,1,23,1,0,1,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Huurders Haarl'meer,0394::SB6,2131 AX,1308,976,4,4,368,172,115,83,71,62,17,17,14,25,3,0,0,0,0,27,0,0,1,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verz.huis Horizon,0394::SB7,2131 WE,788,669,0,1,225,112,52,101,31,46,10,23,29,16,1,3,0,0,1,17,1,0,0,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School de Flamingo,0394::SB8,2131 VN,1135,926,3,6,276,261,87,68,59,81,14,21,2,23,2,4,0,0,3,25,0,0,0,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum de Boerderij,0394::SB9,2131 TG,1392,1114,1,10,335,286,111,71,83,89,33,19,8,25,6,1,0,1,1,41,1,1,1,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau 1e Montessorischool,0394::SB10,2131 RV,1320,1111,4,3,461,225,90,73,64,92,25,16,1,28,0,2,0,0,1,30,0,1,2,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verpleeghuis Bornholm,0394::SB11,2133 AA,1854,1450,1,2,572,309,139,85,91,123,30,27,1,28,6,2,0,2,1,32,1,0,0,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School Vesterhavet,0394::SB12,2133 DW,1452,1093,2,4,362,258,106,53,94,95,24,19,2,37,6,1,0,1,0,30,4,0,0,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum 't Kattegat,0394::SB13,2133 DX,1581,1209,2,4,371,274,126,59,116,115,28,31,3,34,2,3,0,0,0,45,0,0,1,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau IJwegschool,0394::SB14,2133 BM,1466,1185,1,2,463,258,100,58,58,109,35,32,10,25,5,4,0,0,1,24,0,0,3,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kerkcentrum de Ark,0394::SB15,2134 SR,1545,1518,2,6,328,452,233,62,141,95,32,37,8,44,10,4,0,2,4,58,2,0,3,3
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sociaal Cult. Cent. de Boskern,0394::SB16,2134 SB,1593,984,2,4,302,289,102,41,92,60,17,11,2,29,2,1,0,0,2,30,1,0,1,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School de Bosbouwers,0394::SB17,2134 SB,1663,1069,3,3,283,316,135,49,109,61,16,17,4,26,6,1,0,0,1,40,1,0,3,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School De Regenboog,0394::SB18,2134 DE,1827,895,3,2,285,223,95,51,65,76,14,22,2,30,2,6,0,0,6,14,1,0,1,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School De Tovercirkel,0394::SB19,2134 DE,1606,1176,4,3,383,278,151,51,95,86,24,21,1,31,11,5,0,0,3,32,0,2,0,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Soc.cult. de Veste,0394::SB20,2135 GJ,1765,1488,1,4,615,322,137,61,102,127,25,27,8,22,5,1,0,0,2,30,0,0,3,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Herbert Vissers College,0394::SB21,2152 LG,1740,1281,1,6,503,237,147,97,81,105,21,29,17,25,0,1,0,2,3,12,0,0,1,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Joh. Weststeijnschool,0394::SB22,2152 BE,1362,1102,1,0,467,170,105,101,53,64,26,58,9,20,1,3,0,0,2,23,0,0,0,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Het Trefpunt,0394::SB23,2153 LS,1231,974,2,2,384,128,125,97,54,45,17,47,9,20,1,4,0,0,1,35,0,0,5,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Rehobothschool,0394::SB24,2153 BZ,1425,1040,2,2,290,175,116,137,67,70,16,78,19,18,1,0,1,0,0,48,0,0,4,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verz.centr. Westerkim,0394::SB25,2151 CK,1467,1251,2,3,480,221,88,163,73,72,11,62,13,27,2,1,0,0,2,32,0,3,0,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum Linquenda,0394::SB26,2151 VC,1512,1156,3,7,435,242,117,61,79,84,25,33,12,33,1,1,0,2,0,25,1,2,1,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School de Polderrakkers,0394::SB27,2151 TA,1510,1177,1,3,420,236,149,68,72,96,24,40,3,32,3,2,0,2,6,19,1,0,2,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis Het Praatpunt,0394::SB28,2157 NC,820,666,1,1,262,86,109,49,44,22,2,13,30,14,4,4,0,0,1,23,0,0,0,3
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis De Ontmoeting,0394::SB29,2158 MC,339,278,0,0,137,23,24,46,9,11,1,4,5,3,0,0,0,0,0,14,0,0,1,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Clubhuis vv Kagia,0394::SB30,2165 WB,1544,1199,0,0,518,172,111,88,50,70,11,51,70,21,4,1,0,0,2,24,0,0,4,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis de Meerkoet,0394::SB31,2165 XG,1215,983,2,0,387,155,125,60,65,62,13,16,56,6,1,3,0,1,0,30,1,0,0,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis het Eiland,0394::SB32,2144 KA,799,607,0,0,248,104,110,20,41,35,7,4,2,16,1,1,0,0,0,16,2,0,0,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis de Oase,0394::SB33,2136 NG,1325,1077,1,0,560,128,100,62,33,79,19,17,23,18,0,0,0,2,0,33,0,0,0,3
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis 't Oude Fort,0394::SB34,2142 EA,572,489,1,0,240,69,43,29,26,43,6,5,3,10,1,0,0,0,3,7,0,0,2,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Cruquiushoeve,0394::SB35,2142 ED,295,170,0,1,59,40,14,17,11,9,4,7,1,6,1,0,0,0,0,1,0,0,0,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Clubhuis sportver. D.S.O.V.,0394::SB36,2141 VA,1124,842,2,4,345,141,62,73,52,102,18,9,0,18,2,0,0,0,3,17,0,0,0,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Veren.gebouw de Luifel,0394::SB37,2141 AM,1247,979,0,2,434,127,93,84,56,69,16,7,26,31,3,1,0,0,0,25,0,0,6,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School Aldoende,0394::SB38,1161 AP,1084,753,0,1,277,128,187,29,43,42,4,8,0,12,2,0,0,0,1,19,0,0,0,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau R.K.B.S. de Meerbrug,0394::SB39,1161 AP,954,703,0,0,258,127,139,39,42,28,11,9,1,11,3,0,0,0,2,28,0,0,2,3
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verz.huis Eigen Haard,0394::SB40,1161 VE,1406,1017,1,2,419,167,134,94,61,45,8,10,4,30,4,3,0,1,1,32,0,0,2,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Cult. centr. De Olm,0394::SB41,1161 JV,1342,1172,4,0,466,180,204,80,79,78,13,8,4,18,9,2,0,0,3,27,0,0,0,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Clubhuis v.v. Zwanenburg,0394::SB42,1161 SP,1129,784,0,1,347,137,134,41,33,51,6,4,0,16,0,0,0,3,0,12,0,0,0,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis de Vluchthaven,0394::SB43,1175 KR,744,542,2,2,267,44,85,43,18,39,6,2,1,11,1,3,0,0,1,21,0,0,0,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Schuilhoeve,0394::SB44,1171 XE,1320,1067,0,4,458,184,140,61,43,75,15,5,1,30,4,1,0,0,0,48,2,0,0,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verz.huis Meerwende,0394::SB45,1171 AE,992,874,2,0,488,122,30,113,25,57,9,4,1,16,1,1,0,0,0,7,0,0,0,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau dr. Plesmanschool,0394::SB46,1171 TK,1177,886,3,1,374,152,86,43,42,94,20,8,3,38,2,5,0,0,0,17,0,0,2,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis Het Dorpshuis,0394::SB47,1171 CZ,1343,1132,9,3,499,197,141,65,52,86,21,5,2,29,5,4,0,2,4,19,0,0,1,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Karavanserai,0394::SB48,1171 HA,1421,1206,1,3,606,180,70,49,40,181,23,11,0,22,2,3,0,0,1,16,0,0,2,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Tyndale Seminary,0394::SB49,1171 JM,1253,948,0,5,412,158,124,46,38,79,21,16,2,20,7,0,0,0,0,22,1,0,0,2
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw Rehoboth,0394::SB50,1171 NS,327,250,0,1,112,39,34,12,5,20,9,3,0,5,1,0,0,0,0,8,0,0,2,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Buurthuis Het Dijkhuis,0394::SB51,1438 AT,529,375,0,0,209,31,34,23,14,24,3,14,4,11,1,0,0,0,0,5,0,0,2,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Luchthaven Schiphol (Plaza),0394::SB52,,0,685,3,0,250,156,29,34,35,102,26,11,2,17,7,0,1,2,1,10,0,0,1,1
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Zevensprong,0394::SB53,1435 LJ,1589,1141,1,1,495,144,116,128,52,66,13,46,11,26,2,1,0,0,1,38,0,0,2,0
Haarlem,Haarlemmermeer,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis de Reede,0394::SB54,1435 KN,1579,1300,1,3,559,193,135,116,75,68,24,44,14,24,3,5,0,0,0,33,1,0,4,2
