contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau gemeentehuis,1955::SB1,6942 BE,1545,1308,5,6,358,310,176,167,145,83,12,4,0,17,5,2,0,0,1,24,0,0,2,2
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Ziep,1955::SB2,6941 BH,1601,1095,2,1,253,295,125,125,144,81,15,5,0,24,2,0,1,0,0,24,0,0,1,0
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Tijdelijke Sporthal,1955::SB3,6942 VA,1850,1345,0,2,286,393,160,136,198,94,13,4,0,27,3,4,0,1,1,24,0,0,1,0
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Cafe-restaurant Uniek,1955::SB4,6942 EA,2124,1623,0,0,478,419,192,166,164,109,22,2,2,20,1,3,0,2,3,36,1,0,1,2
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum voormalig Kelsehof,1955::SB5,6942 CG,1930,1300,2,2,298,371,161,170,168,70,13,3,1,14,2,2,0,0,0,26,0,1,0,0
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw de Zomp,1955::SB6,6941 DM,1365,1038,0,1,322,197,115,211,105,53,7,4,1,9,2,1,0,0,1,10,0,0,0,0
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw de Meikever,1955::SB7,6942 HD,1455,1064,2,0,304,205,162,197,97,42,14,7,1,11,2,2,0,0,0,18,1,0,0,1
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis,1955::SB8,7041 AD,1819,1383,2,2,390,370,189,111,151,74,18,2,0,23,2,4,0,2,0,40,0,0,4,3
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau het Willem van den Berghcentrum,1955::SB9,7041 CW,1633,1107,0,4,261,317,174,83,157,45,7,5,1,18,5,4,0,0,1,27,1,0,1,0
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Woningstichting Bergh,1955::SB10,7041 GL,1600,1058,1,1,188,313,219,55,167,32,14,7,3,15,0,3,0,1,0,36,1,0,2,2
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis Lengel,1955::SB11,7044 AP,1367,849,0,0,273,199,116,68,93,47,16,6,0,14,1,1,0,0,1,10,0,0,3,1
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis Zeddam,1955::SB12,7038 BX,906,961,0,1,280,234,82,148,113,46,18,2,4,7,1,3,0,0,0,18,0,0,5,0
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kantine voetbalvereniging Stokkum,1955::SB13,7039 CM,916,694,0,2,215,186,55,103,60,31,4,3,0,14,1,3,0,0,0,17,1,0,1,0
Arnhem,Montferland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Dorpshuis ""De Braempt""",1955::SB14,7047 AP,1019,802,1,0,212,195,83,131,83,37,13,9,4,16,2,3,0,0,3,8,1,0,1,1
