contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Agnietenkapel (ingang links),0513::SB101,2801 GR,1989,1261,7,1,284,331,90,45,122,159,66,42,32,51,4,3,0,1,2,20,0,0,7,2
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dependance basisch St. Aloysius,0513::SB102,2801 CR,2286,1391,4,0,357,384,82,44,97,212,59,43,26,53,4,3,0,1,0,22,1,0,3,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Agnietenkapel, (ingang rechts)",0513::SB103,2801 GR,0,1155,3,0,300,302,84,30,109,157,58,37,16,31,6,7,0,0,1,15,0,0,2,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Gouwestein,0513::SB104,2801 AA,1270,911,1,3,220,164,41,60,52,99,30,48,160,17,3,1,1,0,1,11,0,0,3,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijk informatiecentrum,0513::SB201,2802 SX,2013,1282,5,15,149,495,183,43,135,64,34,69,40,33,4,3,1,0,2,22,0,0,4,1
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Korte Akkeren,0513::SB204,2802 GR,1896,1386,3,2,243,352,253,75,135,56,26,87,58,35,11,1,0,0,4,44,0,0,2,4
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool De Kas,0513::SB206,2802 VA,1649,1288,3,4,252,329,282,45,110,54,19,53,63,42,5,0,0,2,4,23,0,1,3,1
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gymzaal Tesselschadestraat,0513::SB207,2802 TV,1449,680,0,3,129,189,167,27,53,31,14,16,17,16,1,0,0,0,0,15,0,1,3,1
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Ronssehof,0513::SB301,2803 ZX,1830,1480,0,1,401,309,129,153,76,105,29,86,130,24,2,0,7,2,2,24,0,0,1,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verpleeghuis Bloemendaal,0513::SB302,2803 EL,1878,1655,1,4,342,422,116,168,116,136,60,122,100,32,3,0,0,1,1,35,0,0,1,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau GGZ Midden-Holland,0513::SB303,2803 RT,1986,1483,1,3,468,323,110,99,95,176,37,65,52,27,4,2,0,0,0,24,0,1,0,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gymn.zaal de Tandem,0513::SB304,2803 JH,1738,1337,4,9,298,398,151,79,108,107,27,64,25,34,1,2,1,0,4,33,0,2,2,1
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dienstencentrum Prinsenhof,0513::SB403,2804 TL,2185,1454,4,4,331,354,133,122,85,131,48,86,69,29,5,1,3,0,4,49,0,0,2,2
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool Het Vlot (Schateiland),0513::SB405,2804 ST,1879,1388,2,4,260,434,145,63,148,152,41,61,22,32,4,4,1,1,2,13,0,2,1,2
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool De Cirkel,0513::SB406,2804 LC,1740,1194,0,4,182,389,177,62,116,87,25,69,21,23,10,1,1,1,4,20,0,0,5,1
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gereformeerde Kerk Vrijgemaakt,0513::SB407,2804 XG,1986,1716,4,2,326,478,171,139,144,149,46,101,61,39,12,3,0,0,2,41,1,0,1,2
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Ontmoetingscentrum Watergras,0513::SB408,2804 MX,1961,1631,1,2,498,366,115,137,77,203,50,76,40,25,4,5,0,0,1,29,1,0,2,2
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gebouw De Buhne,0513::SB501,2805 VC,1300,857,6,2,191,218,92,50,60,57,12,39,94,21,2,4,0,0,0,17,0,0,0,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Savelberg,0513::SB503,2805 RX,2031,1621,5,4,373,353,137,123,110,168,44,96,149,31,3,1,0,0,0,30,2,0,0,1
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Speelzaal Weth. Luidensschool,0513::SB504,2805 DZ,1830,1546,5,3,383,377,158,108,121,144,46,74,74,22,4,2,1,1,2,28,0,0,1,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Pauluskerk ingang ""De Brug""",0513::SB505,2805 BP,2380,1759,5,3,387,364,192,166,135,106,40,124,153,34,6,1,1,2,3,43,1,0,1,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Zuidrandflat,0513::SB603,2806 DC,1762,1400,3,4,225,414,170,100,88,130,55,73,58,30,2,1,0,3,1,43,0,0,5,2
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau BSC Nelson Mandela,0513::SB605,2806 JM,1931,1157,1,12,178,417,102,71,119,65,30,73,62,21,3,1,0,0,3,11,0,0,0,1
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Buurthuis de Kade,0513::SB607,2806 PD,1719,1168,6,3,214,265,131,52,119,95,40,68,98,40,8,5,0,4,0,24,0,0,2,3
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gymzaal A.G. de Vrijestraat,0513::SB608,2806 SP,2052,1548,5,0,235,391,112,85,109,182,104,120,125,47,6,4,1,1,0,25,1,0,0,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kantinegebouw CVV De Jodan Boys,0513::SB701,2806 HC,1317,729,1,2,128,230,71,62,75,40,13,38,28,26,0,0,2,0,0,14,0,0,2,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool 't Palet,0513::SB702,2807 EC,1757,1413,4,5,367,392,173,95,99,111,27,81,30,22,4,2,0,1,0,8,0,0,1,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool 't Carillon,0513::SB703,2807 LS,1813,1506,3,1,436,343,134,108,87,155,39,108,46,19,8,1,0,0,1,18,0,0,3,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau OBS 't Palet, van Pruisenlocatie",0513::SB704,2807 MH,1864,1352,1,2,344,352,180,71,117,101,39,62,28,24,6,3,0,0,1,22,0,0,2,0
Leiden,Gouda,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Goverwelle,0513::SB705,2807 GV,1363,1481,3,3,330,380,164,127,121,115,39,73,42,37,6,0,0,1,4,37,0,0,5,0
