contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis Beilen,1731::SB1,9411 NB,1289,1121,3,5,295,345,78,142,84,71,26,27,6,17,5,4,0,0,0,18,0,2,1,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wooncentrum 't Stroomdal,1731::SB2,9411 KD,1401,1093,1,3,263,391,60,152,67,58,19,41,3,11,2,0,0,2,0,21,0,1,2,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Buurtgebouw De Raat,1731::SB3,9411 GV,1524,1273,0,0,205,563,118,106,146,46,21,36,1,6,3,2,0,0,3,12,0,2,3,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum De Wester Es,1731::SB4,9411 LB,1721,1117,0,3,241,399,68,211,60,58,17,28,11,3,1,1,0,0,0,18,0,0,0,1
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Vergadercentrum Valkenhof,1731::SB5,9411 LG,1805,1360,0,5,337,428,76,202,120,73,31,51,12,6,1,2,1,1,1,16,0,1,0,1
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis De Dorpshoeve,1731::SB6,9415 PJ,794,655,0,0,195,183,39,90,33,31,16,42,2,11,0,0,0,0,1,12,0,0,0,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis 't Haolerhoes,1731::SB7,9414 AV,1094,1046,1,1,336,248,57,116,71,47,15,115,11,14,2,1,0,0,1,12,0,0,0,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis De Weidehoek,1731::SB8,9418 PB,1508,1155,3,0,369,292,117,127,75,48,25,36,3,23,4,5,0,0,3,24,0,4,0,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau 't aole gemientehoes,1731::SB9,9431 AD,1315,1392,0,0,487,377,70,182,87,87,34,20,5,28,2,1,0,0,0,12,0,0,0,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Buurthuis Annie Londo,1731::SB10,9431 CW,994,781,0,0,196,307,52,78,56,39,14,8,2,11,2,1,0,0,0,13,0,0,1,1
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sportclubgeb. Perkenslag,1731::SB11,9431 HE,1329,1105,1,0,296,394,46,96,79,95,26,22,2,24,1,3,0,0,1,20,0,0,0,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Woonzorgcen. 't Derkshoes,1731::SB12,9431 LE,1059,848,0,3,315,236,18,148,33,48,14,20,2,4,0,0,0,0,0,8,0,0,1,1
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis De Heugte,1731::SB13,7938 PK,778,614,0,1,130,201,66,46,51,13,7,44,28,7,3,2,0,0,0,11,0,0,5,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis De Tille,1731::SB14,9439 PE,1012,788,1,1,248,217,60,69,76,55,16,10,1,13,1,5,0,0,1,16,0,0,0,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dienstencen.'t Beurtschip,1731::SB15,9422 HT,1484,1053,0,1,164,369,86,177,97,48,13,55,12,10,1,2,0,0,4,13,0,1,1,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zalencentrum Het Kompas,1731::SB16,9422 AA,1909,1588,1,4,326,466,126,244,133,84,28,90,17,33,3,6,2,2,4,19,0,1,3,1
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau MFA De Spil,1731::SB17,9421 NN,1645,1171,2,2,213,421,98,91,161,56,10,49,21,16,5,2,0,2,5,17,0,0,3,1
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kerkelijk Centrum Het Kruispunt,1731::SB18,9421 PH,1273,971,0,2,193,287,67,162,96,52,24,57,9,12,0,0,0,0,0,10,0,0,2,0
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gymlokaal De Bosrand,1731::SB19,9423 PV,1369,1007,0,2,270,284,119,117,108,32,12,29,5,7,3,2,2,1,0,10,0,0,5,1
Assen,Midden-Drenthe,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Openbare Basisschool G.A. de Ridder,1731::SB20,9411 KV,968,830,0,1,292,222,40,64,50,85,19,18,6,16,2,2,0,2,1,5,0,3,3,0
