contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeenschapshuis De Borgh,1706::SB1,6021 CK,1433,1152,6,3,329,235,138,152,169,56,14,5,1,17,5,0,0,0,1,27,0,0,3,0
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau zaal Bellevue,1706::SB2,6021 CN,1469,1007,4,2,348,148,114,158,127,60,8,3,0,11,4,0,1,0,0,20,0,0,4,1
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Basisschool ""De Triolier""",1706::SB3,6021 KB,1393,1038,0,3,316,184,145,81,164,75,10,0,0,15,3,4,0,2,2,37,0,0,0,0
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Marienburght,1706::SB4,6021 XL,1418,1127,1,5,311,231,131,157,187,48,10,5,2,7,3,0,0,0,1,32,0,0,2,0
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Gemeenschapshuis ""Den Donck""",1706::SB5,,1359,1068,2,0,342,146,144,150,152,60,14,2,2,18,1,1,0,0,0,30,0,0,1,5
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Gemeenschapshuis""De Reinder""",1706::SB6,6023 AR,1616,1134,0,3,253,221,224,148,156,55,4,2,0,16,4,2,1,0,1,43,0,0,0,4
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Gemeenschapshuis ""De Schakel""",1706::SB7,6024 AR,1113,748,1,0,143,125,194,62,137,29,10,5,3,16,8,1,0,0,1,14,0,0,0,0
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Smeltkroes,1706::SB8,6026 ER,1452,1265,3,2,505,210,101,136,132,94,15,9,1,10,2,1,1,0,1,45,0,0,2,0
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Marishof,1706::SB9,6026 BA,1319,1084,0,0,272,215,131,124,198,65,21,5,1,11,4,1,0,0,4,28,1,0,0,3
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Gemeenschapshuis ""De Schaapskooi""",1706::SB10,6028 SG,547,419,0,0,122,79,49,79,54,13,2,1,0,8,0,0,0,0,1,11,0,0,0,0
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Junior-College,1706::SB11,6021 BP,1391,886,5,1,311,152,114,87,111,65,9,0,1,7,3,0,0,0,1,19,1,0,3,2
's-Hertogenbosch,Cranendonck,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Muzenberg,1706::SB12,6026 ER,1313,780,1,0,307,147,65,75,69,71,10,1,6,11,0,2,0,0,0,14,0,0,2,0
